idx,loss_test_epoch,f1_epoch,tp_epoch,fp_epoch,fn_epoch,splits_epoch,merges_epoch,inaccurate_masks_epoch,iou_epoch,iou_big_epoch,iou_small_epoch
val40,0.178211897611618,0.767696738243103,96.5999984741211,17.5,10.399999618530272,0.0,1.0,29.100000381469727,0.6854391098022461,0.7542003989219666,0.6166778206825256
val41,0.380565196275711,0.6872979402542114,79.9000015258789,15.899999618530272,12.0,0.0,2.0,42.20000076293945,0.6435392498970032,0.7160596251487732,0.5710188150405884
val42,0.5232235789299011,0.5726414918899536,63.70000076293945,23.200000762939453,8.699999809265137,0.2000000029802322,2.5999999046325684,60.29999923706055,0.6321298480033875,0.7264373898506165,0.5378223657608032
val43,1.3285642862319946,0.5204141736030579,58.79999923706055,27.700000762939453,9.199999809265137,0.3000000119209289,1.899999976158142,66.0,0.6185510754585266,0.708549439907074,0.5285527110099792
val44,1.2256165742874146,0.4883050322532654,52.0,23.700000762939453,9.899999618530272,0.0,3.700000047683716,68.80000305175781,0.6123822927474976,0.7180198431015015,0.5067447423934937
val45,2.033696174621582,0.406092882156372,41.09999847412109,24.100000381469727,9.0,0.0,3.299999952316284,81.4000015258789,0.6003046631813049,0.706752359867096,0.4938568472862243
val5,0.1323202103376388,0.7817123532295227,98.4000015258789,16.700000762939453,13.0,0.0,1.0,24.700000762939453,0.6761543154716492,0.7375465035438538,0.6147622466087341
val6,0.1524180322885513,0.7982797622680664,100.5,13.399999618530272,10.5,0.1000000014901161,1.100000023841858,24.799999237060547,0.6750864386558533,0.7085404992103577,0.6416324377059937
val7,0.1595961302518844,0.7719489336013794,95.4000015258789,14.5,12.600000381469728,0.0,1.2000000476837158,27.700000762939453,0.6652453541755676,0.717645525932312,0.6128450036048889
val8,0.1540223062038421,0.7725366353988647,96.9000015258789,16.899999618530273,11.5,0.0,1.399999976158142,26.899999618530277,0.6793562173843384,0.7311344742774963,0.6275779008865356
val9,0.1571494936943054,0.7679203748703003,95.5999984741211,17.200000762939453,10.699999809265137,0.1000000014901161,1.399999976158142,28.899999618530277,0.6857961416244507,0.7565210461616516,0.6150713562965393
