threshold,f1,tp,fp,fn,merges,splits,val
0.8,0.3191489361668175,15,34,30,1,0,47
0.85,0.085106382977818,4,45,41,1,0,47
0.9,0.0,0,49,45,1,0,47
0.5,0.80851063828067,19,7,2,0,0,47
0.55,0.7659574467922138,18,8,3,0,0,47
0.6,0.7234042553037574,17,9,4,0,0,47
0.65,0.5531914893499321,13,13,8,0,0,47
0.7,0.5106382978614759,12,14,9,0,0,47
0.75,0.3404255319076505,8,18,13,0,0,47
0.8,0.1276595744653689,3,23,18,0,0,47
0.85,0.0425531914884563,1,25,20,0,0,47
0.9,0.0,0,26,21,0,0,47
0.5,0.9180327868701962,28,4,1,0,0,47
0.55,0.9180327868701962,28,4,1,0,0,47
0.6,0.9180327868701962,28,4,1,0,0,47
0.65,0.852459016379468,26,6,3,0,0,47
0.7,0.7540983606433754,23,9,6,0,0,47
0.75,0.5573770491711906,17,15,12,0,0,47
0.8,0.2622950819629132,8,24,21,0,0,47
0.85,0.0655737704907283,2,30,27,0,0,47
0.9,0.0,0,32,29,0,0,47
0.5,0.9041095890287107,33,4,3,1,0,47
0.55,0.8767123287551135,32,5,4,1,0,47
0.6,0.8767123287551135,32,5,4,1,0,47
0.65,0.8767123287551135,32,5,4,1,0,47
0.7,0.7671232876607244,28,9,8,1,0,47
0.75,0.6027397260191405,22,15,14,1,0,47
0.8,0.4383561643775568,16,21,20,1,0,47
0.85,0.2191780821887784,8,29,28,1,0,47
0.9,0.0547945205471946,2,35,34,1,0,47
0.5,0.9032258064370448,28,6,0,0,0,47
0.55,0.9032258064370448,28,6,0,0,0,47
0.6,0.8387096774058274,26,8,2,0,0,47
0.65,0.7741935483746099,24,10,4,0,0,47
0.7,0.6451612903121748,20,14,8,0,0,47
0.75,0.4516129032185224,14,20,14,0,0,47
0.8,0.3225806451560874,10,24,18,0,0,47
0.85,0.0967741935468262,3,31,25,0,0,47
0.9,0.0,0,34,28,0,0,47
0.5,0.9090909090743802,25,5,0,0,0,47
0.55,0.9090909090743802,25,5,0,0,0,47
0.6,0.872727272711405,24,6,1,0,0,47
0.65,0.8363636363484298,23,7,2,0,0,47
0.7,0.7272727272595042,20,10,5,0,0,47
0.75,0.5454545454446281,15,15,10,0,0,47
0.8,0.2909090909038017,8,22,17,0,0,47
0.85,0.1090909090889256,3,27,22,0,0,47
0.9,0.0,0,30,25,0,0,47
0.5,0.7659574467922138,18,9,2,0,0,47
0.55,0.7659574467922138,18,9,2,0,0,47
0.6,0.7659574467922138,18,9,2,0,0,47
0.65,0.7234042553037574,17,10,3,0,0,47
0.7,0.7234042553037574,17,10,3,0,0,47
0.75,0.5957446808383885,14,13,6,0,0,47
0.8,0.4680851063730195,11,16,9,0,0,47
0.85,0.2978723404191942,7,20,13,0,0,47
0.9,0.0425531914884563,1,26,19,0,0,47
0.5,0.8571428571292518,27,8,1,0,0,47
0.55,0.8571428571292518,27,8,1,0,0,47
0.6,0.8571428571292518,27,8,1,0,0,47
0.65,0.8253968253837239,26,9,2,0,0,47
0.7,0.7301587301471404,23,12,5,0,0,47
0.75,0.5396825396739733,17,18,11,0,0,47
0.8,0.3809523809463341,12,23,16,0,0,47
0.85,0.190476190473167,6,29,22,0,0,47
0.9,0.0,0,35,28,0,0,47
0.5,0.8648648648531775,32,8,2,0,0,47
0.55,0.8648648648531775,32,8,2,0,0,47
0.6,0.8378378378265157,31,9,3,0,0,47
0.65,0.7297297297198685,27,13,7,0,0,47
0.7,0.5675675675598977,21,19,13,0,0,47
0.75,0.4864864864799123,18,22,16,0,0,47
0.8,0.2972972972932797,11,29,23,0,0,47
0.85,0.1351351351333089,5,35,29,0,0,47
0.9,0.0270270270266618,1,39,33,0,0,47
0.5,0.9397590361332558,39,5,0,0,0,47
0.55,0.8915662650494992,37,7,2,0,0,47
0.6,0.8915662650494992,37,7,2,0,0,47
0.65,0.7951807228819857,33,11,6,0,0,47
0.7,0.7228915662563506,30,14,9,0,0,47
0.75,0.6265060240888373,26,18,13,0,0,47
0.8,0.337349397586297,14,30,25,0,0,47
0.85,0.072289156625635,3,41,36,0,0,47
0.9,0.0,0,44,39,0,0,47
0.5,0.9523809523658352,30,3,0,0,0,47
0.55,0.9206349206203074,29,4,1,0,0,47
0.6,0.8888888888747796,28,5,2,0,0,47
0.65,0.793650793638196,25,8,5,0,0,47
0.7,0.6666666666560846,21,12,9,0,0,47
0.75,0.5714285714195012,18,15,12,0,0,47
0.8,0.4126984126918621,13,20,17,0,0,47
0.85,0.1587301587276392,5,28,25,0,0,47
0.9,0.0,0,33,30,0,0,47
0.5,0.9777777777560496,22,0,1,0,0,47
0.55,0.9333333333125928,21,1,2,0,0,47
0.6,0.8888888888691359,20,2,3,0,0,47
0.65,0.7999999999822223,18,4,5,0,0,47
0.7,0.4888888888780247,11,11,12,0,0,47
0.75,0.3111111111041975,7,15,16,0,0,47
0.8,0.2666666666607407,6,16,17,0,0,47
0.85,0.1333333333303703,3,19,20,0,0,47
0.9,0.0444444444434567,1,21,22,0,0,47
0.5,0.9484536082376448,46,5,0,0,0,47
0.55,0.9278350515368264,45,6,1,0,0,47
0.6,0.9278350515368264,45,6,1,0,0,47
0.65,0.7835051546310978,38,13,8,0,0,47
0.7,0.6597938144261877,32,19,14,0,0,47
0.75,0.4329896907171857,21,30,25,0,0,47
0.8,0.226804123709002,11,40,35,0,0,47
0.85,0.0412371134016367,2,49,44,0,0,47
0.9,0.0206185567008183,1,50,45,0,0,47
0.5,0.8817204300980459,41,9,2,0,0,47
0.55,0.8817204300980459,41,9,2,0,0,47
0.6,0.8387096774103364,39,11,4,0,0,47
0.65,0.8172043010664817,38,12,5,0,0,47
0.7,0.6666666666594981,31,19,12,0,0,47
0.75,0.5376344085963695,25,25,18,0,0,47
0.8,0.3010752688139669,14,36,29,0,0,47
0.85,0.1505376344069834,7,43,36,0,0,47
0.9,0.0215053763438547,1,49,42,0,0,47
0.5,0.8888888888799101,44,9,2,0,0,47
0.55,0.8888888888799101,44,9,2,0,0,47
0.6,0.8686868686780941,43,10,3,0,0,47
0.65,0.8282828282744618,41,12,5,0,0,47
0.7,0.6464646464581165,32,21,14,0,0,47
0.75,0.5454545454490358,27,26,19,0,0,47
0.8,0.4040404040363228,20,33,26,0,0,47
0.85,0.2424242424217937,12,41,34,0,0,47
0.9,0.0606060606054484,3,50,43,0,0,47
0.5,0.8735632183807636,38,8,3,0,0,47
0.55,0.8735632183807636,38,8,3,0,0,47
0.6,0.8505747126339014,37,9,4,0,0,47
0.65,0.8045977011401769,35,11,6,0,0,47
0.7,0.7586206896464526,33,13,8,0,0,47
0.75,0.6436781609121416,28,18,13,0,0,47
0.8,0.3908045976966574,17,29,24,0,0,47
0.85,0.229885057468622,10,36,31,0,0,47
0.9,0.0459770114937244,2,44,39,0,0,47
0.5,0.8490566037655749,45,12,4,0,0,47
0.55,0.8113207547093272,43,14,6,0,0,47
0.6,0.7169811320687077,38,19,11,0,0,47
0.65,0.6415094339562122,34,23,15,0,0,47
0.7,0.490566037731221,26,31,23,0,0,47
0.75,0.4339622641468494,23,34,26,0,0,47
0.8,0.2830188679218583,15,42,34,0,0,47
0.85,0.0754716981124955,4,53,45,0,0,47
0.9,0.0,0,57,49,0,0,47
0.5,0.919540229874488,40,7,0,0,0,47
0.55,0.8965517241276258,39,8,1,0,0,47
0.6,0.8735632183807636,38,9,2,0,0,47
0.65,0.8735632183807636,38,9,2,0,0,47
0.7,0.7816091953933149,34,13,6,0,0,47
0.75,0.6206896551652794,27,20,13,0,0,47
0.8,0.3678160919497952,16,31,24,0,0,47
0.85,0.1379310344811732,6,41,34,0,0,47
0.9,0.0229885057468622,1,46,39,0,0,47
0.5,0.8799999999882666,33,8,1,0,0,47
0.55,0.8799999999882666,33,8,1,0,0,47
0.6,0.8533333333219555,32,9,2,0,0,47
0.65,0.8266666666556444,31,10,3,0,0,47
0.7,0.7466666666567111,28,13,6,0,0,47
0.75,0.5866666666588444,22,19,12,0,0,47
0.8,0.4799999999936,18,23,16,0,0,47
0.85,0.2133333333304888,8,33,26,0,0,47
0.9,0.0266666666663111,1,40,33,0,0,47
0.5,0.7727272727097108,17,5,5,0,0,80
0.55,0.5909090908956612,13,9,9,0,0,80
0.6,0.4545454545351239,10,12,12,0,0,80
0.65,0.4090909090816116,9,13,13,0,0,80
0.7,0.2727272727210744,6,16,16,0,0,80
0.75,0.1818181818140496,4,18,18,0,0,80
0.8,0.0454545454535124,1,21,21,0,0,80
0.85,0.0,0,22,22,0,0,80
0.9,0.0,0,22,22,0,0,80
0.5,0.2424242424205693,8,12,38,0,0,80
0.55,0.181818181815427,6,14,40,0,0,80
0.6,0.0909090909077135,3,17,43,0,0,80
0.65,0.0303030303025711,1,19,45,0,0,80
0.7,0.0303030303025711,1,19,45,0,0,80
0.75,0.0303030303025711,1,19,45,0,0,80
0.8,0.0,0,20,46,0,0,80
0.85,0.0,0,20,46,0,0,80
0.9,0.0,0,20,46,0,0,80
0.5,0.0,0,9,30,0,0,80
0.55,0.0,0,9,30,0,0,80
0.6,0.0,0,9,30,0,0,80
0.65,0.0,0,9,30,0,0,80
0.7,0.0,0,9,30,0,0,80
0.75,0.0,0,9,30,0,0,80
0.8,0.0,0,9,30,0,0,80
0.85,0.0,0,9,30,0,0,80
0.9,0.0,0,9,30,0,0,80
0.5,0.3243243243155588,6,6,19,0,0,80
0.55,0.1621621621577794,3,9,22,0,0,80
0.6,0.1621621621577794,3,9,22,0,0,80
0.65,0.1081081081051862,2,10,23,0,0,80
0.7,0.1081081081051862,2,10,23,0,0,80
0.75,0.0,0,12,25,0,0,80
0.8,0.0,0,12,25,0,0,80
0.85,0.0,0,12,25,0,0,80
0.9,0.0,0,12,25,0,0,80
0.5,0.5357142857047195,15,10,16,0,0,80
0.55,0.4642857142774235,13,12,18,0,0,80
0.6,0.3214285714228316,9,16,22,0,0,80
0.65,0.1785714285682398,5,20,26,0,0,80
0.7,0.1071428571409438,3,22,28,0,0,80
0.75,0.0357142857136479,1,24,30,0,0,80
0.8,0.0357142857136479,1,24,30,0,0,80
0.85,0.0,0,25,31,0,0,80
0.9,0.0,0,25,31,0,0,80
0.5,0.0384615384607988,1,6,44,0,0,80
0.55,0.0384615384607988,1,6,44,0,0,80
0.6,0.0384615384607988,1,6,44,0,0,80
0.65,0.0,0,7,45,0,0,80
0.7,0.0,0,7,45,0,0,80
0.75,0.0,0,7,45,0,0,80
0.8,0.0,0,7,45,0,0,80
0.85,0.0,0,7,45,0,0,80
0.9,0.0,0,7,45,0,0,80
0.5,0.3529411764602077,6,7,15,0,0,80
0.55,0.1764705882301038,3,10,18,0,0,80
0.6,0.1176470588200692,2,11,19,0,0,80
0.65,0.0588235294100346,1,12,20,0,0,80
0.7,0.0,0,13,21,0,0,80
0.75,0.0,0,13,21,0,0,80
0.8,0.0,0,13,21,0,0,80
0.85,0.0,0,13,21,0,0,80
0.9,0.0,0,13,21,0,0,80
0.5,0.3199999999936,8,13,21,0,0,80
0.55,0.2399999999952,6,15,23,0,0,80
0.6,0.1599999999968,4,17,25,0,0,80
0.65,0.1599999999968,4,17,25,0,0,80
0.7,0.0799999999984,2,19,27,0,0,80
0.75,0.0399999999992,1,20,28,0,0,80
0.8,0.0,0,21,29,0,0,80
0.85,0.0,0,21,29,0,0,80
0.9,0.0,0,21,29,0,0,80
0.5,0.3880597014867453,13,18,23,0,0,80
0.55,0.2985074626821118,10,21,26,0,0,80
0.6,0.1791044776092671,6,25,30,0,0,80
0.65,0.0895522388046335,3,28,33,0,0,80
0.7,0.0298507462682111,1,30,35,0,0,80
0.75,0.0,0,31,36,0,0,80
0.8,0.0,0,31,36,0,0,80
0.85,0.0,0,31,36,0,0,80
0.9,0.0,0,31,36,0,0,80
0.5,0.7499999999843749,18,2,10,0,0,80
0.55,0.6249999999869792,15,5,13,0,0,80
0.6,0.541666666655382,13,7,15,0,0,80
0.65,0.208333333328993,5,15,23,0,0,80
0.7,0.0833333333315972,2,18,26,0,0,80
0.75,0.0416666666657986,1,19,27,0,0,80
0.8,0.0,0,20,28,0,0,80
0.85,0.0,0,20,28,0,0,80
0.9,0.0,0,20,28,0,0,80
0.5,0.0666666666644444,1,4,24,0,0,80
0.55,0.0,0,5,25,0,0,80
0.6,0.0,0,5,25,0,0,80
0.65,0.0,0,5,25,0,0,80
0.7,0.0,0,5,25,0,0,80
0.75,0.0,0,5,25,0,0,80
0.8,0.0,0,5,25,0,0,80
0.85,0.0,0,5,25,0,0,80
0.9,0.0,0,5,25,0,0,80
0.5,0.0,0,10,20,0,0,80
0.55,0.0,0,10,20,0,0,80
0.6,0.0,0,10,20,0,0,80
0.65,0.0,0,10,20,0,0,80
0.7,0.0,0,10,20,0,0,80
0.75,0.0,0,10,20,0,0,80
0.8,0.0,0,10,20,0,0,80
0.85,0.0,0,10,20,0,0,80
0.9,0.0,0,10,20,0,0,80
0.5,0.3673469387680133,9,12,19,0,0,80
0.55,0.163265306119117,4,17,24,0,0,80
0.6,0.0408163265297792,1,20,27,0,0,80
0.65,0.0408163265297792,1,20,27,0,0,80
0.7,0.0,0,21,28,0,0,80
0.75,0.0,0,21,28,0,0,80
0.8,0.0,0,21,28,0,0,80
0.85,0.0,0,21,28,0,0,80
0.9,0.0,0,21,28,0,0,80
0.5,0.3333333333277778,10,16,24,0,0,80
0.55,0.299999999995,9,17,25,0,0,80
0.6,0.1333333333311111,4,22,30,0,0,80
0.65,0.0666666666655555,2,24,32,0,0,80
0.7,0.0666666666655555,2,24,32,0,0,80
0.75,0.0,0,26,34,0,0,80
0.8,0.0,0,26,34,0,0,80
0.85,0.0,0,26,34,0,0,80
0.9,0.0,0,26,34,0,0,80
0.5,0.2857142857097506,9,15,30,0,0,80
0.55,0.2222222222186949,7,17,32,0,0,80
0.6,0.1269841269821113,4,20,35,0,0,80
0.65,0.0952380952365835,3,21,36,0,0,80
0.7,0.0634920634910556,2,22,37,0,0,80
0.75,0.0,0,24,39,0,0,80
0.8,0.0,0,24,39,0,0,80
0.85,0.0,0,24,39,0,0,80
0.9,0.0,0,24,39,0,0,80
0.5,0.5833333333211806,14,4,16,0,0,80
0.55,0.2916666666605903,7,11,23,0,0,80
0.6,0.208333333328993,5,13,25,0,0,80
0.65,0.0833333333315972,2,16,28,0,0,80
0.7,0.0416666666657986,1,17,29,0,0,80
0.75,0.0416666666657986,1,17,29,0,0,80
0.8,0.0416666666657986,1,17,29,0,0,80
0.85,0.0,0,18,30,0,0,80
0.9,0.0,0,18,30,0,0,80
0.5,0.8372093023061115,18,2,5,0,0,80
0.55,0.6976744185884263,15,5,8,0,0,80
0.6,0.6976744185884263,15,5,8,0,0,80
0.65,0.5116279069648461,11,9,12,0,0,80
0.7,0.0930232558117901,2,18,21,0,0,80
0.75,0.0,0,20,23,0,0,80
0.8,0.0,0,20,23,0,0,80
0.85,0.0,0,20,23,0,0,80
0.9,0.0,0,20,23,0,0,80
0.5,0.5121951219449732,21,15,25,0,0,80
0.55,0.4390243902385485,18,18,28,0,0,80
0.6,0.3414634146299821,14,22,32,0,0,80
0.65,0.2682926829235574,11,25,35,0,0,80
0.7,0.1463414634128494,6,30,40,0,0,80
0.75,0.0487804878042831,2,34,44,0,0,80
0.8,0.0487804878042831,2,34,44,0,0,80
0.85,0.0,0,36,46,0,0,80
0.9,0.0,0,36,46,0,0,80
0.5,0.5128205128139381,20,15,23,0,0,80
0.55,0.3846153846104536,15,20,28,0,0,80
0.6,0.3076923076883629,12,23,31,0,0,80
0.65,0.2307692307662721,9,26,34,0,0,80
0.7,0.0512820512813938,2,33,41,0,0,80
0.75,0.0512820512813938,2,33,41,0,0,80
0.8,0.0256410256406969,1,34,42,0,0,80
0.85,0.0256410256406969,1,34,42,0,0,80
0.9,0.0,0,35,43,0,0,80
0.5,0.545454545448347,24,18,22,0,0,80
0.55,0.3863636363592458,17,25,29,0,0,80
0.6,0.3636363636322314,16,26,30,0,0,80
0.65,0.1818181818161157,8,34,38,0,0,80
0.7,0.0681818181810433,3,39,43,0,0,80
0.75,0.0227272727270144,1,41,45,0,0,80
0.8,0.0227272727270144,1,41,45,0,0,80
0.85,0.0,0,42,46,0,0,80
0.9,0.0,0,42,46,0,0,80
0.5,0.1666666666638889,5,14,36,0,0,80
0.55,0.0999999999983333,3,16,38,0,0,80
0.6,0.0999999999983333,3,16,38,0,0,80
0.65,0.0666666666655555,2,17,39,0,0,80
0.7,0.0333333333327777,1,18,40,0,0,80
0.75,0.0333333333327777,1,18,40,0,0,80
0.8,0.0333333333327777,1,18,40,0,0,80
0.85,0.0,0,19,41,0,0,80
0.9,0.0,0,19,41,0,0,80
0.5,0.181818181815427,6,11,43,0,0,80
0.55,0.1212121212102846,4,13,45,0,0,80
0.6,0.0606060606051423,2,15,47,0,0,80
0.65,0.0303030303025711,1,16,48,0,0,80
0.7,0.0303030303025711,1,16,48,0,0,80
0.75,0.0,0,17,49,0,0,80
0.8,0.0,0,17,49,0,0,80
0.85,0.0,0,17,49,0,0,80
0.9,0.0,0,17,49,0,0,80
0.5,0.4324324324265888,16,18,24,0,0,80
0.55,0.2162162162132944,8,26,32,0,0,80
0.6,0.1621621621599708,6,28,34,0,0,80
0.65,0.1081081081066472,4,30,36,0,0,80
0.7,0.0540540540533235,2,32,38,0,0,80
0.75,0.0270270270266618,1,33,39,0,0,80
0.8,0.0,0,34,40,0,0,80
0.85,0.0,0,34,40,0,0,80
0.9,0.0,0,34,40,0,0,80
0.5,0.6153846153751479,20,11,14,0,0,80
0.55,0.4615384615313609,15,16,19,0,0,80
0.6,0.3999999999938461,13,18,21,0,0,80
0.65,0.3384615384563313,11,20,23,0,0,80
0.7,0.2461538461500592,8,23,26,0,0,80
0.75,0.2153846153813017,7,24,27,0,0,80
0.8,0.1230769230750295,4,27,30,0,0,80
0.85,0.0,0,31,34,0,0,80
0.9,0.0,0,31,34,0,0,80
0.5,0.8510638297691263,20,5,2,0,0,51
0.55,0.8510638297691263,20,5,2,0,0,51
0.6,0.8510638297691263,20,5,2,0,0,51
0.65,0.80851063828067,19,6,3,0,0,51
0.7,0.7234042553037574,17,8,5,0,0,51
0.75,0.5106382978614759,12,13,10,0,0,51
0.8,0.2553191489307379,6,19,16,0,0,51
0.85,0.1276595744653689,3,22,19,0,0,51
0.9,0.0,0,25,22,0,0,51
0.5,0.933333333322963,42,2,4,0,0,51
0.55,0.9111111111009876,41,3,5,0,0,51
0.6,0.8444444444350617,38,6,8,0,0,51
0.65,0.8222222222130864,37,7,9,0,0,51
0.7,0.799999999991111,36,8,10,0,0,51
0.75,0.6222222222153087,28,16,18,0,0,51
0.8,0.4666666666614815,21,23,25,0,0,51
0.85,0.222222222219753,10,34,36,0,0,51
0.9,0.0888888888879012,4,40,42,0,0,51
0.5,0.8888888888747796,28,5,2,0,0,51
0.55,0.8571428571292518,27,6,3,0,0,51
0.6,0.793650793638196,25,8,5,0,0,51
0.65,0.7301587301471404,23,10,7,0,0,51
0.7,0.6349206349105568,20,13,10,0,0,51
0.75,0.5396825396739733,17,16,13,0,0,51
0.8,0.4444444444373898,14,19,16,0,0,51
0.85,0.190476190473167,6,27,24,0,0,51
0.9,0.0952380952365835,3,30,27,0,0,51
0.5,0.9599999999808,24,1,1,0,0,51
0.55,0.9199999999816,23,2,2,0,0,51
0.6,0.9199999999816,23,2,2,0,0,51
0.65,0.9199999999816,23,2,2,0,0,51
0.7,0.7199999999855999,18,7,7,0,0,51
0.75,0.6399999999872,16,9,9,0,0,51
0.8,0.4799999999904001,12,13,13,0,0,51
0.85,0.2799999999944,7,18,18,0,0,51
0.9,0.1199999999976,3,22,22,0,0,51
0.5,0.9117647058689444,31,6,0,0,0,51
0.55,0.9117647058689444,31,6,0,0,0,51
0.6,0.8529411764580449,29,8,2,0,0,51
0.65,0.7941176470471453,27,10,4,0,0,51
0.7,0.7647058823416955,26,11,5,0,0,51
0.75,0.5588235294035467,19,18,12,0,0,51
0.8,0.3823529411708477,13,24,18,0,0,51
0.85,0.1764705882326989,6,31,25,0,0,51
0.9,0.0294117647054498,1,36,30,0,0,51
0.5,0.9148936170115436,43,6,2,1,0,51
0.55,0.9148936170115436,43,6,2,1,0,51
0.6,0.8723404255226347,41,8,4,1,0,51
0.65,0.8085106382892712,38,11,7,1,0,51
0.7,0.7446808510559076,35,14,10,1,0,51
0.75,0.5957446808447261,28,21,17,1,0,51
0.8,0.3191489361668175,15,34,30,1,0,51
0.85,0.1489361702111815,7,42,38,1,0,51
0.9,0.0212765957444545,1,48,44,1,0,51
0.5,0.8749999999817709,21,6,0,0,0,51
0.55,0.8749999999817709,21,6,0,0,0,51
0.6,0.8333333333159723,20,7,1,0,0,51
0.65,0.7916666666501737,19,8,2,0,0,51
0.7,0.7083333333185764,17,10,4,0,0,51
0.75,0.5833333333211806,14,13,7,0,0,51
0.8,0.3749999999921875,9,18,12,0,0,51
0.85,0.0416666666657986,1,26,20,0,0,51
0.9,0.0,0,27,21,0,0,51
0.5,0.9180327868701962,28,4,1,0,0,51
0.55,0.9180327868701962,28,4,1,0,0,51
0.6,0.9180327868701962,28,4,1,0,0,51
0.65,0.8852459016248321,27,5,2,0,0,51
0.7,0.7868852458887396,24,8,5,0,0,51
0.75,0.7213114753980113,22,10,7,0,0,51
0.8,0.4918032786804623,15,17,14,0,0,51
0.85,0.0983606557360924,3,29,26,0,0,51
0.9,0.0,0,32,29,0,0,51
0.5,0.9189189189065008,34,4,2,1,0,51
0.55,0.9189189189065008,34,4,2,1,0,51
0.6,0.9189189189065008,34,4,2,1,0,51
0.65,0.8648648648531775,32,6,4,1,0,51
0.7,0.783783783773192,29,9,7,1,0,51
0.75,0.6216216216132213,23,15,13,1,0,51
0.8,0.5135135135065741,19,19,17,1,0,51
0.85,0.3513513513466033,13,25,23,1,0,51
0.9,0.1351351351333089,5,33,31,1,0,51
0.5,0.8888888888747796,28,7,0,0,0,51
0.55,0.8888888888747796,28,7,0,0,0,51
0.6,0.8571428571292518,27,8,1,0,0,51
0.65,0.7301587301471404,23,12,5,0,0,51
0.7,0.5714285714195012,18,17,10,0,0,51
0.75,0.5079365079284455,16,19,12,0,0,51
0.8,0.2539682539642227,8,27,20,0,0,51
0.85,0.0952380952365835,3,32,25,0,0,51
0.9,0.0,0,35,28,0,0,51
0.5,0.8771929824407511,25,7,0,0,0,51
0.55,0.8771929824407511,25,7,0,0,0,51
0.6,0.8771929824407511,25,7,0,0,0,51
0.65,0.807017543845491,23,9,2,0,0,51
0.7,0.7017543859526009,20,12,5,0,0,51
0.75,0.4912280701668206,14,18,11,0,0,51
0.8,0.3508771929763004,10,22,15,0,0,51
0.85,0.1052631578928901,3,29,22,0,0,51
0.9,0.0,0,32,25,0,0,51
0.5,0.7499999999843749,18,10,2,0,0,51
0.55,0.7499999999843749,18,10,2,0,0,51
0.6,0.7499999999843749,18,10,2,0,0,51
0.65,0.7499999999843749,18,10,2,0,0,51
0.7,0.7083333333185764,17,11,3,0,0,51
0.75,0.6249999999869792,15,13,5,0,0,51
0.8,0.541666666655382,13,15,7,0,0,51
0.85,0.208333333328993,5,23,15,0,0,51
0.9,0.0833333333315972,2,26,18,0,0,51
0.5,0.8615384615252071,28,9,0,0,0,51
0.55,0.7999999999876922,26,11,2,0,0,51
0.6,0.7692307692189349,25,12,3,0,0,51
0.65,0.7076923076814201,23,14,5,0,0,51
0.7,0.6153846153751479,20,17,8,0,0,51
0.75,0.5538461538376331,18,19,10,0,0,51
0.8,0.3999999999938461,13,24,15,0,0,51
0.85,0.1846153846125444,6,31,22,0,0,51
0.9,0.0,0,37,28,0,0,51
0.5,0.8648648648531775,32,8,2,0,0,51
0.55,0.8648648648531775,32,8,2,0,0,51
0.6,0.8108108107998538,30,10,4,0,0,51
0.65,0.8108108107998538,30,10,4,0,0,51
0.7,0.6486486486398831,24,16,10,0,0,51
0.75,0.5675675675598977,21,19,13,0,0,51
0.8,0.4054054053999269,15,25,19,0,0,51
0.85,0.2432432432399561,9,31,25,0,0,51
0.9,0.0540540540533235,2,38,32,0,0,51
0.5,0.928571428560374,39,6,0,0,0,51
0.55,0.928571428560374,39,6,0,0,0,51
0.6,0.8809523809418934,37,8,2,0,0,51
0.65,0.8095238095141724,34,11,5,0,0,51
0.7,0.7380952380864512,31,14,8,0,0,51
0.75,0.6190476190402494,26,19,13,0,0,51
0.8,0.4523809523755669,19,26,20,0,0,51
0.85,0.1666666666646825,7,38,32,0,0,51
0.9,0.0,0,45,39,0,0,51
0.5,0.9523809523658352,30,3,0,0,0,51
0.55,0.9523809523658352,30,3,0,0,0,51
0.6,0.9206349206203074,29,4,1,0,0,51
0.65,0.8571428571292518,27,6,3,0,0,51
0.7,0.7301587301471404,23,10,7,0,0,51
0.75,0.6349206349105568,20,13,10,0,0,51
0.8,0.4761904761829177,15,18,15,0,0,51
0.85,0.2539682539642227,8,25,22,0,0,51
0.9,0.0317460317455278,1,32,29,0,0,51
0.5,0.8936170212575827,21,3,2,0,0,51
0.55,0.8936170212575827,21,3,2,0,0,51
0.6,0.8936170212575827,21,3,2,0,0,51
0.65,0.80851063828067,19,5,4,0,0,51
0.7,0.7234042553037574,17,7,6,0,0,51
0.75,0.5531914893499321,13,11,10,0,0,51
