threshold,f1,tp,fp,fn,splits,merges,inaccurate_masks,val
0.6,0.9162011173133172,82,8,0,0,0,7,10
0.65,0.8850574712592814,77,8,0,0,0,12,10
0.7,0.8452380952330641,71,8,0,0,0,18,10
0.75,0.7152317880747336,54,8,0,0,0,35,10
0.8,0.5190839694616864,34,8,0,0,0,55,10
0.85,0.3966942148727546,24,8,0,0,0,65,10
0.9,0.1698113207531149,9,8,0,0,0,80,10
0.5,0.9589041095824732,70,5,0,0,1,1,10
0.55,0.944444444437886,68,5,0,0,1,3,10
0.6,0.9295774647821862,66,5,0,0,1,5,10
0.65,0.9064748201373636,63,5,0,0,1,8,10
0.7,0.8656716417845846,58,5,0,0,1,13,10
0.75,0.7936507936444949,50,5,0,0,1,21,10
0.8,0.7008547008487106,41,5,0,0,1,30,10
0.85,0.4646464646417712,23,5,0,0,1,48,10
0.9,0.2117647058798615,9,5,0,0,1,62,10
0.5,0.9326923076878236,97,13,0,0,0,1,10
0.55,0.9275362318795772,96,13,0,0,0,2,10
0.6,0.9275362318795772,96,13,0,0,0,2,10
0.65,0.9275362318795772,96,13,0,0,0,2,10
0.7,0.8955223880552462,90,13,0,0,0,8,10
0.75,0.8556701030883729,83,13,0,0,0,15,10
0.8,0.7457627118601935,66,13,0,0,0,32,10
0.85,0.5584415584379322,43,13,0,0,0,55,10
0.9,0.223999999998208,14,13,0,0,0,84,10
0.5,0.956204379558554,131,7,1,0,0,4,10
0.55,0.9446494464909791,128,7,1,0,0,7,10
0.6,0.9288389513073828,124,7,1,0,0,11,10
0.65,0.8957528957494373,116,7,1,0,0,19,10
0.7,0.8514056224865406,106,7,1,0,0,29,10
0.75,0.7881355932169994,93,7,1,0,0,42,10
0.8,0.6572769953020785,70,7,1,0,0,65,10
0.85,0.4623655913953636,43,7,1,0,0,92,10
0.9,0.2012578616339543,16,7,1,0,0,119,10
0.5,0.9344978165898056,107,10,2,0,1,3,10
0.55,0.9333333333291852,105,10,2,0,2,3,10
0.6,0.9189189189147796,102,10,2,0,2,6,10
0.65,0.8785046728930912,94,10,2,0,2,14,10
0.7,0.8461538461497782,88,10,2,0,2,20,10
0.75,0.7692307692268245,75,10,2,0,2,33,10
0.8,0.6440677966065307,57,10,2,0,2,51,10
0.85,0.4810126582248037,38,10,2,0,2,70,10
0.9,0.273381294962062,19,10,2,0,2,89,10
0.5,0.9641434262909796,121,4,0,0,0,5,10
0.55,0.947368421048796,117,4,0,0,0,9,10
0.6,0.925619834706919,112,4,0,0,0,14,10
0.65,0.9121338912095728,109,4,0,0,0,17,10
0.7,0.874458874455089,101,4,0,0,0,25,10
0.75,0.8073394495375811,88,4,0,0,0,38,10
0.8,0.6934673366799323,69,4,0,0,0,57,10
0.85,0.4883720930204164,42,4,0,0,0,84,10
0.9,0.1944444444430941,14,4,0,0,0,112,10
0.5,0.9297297297247042,86,12,1,0,0,0,11
0.55,0.9239130434732395,85,12,1,0,0,1,11
0.6,0.9060773480612924,82,12,1,0,0,4,11
0.65,0.8938547485983585,80,12,1,0,0,6,11
0.7,0.8554913294748238,74,12,1,0,0,12,11
0.75,0.7852760736148143,64,12,1,0,0,22,11
0.8,0.6621621621576882,49,12,1,0,0,37,11
0.85,0.4285714285680272,27,12,1,0,0,59,11
0.9,0.1834862385304267,10,12,1,0,0,76,11
0.5,0.9677419354786682,90,4,0,1,0,2,11
0.55,0.9677419354786682,90,4,0,1,0,2,11
0.6,0.9621621621569614,89,4,0,1,0,3,11
0.65,0.9392265193318275,85,4,0,1,0,7,11
0.7,0.9028571428519836,79,4,0,1,0,13,11
0.75,0.8571428571377552,72,4,0,1,0,20,11
0.8,0.7284768211872287,55,4,0,1,0,37,11
0.85,0.5454545454504133,36,4,0,1,0,56,11
0.9,0.2222222222201646,12,4,0,1,0,80,11
0.5,0.8599999999957001,86,24,1,0,0,3,11
0.55,0.8599999999957001,86,24,1,0,0,3,11
0.6,0.8599999999957001,86,24,1,0,0,3,11
0.65,0.8307692307649704,81,24,1,0,0,8,11
0.7,0.7936507936465945,75,24,1,0,0,14,11
0.75,0.754098360651617,69,24,1,0,0,20,11
0.8,0.6588235294078894,56,24,1,0,0,33,11
0.85,0.4166666666637731,30,24,1,0,0,59,11
0.9,0.1463414634134443,9,24,1,0,0,80,11
0.5,0.9749999999959376,117,4,0,0,0,2,11
0.55,0.9745762711823112,115,4,0,0,1,2,11
0.6,0.9478260869524008,109,4,0,0,1,8,11
0.65,0.9244444444403358,104,4,0,0,1,13,11
0.7,0.904977375561516,100,4,0,0,1,17,11
0.75,0.8309178743921212,86,4,0,0,1,31,11
0.8,0.6918918918881519,64,4,0,0,1,53,11
0.85,0.4968944099348019,40,4,0,0,1,77,11
0.9,0.2714285714266327,19,4,0,0,1,98,11
0.5,0.9502762430886724,86,6,1,0,0,2,11
0.55,0.9444444444391976,85,6,1,0,0,3,11
0.6,0.937142857137502,82,6,1,0,1,4,11
0.65,0.9248554913241338,80,6,1,0,1,6,11
0.7,0.8928571428518283,75,6,1,0,1,11,11
0.75,0.7999999999948387,62,6,1,0,1,24,11
0.8,0.5801526717512966,38,6,1,0,1,48,11
0.85,0.4102564102529037,24,6,1,0,1,62,11
0.9,0.1212121212108968,6,6,1,0,1,80,11
0.5,0.9387755101976956,69,7,1,0,1,1,11
0.55,0.9315068493086884,68,7,1,0,1,2,11
0.6,0.9166666666603008,66,7,1,0,1,4,11
0.65,0.8936170212702581,63,7,1,0,1,7,11
0.7,0.8695652173850033,60,7,1,0,1,10,11
0.75,0.8091603053373347,53,7,1,0,1,17,11
0.8,0.6890756302463102,41,7,1,0,1,29,11
0.85,0.5142857142808163,27,7,1,0,1,43,11
0.9,0.2272727272701446,10,7,1,0,1,60,11
0.5,0.937799043057714,98,13,0,0,0,0,11
0.55,0.9275362318795772,96,13,0,0,0,2,11
0.6,0.9275362318795772,96,13,0,0,0,2,11
0.65,0.9275362318795772,96,13,0,0,0,2,11
0.7,0.9117647058778836,93,13,0,0,0,5,11
0.75,0.8787878787834406,87,13,0,0,0,11,11
0.8,0.7457627118601935,66,13,0,0,0,32,11
0.85,0.6211180124185024,50,13,0,0,0,48,11
0.9,0.2656249999979248,17,13,0,0,0,81,11
0.5,0.9667896678931116,131,8,0,0,2,1,11
0.55,0.951310861419658,127,8,0,0,2,5,11
0.6,0.9433962264115344,125,8,0,0,2,7,11
0.65,0.918918918915371,119,8,0,0,2,13,11
0.7,0.9105058365723327,117,8,0,0,2,15,11
0.75,0.8333333333298611,100,8,0,0,2,32,11
0.8,0.7272727272694215,80,8,0,0,2,52,11
0.85,0.4946236559113192,46,8,0,0,2,86,11
0.9,0.1935483870955255,15,8,0,0,2,117,11
0.5,0.9469026548630668,107,9,1,0,2,2,11
0.55,0.9422222222180346,106,9,1,0,2,3,11
0.6,0.932735426004786,104,9,1,0,2,5,11
0.65,0.91324200912825,100,9,1,0,2,9,11
0.7,0.8930232558097999,96,9,1,0,2,13,11
0.75,0.8390243902398097,86,9,1,0,2,23,11
0.8,0.6994535519087461,64,9,1,0,2,45,11
0.85,0.4645161290292612,36,9,1,0,2,73,11
0.9,0.2105263157878908,14,9,1,0,2,95,11
0.5,0.9568627450942868,122,7,2,0,0,2,11
0.55,0.9402390438209552,118,7,2,0,0,6,11
0.6,0.9142857142819826,112,7,2,0,0,12,11
0.65,0.8870292886992175,106,7,2,0,0,18,11
0.7,0.8484848484811754,98,7,2,0,0,26,11
0.75,0.7909090909054959,87,7,2,0,0,37,11
0.8,0.7393364928874914,78,7,2,0,0,46,11
0.85,0.5384615384585799,49,7,2,0,0,75,11
0.9,0.2027027027013331,15,7,2,0,0,109,11
0.5,0.9497206703857558,85,7,1,0,0,1,12
0.55,0.9378531073393342,83,7,1,0,0,3,12
0.6,0.9318181818128874,82,7,1,0,0,4,12
0.65,0.913294797682582,79,7,1,0,0,7,12
0.7,0.874251497000753,73,7,1,0,0,13,12
0.75,0.7466666666616889,56,7,1,0,0,30,12
0.8,0.6666666666619386,47,7,1,0,0,39,12
0.85,0.4333333333297222,26,7,1,0,0,60,12
0.9,0.0816326530603915,4,7,1,0,0,82,12
0.5,0.9677419354786682,90,4,0,1,0,2,12
0.55,0.9565217391252364,88,4,0,1,0,4,12
0.6,0.9565217391252364,88,4,0,1,0,4,12
0.65,0.9450549450497524,86,4,0,1,0,6,12
0.7,0.909090909085744,80,4,0,1,0,12,12
0.75,0.8363636363585676,69,4,0,1,0,23,12
0.8,0.6573426573380606,47,4,0,1,0,45,12
0.85,0.4516129032221644,28,4,0,1,0,64,12
0.9,0.1714285714269387,9,4,0,1,0,83,12
0.5,0.8865979381397598,86,18,2,0,0,2,12
0.55,0.8865979381397598,86,18,2,0,0,2,12
0.6,0.8808290155394776,85,18,2,0,0,3,12
0.65,0.8691099476394288,83,18,2,0,0,5,12
0.7,0.8196721311430619,75,18,2,0,0,13,12
0.75,0.7514450867008587,65,18,2,0,0,23,12
0.8,0.6583850931636126,53,18,2,0,0,35,12
0.85,0.4233576642304865,29,18,2,0,0,59,12
0.9,0.1379310344815695,8,18,2,0,0,80,12
0.5,0.9872340425489904,116,2,0,0,1,1,12
0.55,0.9829059829017824,115,2,0,0,1,2,12
0.6,0.9652173913001512,111,2,0,0,1,6,12
0.65,0.932735426004786,104,2,0,0,1,13,12
0.7,0.9230769230727462,102,2,0,0,1,15,12
0.75,0.8557692307651166,89,2,0,0,1,28,12
0.8,0.747368421048698,71,2,0,0,1,46,12
0.85,0.454545454542503,35,2,0,0,1,82,12
0.9,0.2238805970132546,15,2,0,0,1,102,12
0.5,0.9425287356267672,82,5,1,0,1,4,12
0.55,0.9425287356267672,82,5,1,0,1,4,12
0.6,0.9364161849656856,81,5,1,0,1,5,12
0.65,0.9176470588181316,78,5,1,0,1,8,12
0.7,0.8982035928089929,75,5,1,0,1,11,12
0.75,0.797385620909821,61,5,1,0,1,25,12
0.8,0.626865671637113,42,5,1,0,1,44,12
0.85,0.4666666666627778,28,5,1,0,1,58,12
0.9,0.1030927835040918,5,5,1,0,1,81,12
0.5,0.9395973154299356,70,8,0,0,1,1,12
0.55,0.9395973154299356,70,8,0,0,1,1,12
0.6,0.9251700680209172,68,8,0,0,1,3,12
0.65,0.9027777777715086,65,8,0,0,1,6,12
0.7,0.846715328460973,58,8,0,0,1,13,12
0.75,0.7846153846093492,51,8,0,0,1,20,12
0.8,0.715447154465728,44,8,0,0,1,27,12
0.85,0.4952380952333787,26,8,0,0,1,45,12
0.9,0.3010752688139669,14,8,0,0,1,57,12
0.5,0.942307692303162,98,12,0,0,0,0,12
0.55,0.9371980676283228,97,12,0,0,0,1,12
0.6,0.9320388349469318,96,12,0,0,0,2,12
0.65,0.9268292682881618,95,12,0,0,0,3,12
0.7,0.9162561576309544,93,12,0,0,0,5,12
0.75,0.854166666662218,82,12,0,0,0,16,12
0.8,0.7570621468883783,67,12,0,0,0,31,12
0.85,0.6075949367050153,48,12,0,0,0,50,12
0.9,0.2677165354309628,17,12,0,0,0,81,12
0.5,0.95202952029169,129,8,2,0,1,3,12
0.55,0.940298507459178,126,8,2,0,1,6,12
0.6,0.9323308270641644,124,8,2,0,1,8,12
0.65,0.9118773946325216,119,8,2,0,1,13,12
0.7,0.8639999999965441,108,8,2,0,1,24,12
0.75,0.8117154811681518,97,8,2,0,1,35,12
0.8,0.6851851851820131,74,8,2,0,1,58,12
0.85,0.4565217391279537,42,8,2,0,1,90,12
0.9,0.1677419354827887,13,8,2,0,1,119,12
0.5,0.9519650654980264,109,8,2,0,1,1,12
0.55,0.9473684210484764,108,8,2,0,1,2,12
0.6,0.938053097340982,106,8,2,0,1,4,12
0.65,0.9237668161393552,103,8,2,0,1,7,12
0.7,0.8990825688032152,98,8,2,0,1,12,12
0.75,0.8461538461497782,88,8,2,0,1,22,12
0.8,0.7165775401031199,67,8,2,0,1,43,12
0.85,0.4810126582248037,38,8,2,0,1,72,12
0.9,0.1102362204715729,7,8,2,0,1,103,12
0.5,0.956521739126654,121,6,1,0,0,4,12
0.55,0.9482071713109632,119,6,1,0,0,6,12
0.6,0.93548387096397,116,6,1,0,0,9,12
0.65,0.8907563025172658,106,6,1,0,0,19,12
0.7,0.8620689655135256,100,6,1,0,0,25,12
0.75,0.8161434977541877,91,6,1,0,0,34,12
0.8,0.6995073891591158,71,6,1,0,0,54,12
0.85,0.5251396648015355,47,6,1,0,0,78,12
0.9,0.153846153845078,11,6,1,0,0,114,12
0.5,0.9450549450497524,86,9,1,0,0,0,13
0.55,0.9213483146015656,82,9,1,0,0,4,13
0.6,0.909090909085744,80,9,1,0,0,6,13
0.65,0.9028571428519836,79,9,1,0,0,7,13
0.7,0.8363636363585676,69,9,1,0,0,17,13
0.75,0.6938775510156879,51,9,1,0,0,35,13
0.8,0.534351145034089,35,9,1,0,0,51,13
0.85,0.3157894736814404,18,9,1,0,0,68,13
0.9,0.0799999999992,4,9,1,0,0,82,13
0.5,0.9673913043425686,89,3,0,1,0,3,13
0.55,0.961748633874526,88,3,0,1,0,4,13
0.6,0.9560439560387032,87,3,0,1,0,5,13
0.65,0.9325842696576822,83,3,0,1,0,9,13
0.7,0.8622754490966331,72,3,0,1,0,20,13
0.75,0.8050314465358175,64,3,0,1,0,28,13
0.8,0.716216216211377,53,3,0,1,0,39,13
0.85,0.4552845528418269,28,3,0,1,0,64,13
0.9,0.1188118811869424,6,3,0,1,0,86,13
0.5,0.911917098440871,88,15,1,0,0,1,13
0.55,0.90624999999528,87,15,1,0,0,2,13
0.6,0.8829787233995586,83,15,1,0,0,6,13
0.65,0.8586956521692463,79,15,1,0,0,10,13
0.7,0.7719298245568893,66,15,1,0,0,23,13
0.75,0.7037037036993599,57,15,1,0,0,32,13
0.8,0.5714285714246842,42,15,1,0,0,47,13
0.85,0.31999999999744,20,15,1,0,0,69,13
0.9,0.0555555555550411,3,15,1,0,0,86,13
0.5,0.9874476987406384,118,2,0,0,0,1,13
0.55,0.9745762711823112,115,2,0,0,0,4,13
0.6,0.9523809523768296,110,2,0,0,0,9,13
0.65,0.9099099099058112,101,2,0,0,0,18,13
0.7,0.8476190476150114,89,2,0,0,0,30,13
0.75,0.765306122445075,75,2,0,0,0,44,13
0.8,0.5595238095204791,47,2,0,0,0,72,13
0.85,0.3648648648623996,27,2,0,0,0,92,13
0.9,0.1093749999991455,7,2,0,0,0,112,13
0.5,0.9378531073393342,83,8,2,0,1,1,13
0.55,0.925714285708996,81,8,2,0,1,3,13
0.6,0.9069767441807736,78,8,2,0,1,6,13
0.65,0.874251497000753,73,8,2,0,1,11,13
0.7,0.8466257668659717,69,8,2,0,1,15,13
0.75,0.7034482758572177,51,8,2,0,1,33,13
0.8,0.4590163934388605,28,8,2,0,1,56,13
0.85,0.365217391301172,21,8,2,0,1,63,13
0.9,0.1199999999988,6,8,2,0,1,78,13
0.5,0.948051948045792,73,8,0,0,0,0,13
0.55,0.9271523178746548,70,8,0,0,0,3,13
0.6,0.9199999999938668,69,8,0,0,0,4,13
0.65,0.8591549295714145,61,8,0,0,0,12,13
0.7,0.7910447761134998,53,8,0,0,0,20,13
0.75,0.693548387091181,43,8,0,0,0,30,13
0.8,0.5789473684159742,33,8,0,0,0,40,13
0.85,0.3960396039564748,20,8,0,0,0,53,13
0.9,0.1590909090891012,7,8,0,0,0,66,13
0.5,0.937799043057714,98,13,0,0,0,0,13
0.55,0.9326923076878236,97,13,0,0,0,1,13
0.6,0.9275362318795772,96,13,0,0,0,2,13
0.65,0.9223300970829014,95,13,0,0,0,3,13
0.7,0.8844221105483195,88,13,0,0,0,10,13
0.75,0.8376963350741482,80,13,0,0,0,18,13
0.8,0.7093023255772716,61,13,0,0,0,37,13
0.85,0.4255319148905991,30,13,0,0,0,68,13
0.9,0.1803278688509809,11,13,0,0,0,87,13
0.5,0.952380952377464,130,7,1,0,0,5,13
0.55,0.9407407407372566,127,7,1,0,0,8,13
0.6,0.9166666666631944,121,7,1,0,0,14,13
0.65,0.8695652173878674,110,7,1,0,0,25,13
0.7,0.8083333333299653,97,7,1,0,0,38,13
0.75,0.7117117117085059,79,7,1,0,0,56,13
0.8,0.598039215683343,61,7,1,0,0,74,13
0.85,0.4022346368692613,36,7,1,0,0,99,13
0.9,0.1548387096764204,12,7,1,0,0,123,13
0.5,0.9385964912239536,107,9,2,0,1,3,13
0.55,0.9339207048417008,106,9,2,0,1,4,13
0.6,0.9196428571387516,103,9,2,0,1,7,13
0.65,0.8744186046470958,94,9,2,0,1,16,13
0.7,0.8365384615344398,87,9,2,0,1,23,13
0.75,0.7329842931898797,70,9,2,0,1,40,13
0.8,0.6555555555519136,59,9,2,0,1,51,13
0.85,0.4683544303767826,37,9,2,0,1,73,13
0.9,0.1384615384604733,9,9,2,0,1,101,13
0.5,0.9644268774665438,122,5,1,0,0,3,13
0.55,0.939271255056926,116,5,1,0,0,9,13
0.6,0.9173553718970358,111,5,1,0,0,14,13
0.65,0.8991596638617683,107,5,1,0,0,18,13
0.7,0.8608695652136484,99,5,1,0,0,26,13
0.75,0.7582938388589655,80,5,1,0,0,45,13
0.8,0.6210526315756787,59,5,1,0,0,66,13
0.85,0.3522012578594201,28,5,1,0,0,97,13
0.9,0.1151079136682366,8,5,1,0,0,117,13
0.5,0.934065934060802,85,10,1,0,0,1,14
0.55,0.9281767955749824,84,10,1,0,0,2,14
0.6,0.9222222222170988,83,10,1,0,0,3,14
0.65,0.9101123595454488,81,10,1,0,0,5,14
0.7,0.8720930232507437,75,10,1,0,0,11,14
0.75,0.7950310558956831,64,10,1,0,0,22,14
0.8,0.6802721088389098,50,10,1,0,0,36,14
0.85,0.3966942148727546,24,10,1,0,0,62,14
0.9,0.1346153846140902,7,10,1,0,0,79,14
0.5,0.962962962957868,91,4,0,0,0,3,14
0.55,0.9621621621569614,89,4,0,1,0,3,14
0.6,0.950819672125952,87,4,0,1,0,5,14
0.65,0.9450549450497524,86,4,0,1,0,6,14
0.7,0.9213483146015656,82,4,0,1,0,10,14
0.75,0.8571428571377552,72,4,0,1,0,20,14
0.8,0.7199999999952,54,4,0,1,0,38,14
0.85,0.463999999996288,29,4,0,1,0,63,14
0.9,0.1714285714269387,9,4,0,1,0,83,14
0.5,0.9072164948406845,88,16,0,0,0,2,14
0.55,0.8958333333286675,86,16,0,0,0,4,14
0.6,0.8900523560162825,85,16,0,0,0,5,14
0.65,0.8783068783022312,83,16,0,0,0,7,14
0.7,0.8351648351602464,76,16,0,0,0,14,14
0.75,0.7455621301731032,63,16,0,0,0,27,14
0.8,0.6052631578907549,46,16,0,0,0,44,14
0.85,0.369230769227929,24,16,0,0,0,66,14
0.9,0.1071428571419005,6,16,0,0,0,84,14
0.5,0.9915254237246124,117,2,0,0,1,0,14
0.55,0.9829059829017824,115,2,0,0,1,2,14
0.6,0.9606986899521368,110,2,0,0,1,7,14
0.65,0.9374999999958148,105,2,0,0,1,12,14
0.7,0.9181818181776448,101,2,0,0,1,16,14
0.75,0.8446601941706571,87,2,0,0,1,30,14
0.8,0.6923076923038884,63,2,0,0,1,54,14
0.85,0.5308641975275873,43,2,0,0,1,74,14
0.9,0.1832061068688305,12,2,0,0,1,105,14
0.5,0.9385474860282764,84,6,1,0,0,4,14
0.55,0.9325842696576822,83,6,1,0,0,5,14
0.6,0.9080459770062757,79,6,1,0,0,9,14
0.65,0.9017341040410304,78,6,1,0,0,10,14
0.7,0.8823529411712804,75,6,1,0,0,13,14
0.75,0.7662337662287907,59,6,1,0,0,29,14
0.8,0.5714285714242751,38,6,1,0,0,50,14
0.85,0.3185840707936408,18,6,1,0,0,70,14
0.9,0.1188118811869424,6,6,1,0,0,82,14
0.5,0.9523809523744736,70,6,0,0,1,1,14
0.55,0.9379310344762902,68,6,0,0,1,3,14
0.6,0.923076923070468,66,6,0,0,1,5,14
0.65,0.907801418433278,64,6,0,0,1,7,14
0.7,0.8840579710080866,61,6,0,0,1,10,14
0.75,0.7968749999937745,51,6,0,0,1,20,14
0.8,0.6724137930976516,39,6,0,0,1,32,14
0.85,0.4285714285670554,21,6,0,0,1,50,14
0.9,0.2093023255789615,9,6,0,0,1,62,14
0.5,0.9371980676283228,97,12,0,0,0,1,14
0.55,0.9320388349469318,96,12,0,0,0,2,14
0.6,0.9320388349469318,96,12,0,0,0,2,14
0.65,0.9268292682881618,95,12,0,0,0,3,14
0.7,0.9054726368114157,91,12,0,0,0,7,14
0.75,0.8659793814388352,84,12,0,0,0,14,14
0.8,0.7978142076459136,73,12,0,0,0,25,14
0.85,0.5806451612865765,45,12,0,0,0,53,14
0.9,0.1666666666652777,10,12,0,0,0,88,14
0.5,0.9555555555520164,129,7,1,0,1,4,14
0.55,0.9516728624499938,128,7,1,0,1,5,14
0.6,0.935849056600242,124,7,1,0,1,9,14
0.65,0.9153846153810948,119,7,1,0,1,14,14
0.7,0.8809523809488852,111,7,1,0,1,22,14
