threshold,f1,tp,fp,fn,splits,merges,inaccurate_masks,val
0.9,0.0,0,7,1,0,0,38,43
0.5,0.9333333333177778,28,2,0,0,0,2,43
0.55,0.9333333333177778,28,2,0,0,0,2,43
0.6,0.8965517241224733,26,2,0,0,0,4,43
0.65,0.8571428571275511,24,2,0,0,0,6,43
0.7,0.7450980392010765,19,2,0,0,0,11,43
0.75,0.4390243902331945,9,2,0,0,0,21,43
0.8,0.2222222222160494,4,2,0,0,0,26,43
0.85,0.1176470588200692,2,2,0,0,0,28,43
0.9,0.0,0,2,0,0,0,30,43
0.5,0.9545454545237604,21,0,1,0,0,1,43
0.55,0.9302325581179016,20,0,1,0,0,2,43
0.6,0.7567567567363039,14,0,1,0,0,8,43
0.65,0.6470588235103807,11,0,1,0,0,11,43
0.7,0.5161290322414152,8,0,1,0,0,14,43
0.75,0.4137931034340072,6,0,1,0,0,16,43
0.8,0.230769230760355,3,0,1,0,0,19,43
0.85,0.0833333333298611,1,0,1,0,0,21,43
0.9,0.0,0,0,1,0,0,22,43
0.5,0.9574468085004526,45,3,1,0,0,0,43
0.55,0.9111111111009876,41,3,1,0,0,4,43
0.6,0.8470588235194463,36,3,1,0,0,9,43
0.65,0.7435897435802103,29,3,1,0,0,16,43
0.7,0.6933333333240889,26,3,1,0,0,19,43
0.75,0.5151515151437098,17,3,1,0,0,28,43
0.8,0.1153846153823964,3,3,1,0,0,42,43
0.85,0.0784313725474817,2,3,1,0,0,43,43
0.9,0.0,0,3,1,0,0,45,43
0.5,0.8764044943721752,39,7,1,0,0,3,43
0.55,0.8636363636265495,38,7,1,0,0,4,43
0.6,0.8235294117550173,35,7,1,0,0,7,43
0.65,0.8095238095141724,34,7,1,0,0,8,43
0.7,0.7179487179395134,28,7,1,0,0,14,43
0.75,0.5507246376731779,19,7,1,0,0,23,43
0.8,0.3050847457575409,9,7,1,0,0,33,43
0.85,0.1132075471676753,3,7,1,0,0,39,43
0.9,0.0,0,7,1,0,0,42,43
0.5,0.8444444444350617,38,6,2,0,0,6,43
0.55,0.8314606741479611,37,6,2,0,0,7,43
0.6,0.8045977011401769,35,6,2,0,0,9,43
0.65,0.7317073170642474,30,6,2,0,0,14,43
0.7,0.6315789473601108,24,6,2,0,0,20,43
0.75,0.4477611940231677,15,6,2,0,0,29,43
0.8,0.3225806451560874,10,6,2,0,0,34,43
0.85,0.1090909090889256,3,6,2,0,0,41,43
0.9,0.0,0,6,2,0,0,44,43
0.5,0.9156626505913776,38,4,0,0,0,3,43
0.55,0.9024390243792384,37,4,0,0,0,4,43
0.6,0.9024390243792384,37,4,0,0,0,4,43
0.65,0.8607594936599904,34,4,0,0,0,7,43
0.7,0.7671232876607244,28,4,0,0,0,13,43
0.75,0.6363636363539945,21,4,0,0,0,20,43
0.8,0.3636363636297521,10,4,0,0,0,31,43
0.85,0.199999999996,5,4,0,0,0,36,43
0.9,0.0851063829769126,2,4,0,0,0,39,43
0.5,0.9038461538374628,47,8,1,0,0,1,43
0.55,0.8823529411678199,45,8,1,0,0,3,43
0.6,0.7999999999915789,38,8,1,0,0,10,43
0.65,0.6265060240888373,26,8,1,0,0,22,43
0.7,0.5384615384546351,21,8,1,0,0,27,43
0.75,0.4594594594532505,17,8,1,0,0,31,43
0.8,0.2985074626821118,10,8,1,0,0,38,43
0.85,0.1311475409814566,4,8,1,0,0,44,43
0.9,0.0,0,8,1,0,0,48,43
0.5,0.9156626505913776,38,5,0,0,0,2,43
0.55,0.9024390243792384,37,5,0,0,0,3,43
0.6,0.888888888877915,36,5,0,0,0,4,43
0.65,0.783783783773192,29,5,0,0,0,11,43
0.7,0.7142857142755101,25,5,0,0,0,15,43
0.75,0.4999999999916667,15,5,0,0,0,25,43
0.8,0.3333333333271605,9,5,0,0,0,31,43
0.85,0.1249999999973958,3,5,0,0,0,37,43
0.9,0.04347826086862,1,5,0,0,0,39,43
0.5,0.8823529411634947,30,4,0,0,0,4,43
0.55,0.8307692307564497,27,4,0,0,0,7,43
0.6,0.8124999999873046,26,4,0,0,0,8,43
0.65,0.7540983606433754,23,4,0,0,0,11,43
0.7,0.6666666666549708,19,4,0,0,0,15,43
0.75,0.5384615384511835,14,4,0,0,0,20,43
0.8,0.3111111111041975,7,4,0,0,0,27,43
0.85,0.0999999999974999,2,4,0,0,0,32,43
0.9,0.0,0,4,0,0,0,34,43
0.5,0.0,0,1,20,0,0,2,16
0.55,0.0,0,1,20,0,0,2,16
0.6,0.0,0,1,20,0,0,2,16
0.65,0.0,0,1,20,0,0,2,16
0.7,0.0,0,1,20,0,0,2,16
0.75,0.0,0,1,20,0,0,2,16
0.8,0.0,0,1,20,0,0,2,16
0.85,0.0,0,1,20,0,0,2,16
0.9,0.0,0,1,20,0,0,2,16
0.5,0.0,0,2,39,0,0,7,16
0.55,0.0,0,2,39,0,0,7,16
0.6,0.0,0,2,39,0,0,7,16
0.65,0.0,0,2,39,0,0,7,16
0.7,0.0,0,2,39,0,0,7,16
0.75,0.0,0,2,39,0,0,7,16
0.8,0.0,0,2,39,0,0,7,16
0.85,0.0,0,2,39,0,0,7,16
0.9,0.0,0,2,39,0,0,7,16
0.5,0.060606060604224,1,2,23,0,0,6,16
0.55,0.060606060604224,1,2,23,0,0,6,16
0.6,0.0,0,2,23,0,0,7,16
0.65,0.0,0,2,23,0,0,7,16
0.7,0.0,0,2,23,0,0,7,16
0.75,0.0,0,2,23,0,0,7,16
0.8,0.0,0,2,23,0,0,7,16
0.85,0.0,0,2,23,0,0,7,16
0.9,0.0,0,2,23,0,0,7,16
0.5,0.0,0,3,22,0,0,3,16
0.55,0.0,0,3,22,0,0,3,16
0.6,0.0,0,3,22,0,0,3,16
0.65,0.0,0,3,22,0,0,3,16
0.7,0.0,0,3,22,0,0,3,16
0.75,0.0,0,3,22,0,0,3,16
0.8,0.0,0,3,22,0,0,3,16
0.85,0.0,0,3,22,0,0,3,16
0.9,0.0,0,3,22,0,0,3,16
0.5,0.0,0,2,30,0,0,1,16
0.55,0.0,0,2,30,0,0,1,16
0.6,0.0,0,2,30,0,0,1,16
0.65,0.0,0,2,30,0,0,1,16
0.7,0.0,0,2,30,0,0,1,16
0.75,0.0,0,2,30,0,0,1,16
0.8,0.0,0,2,30,0,0,1,16
0.85,0.0,0,2,30,0,0,1,16
0.9,0.0,0,2,30,0,0,1,16
0.5,0.0399999999992,1,4,37,0,0,7,16
0.55,0.0399999999992,1,4,37,0,0,7,16
0.6,0.0399999999992,1,4,37,0,0,7,16
0.65,0.0,0,4,37,0,0,8,16
0.7,0.0,0,4,37,0,0,8,16
0.75,0.0,0,4,37,0,0,8,16
0.8,0.0,0,4,37,0,0,8,16
0.85,0.0,0,4,37,0,0,8,16
0.9,0.0,0,4,37,0,0,8,16
0.5,0.0,0,4,21,0,0,0,16
0.55,0.0,0,4,21,0,0,0,16
0.6,0.0,0,4,21,0,0,0,16
0.65,0.0,0,4,21,0,0,0,16
0.7,0.0,0,4,21,0,0,0,16
0.75,0.0,0,4,21,0,0,0,16
0.8,0.0,0,4,21,0,0,0,16
0.85,0.0,0,4,21,0,0,0,16
0.9,0.0,0,4,21,0,0,0,16
0.5,0.0,0,2,28,0,0,1,16
0.55,0.0,0,2,28,0,0,1,16
0.6,0.0,0,2,28,0,0,1,16
0.65,0.0,0,2,28,0,0,1,16
0.7,0.0,0,2,28,0,0,1,16
0.75,0.0,0,2,28,0,0,1,16
0.8,0.0,0,2,28,0,0,1,16
0.85,0.0,0,2,28,0,0,1,16
0.9,0.0,0,2,28,0,0,1,16
0.5,0.0,0,1,35,0,0,1,16
0.55,0.0,0,1,35,0,0,1,16
0.6,0.0,0,1,35,0,0,1,16
0.65,0.0,0,1,35,0,0,1,16
0.7,0.0,0,1,35,0,0,1,16
0.75,0.0,0,1,35,0,0,1,16
0.8,0.0,0,1,35,0,0,1,16
0.85,0.0,0,1,35,0,0,1,16
0.9,0.0,0,1,35,0,0,1,16
0.5,0.0,0,2,26,0,0,2,16
0.55,0.0,0,2,26,0,0,2,16
0.6,0.0,0,2,26,0,0,2,16
0.65,0.0,0,2,26,0,0,2,16
0.7,0.0,0,2,26,0,0,2,16
0.75,0.0,0,2,26,0,0,2,16
0.8,0.0,0,2,26,0,0,2,16
0.85,0.0,0,2,26,0,0,2,16
0.9,0.0,0,2,26,0,0,2,16
0.5,0.0666666666644444,1,4,21,0,0,3,16
0.55,0.0,0,4,21,0,0,4,16
0.6,0.0,0,4,21,0,0,4,16
0.65,0.0,0,4,21,0,0,4,16
0.7,0.0,0,4,21,0,0,4,16
0.75,0.0,0,4,21,0,0,4,16
0.8,0.0,0,4,21,0,0,4,16
0.85,0.0,0,4,21,0,0,4,16
0.9,0.0,0,4,21,0,0,4,16
0.5,0.0,0,1,18,0,0,2,16
0.55,0.0,0,1,18,0,0,2,16
0.6,0.0,0,1,18,0,0,2,16
0.65,0.0,0,1,18,0,0,2,16
0.7,0.0,0,1,18,0,0,2,16
0.75,0.0,0,1,18,0,0,2,16
0.8,0.0,0,1,18,0,0,2,16
0.85,0.0,0,1,18,0,0,2,16
0.9,0.0,0,1,18,0,0,2,16
0.5,0.0,0,2,28,0,0,0,16
0.55,0.0,0,2,28,0,0,0,16
0.6,0.0,0,2,28,0,0,0,16
0.65,0.0,0,2,28,0,0,0,16
0.7,0.0,0,2,28,0,0,0,16
0.75,0.0,0,2,28,0,0,0,16
0.8,0.0,0,2,28,0,0,0,16
0.85,0.0,0,2,28,0,0,0,16
0.9,0.0,0,2,28,0,0,0,16
0.5,0.0,0,3,30,0,0,4,16
0.55,0.0,0,3,30,0,0,4,16
0.6,0.0,0,3,30,0,0,4,16
0.65,0.0,0,3,30,0,0,4,16
0.7,0.0,0,3,30,0,0,4,16
0.75,0.0,0,3,30,0,0,4,16
0.8,0.0,0,3,30,0,0,4,16
0.85,0.0,0,3,30,0,0,4,16
0.9,0.0,0,3,30,0,0,4,16
0.5,0.0444444444434567,1,5,35,0,0,3,16
0.55,0.0444444444434567,1,5,35,0,0,3,16
0.6,0.0444444444434567,1,5,35,0,0,3,16
0.65,0.0,0,5,35,0,0,4,16
0.7,0.0,0,5,35,0,0,4,16
0.75,0.0,0,5,35,0,0,4,16
0.8,0.0,0,5,35,0,0,4,16
0.85,0.0,0,5,35,0,0,4,16
0.9,0.0,0,5,35,0,0,4,16
0.5,0.0,0,0,30,0,0,0,16
0.55,0.0,0,0,30,0,0,0,16
0.6,0.0,0,0,30,0,0,0,16
0.65,0.0,0,0,30,0,0,0,16
0.7,0.0,0,0,30,0,0,0,16
0.75,0.0,0,0,30,0,0,0,16
0.8,0.0,0,0,30,0,0,0,16
0.85,0.0,0,0,30,0,0,0,16
0.9,0.0,0,0,30,0,0,0,16
0.5,0.0,0,1,23,0,0,0,16
0.55,0.0,0,1,23,0,0,0,16
0.6,0.0,0,1,23,0,0,0,16
0.65,0.0,0,1,23,0,0,0,16
0.7,0.0,0,1,23,0,0,0,16
0.75,0.0,0,1,23,0,0,0,16
0.8,0.0,0,1,23,0,0,0,16
0.85,0.0,0,1,23,0,0,0,16
0.9,0.0,0,1,23,0,0,0,16
0.5,0.0377358490558917,1,6,41,0,0,4,16
0.55,0.0,0,6,41,0,0,5,16
0.6,0.0,0,6,41,0,0,5,16
0.65,0.0,0,6,41,0,0,5,16
0.7,0.0,0,6,41,0,0,5,16
0.75,0.0,0,6,41,0,0,5,16
0.8,0.0,0,6,41,0,0,5,16
0.85,0.0,0,6,41,0,0,5,16
0.9,0.0,0,6,41,0,0,5,16
0.5,0.0,0,1,43,0,0,0,16
0.55,0.0,0,1,43,0,0,0,16
0.6,0.0,0,1,43,0,0,0,16
0.65,0.0,0,1,43,0,0,0,16
0.7,0.0,0,1,43,0,0,0,16
0.75,0.0,0,1,43,0,0,0,16
0.8,0.0,0,1,43,0,0,0,16
0.85,0.0,0,1,43,0,0,0,16
0.9,0.0,0,1,43,0,0,0,16
0.5,0.0,0,1,46,0,0,0,16
0.55,0.0,0,1,46,0,0,0,16
0.6,0.0,0,1,46,0,0,0,16
0.65,0.0,0,1,46,0,0,0,16
0.7,0.0,0,1,46,0,0,0,16
0.75,0.0,0,1,46,0,0,0,16
0.8,0.0,0,1,46,0,0,0,16
0.85,0.0,0,1,46,0,0,0,16
0.9,0.0,0,1,46,0,0,0,16
0.5,0.0,0,0,39,0,0,2,16
0.55,0.0,0,0,39,0,0,2,16
0.6,0.0,0,0,39,0,0,2,16
0.65,0.0,0,0,39,0,0,2,16
0.7,0.0,0,0,39,0,0,2,16
0.75,0.0,0,0,39,0,0,2,16
0.8,0.0,0,0,39,0,0,2,16
0.85,0.0,0,0,39,0,0,2,16
0.9,0.0,0,0,39,0,0,2,16
0.5,0.0370370370363511,1,4,40,0,0,8,16
0.55,0.0370370370363511,1,4,40,0,0,8,16
0.6,0.0370370370363511,1,4,40,0,0,8,16
0.65,0.0370370370363511,1,4,40,0,0,8,16
0.7,0.0370370370363511,1,4,40,0,0,8,16
0.75,0.0,0,4,40,0,0,9,16
0.8,0.0,0,4,40,0,0,9,16
0.85,0.0,0,4,40,0,0,9,16
0.9,0.0,0,4,40,0,0,9,16
0.5,0.0,0,6,37,0,0,3,16
0.55,0.0,0,6,37,0,0,3,16
0.6,0.0,0,6,37,0,0,3,16
0.65,0.0,0,6,37,0,0,3,16
0.7,0.0,0,6,37,0,0,3,16
0.75,0.0,0,6,37,0,0,3,16
0.8,0.0,0,6,37,0,0,3,16
0.85,0.0,0,6,37,0,0,3,16
0.9,0.0,0,6,37,0,0,3,16
0.5,0.0,0,1,34,0,0,0,16
0.55,0.0,0,1,34,0,0,0,16
0.6,0.0,0,1,34,0,0,0,16
0.65,0.0,0,1,34,0,0,0,16
0.7,0.0,0,1,34,0,0,0,16
0.75,0.0,0,1,34,0,0,0,16
0.8,0.0,0,1,34,0,0,0,16
0.85,0.0,0,1,34,0,0,0,16
0.9,0.0,0,1,34,0,0,0,16
0.5,0.8888888888691359,20,3,0,0,0,2,49
0.55,0.8888888888691359,20,3,0,0,0,2,49
0.6,0.8636363636167356,19,3,0,0,0,3,49
0.65,0.8095238095045352,17,3,0,0,0,5,49
0.7,0.7179487179303091,14,3,0,0,0,8,49
0.75,0.4848484848337925,8,3,0,0,0,14,49
0.8,0.1481481481426611,2,3,0,0,0,20,49
0.85,0.1481481481426611,2,3,0,0,0,20,49
0.9,0.0,0,3,0,0,0,22,49
0.5,0.9318181818075928,41,1,3,0,0,2,49
0.55,0.9318181818075928,41,1,3,0,0,2,49
0.6,0.919540229874488,40,1,3,0,0,3,49
0.65,0.9069767441755002,39,1,3,0,0,4,49
0.7,0.8395061728291419,34,1,3,0,0,9,49
0.75,0.7466666666567111,28,1,3,0,0,15,49
0.8,0.6376811594110481,22,1,3,0,0,21,49
0.85,0.3508771929763004,10,1,3,0,0,33,49
0.9,0.1199999999976,3,1,3,0,0,40,49
0.5,0.9032258064370448,28,4,1,0,0,1,49
0.55,0.8666666666522223,26,4,1,0,0,3,49
0.6,0.807017543845491,23,4,1,0,0,6,49
0.65,0.7407407407270233,20,4,1,0,0,9,49
0.7,0.6923076922943787,18,4,1,0,0,11,49
0.75,0.6666666666535949,17,4,1,0,0,12,49
0.8,0.5217391304234404,12,4,1,0,0,17,49
0.85,0.2999999999925,6,4,1,0,0,23,49
0.9,0.0571428571412245,1,4,1,0,0,28,49
0.5,0.99999999998,25,0,0,0,0,0,49
0.55,0.9795918367147024,24,0,0,0,0,1,49
0.6,0.958333333313368,23,0,0,0,0,2,49
0.65,0.958333333313368,23,0,0,0,0,2,49
0.7,0.8372093023061115,18,0,0,0,0,7,49
0.75,0.8095238095045352,17,0,0,0,0,8,49
0.8,0.6111111110941359,11,0,0,0,0,14,49
0.85,0.4374999999863281,7,0,0,0,0,18,49
0.9,0.1481481481426611,2,0,0,0,0,23,49
0.5,0.8985507246246587,31,7,0,0,0,0,49
0.55,0.8656716417781243,29,7,0,0,0,2,49
0.6,0.8484848484719926,28,7,0,0,0,3,49
0.65,0.8484848484719926,28,7,0,0,0,3,49
0.7,0.793650793638196,25,7,0,0,0,6,49
0.75,0.7118644067675955,21,7,0,0,0,10,49
0.8,0.4799999999904001,12,7,0,0,0,19,49
0.85,0.0999999999974999,2,7,0,0,0,29,49
0.9,0.0,0,7,0,0,0,31,49
0.5,0.9450549450445598,43,5,0,0,1,0,49
0.55,0.9213483145963892,41,5,0,0,1,2,49
0.6,0.8965517241276258,39,5,0,0,1,4,49
0.65,0.8705882352838754,37,5,0,0,1,6,49
0.7,0.8433734939657425,35,5,0,0,1,8,49
0.75,0.7368421052534626,28,5,0,0,1,15,49
0.8,0.5230769230688758,17,5,0,0,1,26,49
0.85,0.2545454545408264,7,5,0,0,1,36,49
0.9,0.0799999999984,2,5,0,0,1,41,49
0.5,0.8510638297691263,20,6,0,0,0,1,49
0.55,0.8510638297691263,20,6,0,0,0,1,49
0.6,0.8260869565037808,19,6,0,0,0,2,49
0.65,0.7142857142687076,15,6,0,0,0,6,49
0.7,0.6153846153688364,12,6,0,0,0,9,49
0.75,0.457142857129796,8,6,0,0,0,13,49
0.8,0.3636363636253444,6,6,0,0,0,15,49
0.85,0.0,0,6,0,0,0,21,49
0.9,0.0,0,6,0,0,0,21,49
0.5,0.9333333333177778,28,3,0,0,0,1,49
0.55,0.9333333333177778,28,3,0,0,0,1,49
0.6,0.9333333333177778,28,3,0,0,0,1,49
0.65,0.9333333333177778,28,3,0,0,0,1,49
0.7,0.8571428571275511,24,3,0,0,0,5,49
0.75,0.6938775510062475,17,3,0,0,0,12,49
0.8,0.5454545454421488,12,3,0,0,0,17,49
0.85,0.2222222222160494,4,3,0,0,0,25,49
0.9,0.060606060604224,1,3,0,0,0,28,49
0.5,0.956521739116572,33,2,0,0,1,1,49
0.55,0.956521739116572,33,2,0,0,1,1,49
0.6,0.956521739116572,33,2,0,0,1,1,49
0.65,0.9411764705743944,32,2,0,0,1,2,49
0.7,0.8923076922939644,29,2,0,0,1,5,49
0.75,0.7999999999866667,24,2,0,0,1,10,49
0.8,0.690909090896529,19,2,0,0,1,15,49
0.85,0.3636363636280992,8,2,0,0,1,26,49
0.9,0.1052631578919667,2,2,0,0,1,32,49
0.5,0.8888888888747796,28,7,0,0,0,0,49
0.55,0.8709677419214359,27,7,0,0,0,1,49
0.6,0.8333333333194445,25,7,0,0,0,3,49
0.65,0.7931034482621879,23,7,0,0,0,5,49
0.7,0.7272727272595042,20,7,0,0,0,8,49
0.75,0.599999999988,15,7,0,0,0,13,49
0.8,0.5106382978614759,12,7,0,0,0,16,49
0.85,0.1578947368379501,3,7,0,0,0,25,49
0.9,0.0,0,7,0,0,0,28,49
0.5,0.8771929824407511,25,7,0,0,0,0,49
0.55,0.8771929824407511,25,7,0,0,0,0,49
0.6,0.8771929824407511,25,7,0,0,0,0,49
0.65,0.8571428571275511,24,7,0,0,0,1,49
0.7,0.8148148147997257,22,7,0,0,0,3,49
0.75,0.6666666666527779,16,7,0,0,0,9,49
0.8,0.5454545454421488,12,7,0,0,0,13,49
0.85,0.2222222222160494,4,7,0,0,0,21,49
0.9,0.0,0,7,0,0,0,25,49
0.5,0.7999999999822223,18,7,0,0,0,2,49
0.55,0.7999999999822223,18,7,0,0,0,2,49
0.6,0.7999999999822223,18,7,0,0,0,2,49
0.65,0.7999999999822223,18,7,0,0,0,2,49
0.7,0.7727272727097108,17,7,0,0,0,3,49
0.75,0.7142857142687076,15,7,0,0,0,5,49
0.8,0.6153846153688364,12,7,0,0,0,8,49
0.85,0.4117647058702423,7,7,0,0,0,13,49
0.9,0.3124999999902344,5,7,0,0,0,15,49
0.5,0.8888888888747796,28,7,0,0,0,0,49
0.55,0.8709677419214359,27,7,0,0,0,1,49
0.6,0.852459016379468,26,7,0,0,0,2,49
0.65,0.8135593220201092,24,7,0,0,0,4,49
0.7,0.7499999999866072,21,7,0,0,0,7,49
0.75,0.6792452830060519,18,7,0,0,0,10,49
0.8,0.541666666655382,13,7,0,0,0,15,49
0.85,0.2926829268221297,6,7,0,0,0,22,49
0.9,0.0,0,7,0,0,0,28,49
0.5,0.8767123287551135,32,7,1,0,0,1,49
0.55,0.8767123287551135,32,7,1,0,0,1,49
0.6,0.8611111110991512,31,7,1,0,0,2,49
0.65,0.7941176470471453,27,7,1,0,0,6,49
0.7,0.7575757575642791,25,7,1,0,0,8,49
0.75,0.6333333333227779,19,7,1,0,0,14,49
0.8,0.5357142857047195,15,7,1,0,0,18,49
0.85,0.2173913043431002,5,7,1,0,0,28,49
0.9,0.0476190476179138,1,7,1,0,0,32,49
0.5,0.928571428560374,39,6,0,0,0,0,49
0.55,0.928571428560374,39,6,0,0,0,0,49
