"Identification","TrackNumber","MeanNoBgCorrectedCh00","MeanNoBgCorrectedCh01","AreaMorphologyCh01","TimePoint","Time","Position","Cell","Cytokine","CellType","Experiment","relSignal","base.sd","trace_1_3.sd","trace_2_3.sd","trace_3_3.sd","trace.sd","expression_t0","AUC","resp.score","sustra.score","n.peaks","ACFx","ACFy","ACFy_nobs","ACF.AUC","ACF.diff.AUC","nACpeaks","ACpeak.hight_1","ACpeak.steepness_1","acf.freq.peak_1","ACpeak.hight_2","ACpeak.steepness_2","acf.freq.peak_2","ACpeak.hight_3","ACpeak.steepness_3","acf.freq.peak_3","log_AUC","log_base.sd","log_trace_1_3.sd","log_trace_2_3.sd","log_trace_3_3.sd","log_trace.sd","log_expression_t0","log_resp.score","log_sustra.score","log_n.peaks","log_ACF.AUC","log_ACF.diff.AUC","log_nACpeaks","log_ACpeak.hight_1","log_ACpeak.hight_2","log_ACpeak.hight_3","log_ACpeak.steepness_1","log_ACpeak.steepness_2","log_ACpeak.steepness_3","log_acf.freq.peak_1","log_acf.freq.peak_2","log_acf.freq.peak_3","ResponseType","fNON","fSUS","fTRA","fOSC","fNON_rep","fSUS_rep","fTRA_rep","fOSC_rep"
"180823TK20_p0012-013TK",1,0.132577,0.280132,65.5,1,0,12,13,"TNF","GMP+/+","180823TK20",1.03421812536754,0.125148678547836,0.852700437136424,0.3345777456886,0.180648150385247,0.549358694936467,0.1218667,5.60185660357925,12.9444376382308,0.179522904843377,4,1,1,1,0.0232497451325866,-0.0267183521177379,2,0.37045005910514,0.0617416765175234,15,0.337237437123803,0.0481767767319718,31,0,0,36.6363636363636,2.72287180266953,0.170115653558776,0.889629631070943,0.416383351978418,0.23957908554412,0.63167118382998,0.165901265364093,3.80161784833605,0.238203434162883,2.32192809488736,0.0331583074396841,-0.0380404779266801,1.58496250072116,0.454649755530254,0.419255650134372,0,0.0864327987781231,0.0678820502792974,0,4,5,5.23405533886203,"oscillatory",0.115,0.02,0.2,0.665,0.072289156626506,0.0120481927710843,0.0481927710843374,0.867469879518072
"180823TK20_p0012-014TK",1,0.116184,0.275797,50.5,1,0,12,14,"TNF","GMP+/+","180823TK20",0.939027262313445,0.122295650891241,0.626197098397864,0.329854339166374,0.226361336713392,0.491027385234989,0.10976956,7.33564717015776,9.48857527343905,0.500147367637535,4,1,1,1,0.0117088210370517,-0.0346903495040162,2,0.0881099465909334,0.0176219893181867,16,0.0284109669144725,0.00568219338289451,32,0,0,36.6363636363636,3.05929421276079,0.16645278101613,0.701502125585386,0.41126823394406,0.294384119223551,0.576306755394588,0.150260136792146,3.39074681612575,0.585104231465668,2.32192809488736,0.0167941290719222,-0.0491990787635875,1.58496250072116,0.12182433911352,0.040416900181874,0,0.0252017505949144,0.00817446968813577,0,4.08746284125034,5.04439411935845,5.23405533886203,"oscillatory",0.115,0.02,0.2,0.665,0.072289156626506,0.0120481927710843,0.0481927710843374,0.867469879518072
"180823TK20_p0012-016TK",1,0.144325,0.281801,55.5,1,0,12,16,"TNF","GMP+/+","180823TK20",1.1493784518753,0.11319646763043,0.852277494858812,0.564860000389837,0.260759526037454,0.604750484153278,0.1139976,7.52749524163238,11.9867024427727,0.270250997613387,6,1,1,1,0.00784434184267447,-0.0252006616746746,3,0.353206382061973,0.0706412764123946,13,0.49990812872714,0.0714154469610199,26,0.222551461700276,0.0370919102833793,39,3.09212204481079,0.154708235862515,0.889300248958367,0.646033592763052,0.334293126040883,0.682348996251783,0.155746124534473,3.6989632459658,0.345113597181342,2.8073549220576,0.0112728366626492,-0.0359063148721159,2,0.436381886373601,0.584874136528581,0.289895194811185,0.098475179031705,0.0995180011453744,0.0525437559006276,3.8073549220576,4.75488750216347,5.32192809488736,"oscillatory",0.115,0.02,0.2,0.665,0.072289156626506,0.0120481927710843,0.0481927710843374,0.867469879518072
"180823TK20_p0012-018TK",1,0.22549,0.252974,99,1,0,12,18,"TNF","GMP+/+","180823TK20",0.874237652852687,0.105540602567826,0.129816645119244,0.0834435298837421,0.0582821332562855,0.108914915246907,0.2695841,-2.03645003425521,-1.73578824753044,0.822766601231662,5,1,1,1,-0.0015741447994474,-0.0274551350584134,2,0.188053367051875,0.0376106734103749,14,0.163034187072348,0.027172364512058,28,0,0,36.6363636363636,-1.60238562938054,0.144752011176366,0.176088660569167,0.115623960741442,0.081724294737768,0.14914867473276,0.344355965394436,-1.45195656865211,0.866129841243851,2.58496250072116,-0.00226922531940012,-0.0390753984403975,1.58496250072116,0.248599643084657,0.217893505061205,0,0.0532652251003019,0.0386782932058991,0,3.90689059560852,4.85798099512757,5.23405533886203,"non-responsive",0.115,0.02,0.2,0.665,0.072289156626506,0.0120481927710843,0.0481927710843374,0.867469879518072
"180823TK20_p0012-022TK",1,0.162625,0.239776,77.5,1,0,12,22,"TNF","GMP+/+","180823TK20",1.20115085854846,0.115496615787398,0.659126579029405,0.406658118576941,0.350384552758968,0.484453854439668,0.1281802,5.30321005217647,10.0201198327776,0.266670831791127,7,1,1,1,0.00858656351417699,-0.0268883694210337,2,0.362560094125553,0.0258971495803967,23,0.0436203938581562,0.00872407877163124,33,0,0,36.6363636363636,2.65608674081936,0.157686136715945,0.73042395740393,0.492271731156237,0.433370306058287,0.569932246570918,0.173997522420176,3.46206800674689,0.341041661778112,3,0.0123349108157803,-0.0382793582520298,1.58496250072116,0.446319859676755,0.0615970418998051,0,0.0368861020677644,0.0125316009795303,0,4.58496250072116,5.08746284125034,5.23405533886203,"oscillatory",0.115,0.02,0.2,0.665,0.072289156626506,0.0120481927710843,0.0481927710843374,0.867469879518072
"180823TK20_p0012-023TK",1,0.144579,0.309227,54,1,0,12,23,"TNF","GMP+/+","180823TK20",0.741965637844176,0.220555862727764,0.452402086566687,0.255530990097957,0.148233298149164,0.362266269856876,0.1647881,1.02287236729953,6.11768486324604,-0.0975983748166992,3,1,1,1,0.0449359673073851,-0.0265061161746276,1,0.186542930356419,0.0233178662945524,20,0,0,31.1824104234528,0,0,36.6363636363636,1.0164052962319,0.287538326283335,0.538440907873486,0.328297638891259,0.199415798710071,0.446008721453374,0.220067521502024,2.83140805868406,-0.134350250466635,2,0.0634145380205107,-0.0377422234022064,1,0.246764299682179,0,0,0.0332543492826559,0,0,4.39231742277876,5.00820048110186,5.23405533886203,"oscillatory",0.115,0.02,0.2,0.665,0.072289156626506,0.0120481927710843,0.0481927710843374,0.867469879518072
"180823TK20_p0012-024TK",1,0.123595,0.366993,45,1,0,12,24,"TNF","GMP+/+","180823TK20",0.769892292656251,0.162921646124435,0.682440925911461,0.433966480565976,0.307602175851433,0.50535900223339,0.1305652,4.6867124396931,9.40238469826883,0.0670363362820675,8,1,1,1,0.0416847133251952,-0.0244185653300138,3,0.223102582346118,0.0446205164692236,13,0.26204641318913,0.0436744021981883,25,0.0336043972545451,0.00840109931363628,34,2.50759485329354,0.217753895989304,0.750555849625611,0.520011300966993,0.38692368286592,0.590107585973737,0.177044195100741,3.37884239229117,0.0936093057606083,3.16992500144231,0.0589186832288329,-0.0348053039547355,2,0.290545408636875,0.335764968043527,0.0476841128029809,0.0629789438005404,0.0616717007975284,0.0120695960713544,3.8073549220576,4.70043971814109,5.12928301694497,"oscillatory",0.115,0.02,0.2,0.665,0.072289156626506,0.0120481927710843,0.0481927710843374,0.867469879518072
"180823TK20_p0013-002TK",1,0.122025,0.319471,31,1,0,13,2,"blank","GMP-","180823TK20",0.869238389667145,0.141658350274101,0.127818763483343,0.115579050043625,0.168148252360273,0.138235385941951,0.11196293,0.921963385456028,1.20659607986252,0.63339148794294,2,1,1,1,0.00463207035248,-0.0211847918799128,3,0.0107994046792265,0.00539970233961325,11,0.317630251779388,0.0397037814724235,27,0.327653925593147,0.0409567406991434,38,0.942580852176091,0.19113097810061,0.173535250333106,0.157792746719839,0.224223381557147,0.186798936392541,0.153108693100439,1.1418225666764,0.707870614551571,1.58496250072116,0.00666723526869107,-0.0302439575043525,2,0.0154967197053965,0.39794558372812,0.40887913396077,0.00776916701917463,0.0561725534886458,0.0579101154427154,3.58496250072116,4.8073549220576,5.28540221886225,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-003TK",1,0.113303,0.282353,50.5,1,0,13,3,"blank","GMP-","180823TK20",0.880159439296779,0.141187313064128,0.28601833652999,0.277640208288294,0.0785709709056904,0.317502236722038,0.12083525,-1.00453201420189,0.455788030047013,-4.43216155729346,1,1,1,1,0.0971405601181351,-0.026402922461628,1,0.0358578105282762,0.00717156210565525,18,0,0,31.1824104234528,0,0,36.6363636363636,-1.00326545882641,0.190535613229949,0.362911213297499,0.353481621262951,0.109121110207183,0.397805411126287,0.164574234008148,0.541800307279404,-2.44152638724835,1,0.133748368398266,-0.0375971833100066,1,0.0508259816689452,0,0,0.0103094536696177,0,0,4.24792751344359,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-006TK",1,0.305123,0.350791,21.5,1,0,13,6,"blank","GMP-","180823TK20",0.929526460736177,0.119251857803684,0.356813585899075,0.0294407435364721,0.0375678239280777,0.22697912989909,0.3164188,-8.7776888674245,-4.87827938768581,0.95582043788419,3,1,1,1,0.00756374301403973,-0.0250484482101111,2,0.0125491942629933,0.00179274203757047,19,0.0015836884509955,0.000791844225497749,32,0,0,36.6363636363636,-3.28949349855884,0.162534712918194,0.440222520924047,0.0418607882348823,0.0532056459019795,0.295110709924084,0.39661853509442,-2.55539393021243,0.967773923835456,2,0.0108711130174897,-0.0356920993313539,1.58496250072116,0.0179920024122285,0.00228297219299313,0,0.00258406445816776,0.00114193767854808,0,4.32192809488736,5.04439411935845,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-007TK",1,0.197025,0.274307,44.5,1,0,13,7,"blank","GMP-","180823TK20",1.07019412225204,0.185418782077021,0.236551685127191,0.0760407453827527,0.105386890382117,0.195401401514205,0.1656936,-2.22252549459,-2.32904169280196,0.0972773763227148,3,1,1,1,0.0499604690295519,-0.0288456691554357,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-1.68819177232566,0.245396821226826,0.306322542451927,0.105732708051303,0.144551407756207,0.257495139323711,0.221188629147079,-1.73510693885365,0.133928264904614,2,0.0703350115022326,-0.041026588604445,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-011TK",1,0.28641,0.388303,44,1,0,13,11,"blank","GMP-","180823TK20",1.58455600600127,0.219723814624458,0.185322927522617,0.152667836292393,0.120257038484192,0.157537043712314,0.1580121,0.431403860091853,1.64577259021056,-0.290929838596252,5,1,1,1,0.00521748494226883,-0.0272167814648048,1,0.414726529431292,0.0345605441192743,36,0,0,31.1824104234528,0,0,36.6363636363636,0.51743077531351,0.286554511411556,0.245280158251859,0.204976832179553,0.163829790854926,0.211058363615015,0.211650328041133,1.40368906423383,-0.368410593007715,2.58496250072116,0.00750767105873506,-0.0387406768274195,1,0.500523203047852,0,0,0.0490180764639916,0,0,5.20945336562895,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-012TK",1,0.153424,0.339367,50,1,0,13,12,"blank","GMP-","180823TK20",1.07034310390301,0.224808977024925,0.187621666449207,0.21277072238287,0.0850308447159571,0.198836441695476,0.13138031,0.072345359768164,1.63437025909552,-0.466346370404619,5,1,1,1,0.12875902206982,-0.0275201574680665,1,0.0288554067801678,0.00577108135603357,13,0,0,31.1824104234528,0,0,36.6363636363636,0.100769615294919,0.292556761972121,0.248075318573358,0.278306830799345,0.117736055468131,0.261634844031085,0.17808396834062,1.39745812973281,-0.552225927374673,2.58496250072116,0.174737519084535,-0.0391666963828359,1,0.0410402430881554,0,0,0.0083019777339218,0,0,3.8073549220576,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-013TK",1,0.155499,0.315431,34.5,1,0,13,13,"blank","GMP-","180823TK20",0.855325364460945,0.17987008280377,0.145302009538853,0.195133828955077,0.141019886873159,0.195884403306566,0.1525242,-0.314819592298946,0.708453382300286,-2.13173181108908,3,1,1,1,0.0906196308719029,-0.0256778287602224,1,0.0123149970890857,0.00307874927227142,35,0,0,31.1824104234528,0,0,36.6363636363636,-0.394864859478786,0.238628011101106,0.195728078856852,0.257172177669917,0.190323936625068,0.25807794234847,0.204797043802938,0.772690882217421,-1.64696067132045,2,0.125148028941961,-0.03657764338195,1,0.0176582762252214,0,0,0.00443487287411567,0,0,5.16992500144231,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-014TK",1,0.159551,0.305838,73.5,1,0,13,14,"blank","GMP-","180823TK20",0.93506674420322,0.248765776598083,0.217495077378822,0.165797090817987,0.213967667185847,0.22878943696211,0.1553864,1.7437189021703,2.84924152443282,0.337112825602665,4,1,1,1,0.00563403369139025,-0.0336321510732927,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,1.45613268296182,0.320502904785292,0.283915939161401,0.221316706596046,0.279729997366395,0.297237719391205,0.208375417993868,1.94457419730346,0.419121205199303,2.32192809488736,0.00810538085249471,-0.0477228507952129,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-016TK",1,0.110183,0.319165,47.5,1,0,13,16,"blank","GMP-","180823TK20",0.52481590651062,0.333790757989503,0.213767095422911,0.0849633619218805,0.0828258916898001,0.187258290690945,0.1851369,-3.02501419914992,-1.00620996644597,2.69548100890272,3,1,1,1,0.0841407466745558,-0.0250602620079257,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-2.00899387267,0.415532357610823,0.279491615568807,0.117646325189503,0.114801289678706,0.247633830651462,0.245053720341557,-1.00447260380572,1.88576215976897,2,0.116552064208605,-0.0357087264569655,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-017TK",1,0.159821,0.319849,44,1,0,13,17,"blank","GMP-","180823TK20",1.06674540946581,0.137939546694553,0.151174526214026,0.119369033816742,0.181344991544331,0.165267816069618,0.1351486,-0.232775387654952,1.36235195877894,0.208803654049778,3,1,1,1,0.0217398290563277,-0.0250216039683421,1,0.514833720947708,0.0343222480631805,35,0,0,31.1824104234528,0,0,36.6363636363636,-0.301909963864587,0.186423916167685,0.2031065728412,0.162685742736362,0.240430340609868,0.220661570768978,0.18288117015949,1.24022392297288,0.273579926693744,2,0.031027882073491,-0.0356543171546545,1,0.599159441797442,0,0,0.048685734253781,0,0,5.16992500144231,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-018TK",1,0.136343,0.304241,32,1,0,13,18,"blank","GMP-","180823TK20",0.879074383479758,0.189886750813222,0.188457284207232,0.11911438634622,0.129776871975087,0.157585527639344,0.12594551,0.352440585985015,1.73220402420467,0.304476783356811,4,1,1,1,0.0240638242951804,-0.0285396852348162,2,0.235647146591759,0.0261830162879732,21,0.0182453270124668,0.00364906540249336,35,0,0,36.6363636363636,0.435565216464253,0.250824269486951,0.249090050550128,0.162357503857152,0.176037872215059,0.211118790239475,0.171137010051386,1.45006521924956,0.383471267778167,2.32192809488736,0.034305633428436,-0.0405974599658236,1.58496250072116,0.305266823712114,0.026085193460984,0,0.037288053698021,0.00525490663150502,0,4.4594316186373,5.16992500144231,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-020TK",1,0.134796,0.228249,46.5,1,0,13,20,"blank","GMP-","180823TK20",0.859246097513825,0.185450326630911,0.138460683087522,0.0715441388000523,0.287263248656589,0.191724943897093,0.1375448,-1.80053925367175,-1.42712992183993,-0.0423597355525518,2,1,1,1,0.0161596392846897,-0.0239345863588303,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-1.48570464991737,0.245435211512735,0.187084468642651,0.0996912784012142,0.364307118589671,0.253051292959158,0.185923364181749,-1.27925133658027,-0.0598532614279472,1.58496250072116,0.0231270681656134,-0.0341235523006922,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-021TK",1,0.161848,0.256896,45.5,1,0,13,21,"blank","GMP-","180823TK20",1.17540543269344,0.13672410114595,0.168591950695968,0.107672833552252,0.086562842779741,0.158962469423816,0.1339038,-1.7936212629738,1.43112341445694,-0.873527316598929,3,1,1,1,0.0466809011067849,-0.0206929057255434,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-1.48213644484678,0.18488213443306,0.224771257093687,0.147531824427794,0.119771617082318,0.212833848438585,0.181298247731554,1.28162313273548,-0.905757012753499,2,0.0658216786026193,-0.0295488701049942,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-023TK",1,0.220355,0.278245,13.5,1,0,13,23,"blank","GMP-","180823TK20",1.10414399102086,0.424439558433587,0.271420472364183,0.134052396683411,0.0805556622436298,0.197001555220387,0.17333853,-3.58160239892645,-2.35291391743807,0.72447122880691,3,1,1,1,0.0482961902482772,-0.030135943252115,2,0.106718120108504,0.0152454457297862,18,0.101396096303169,0.0144851566147385,36,0,0,36.6363636363636,-2.19585226397079,0.510394406780681,0.346441223951688,0.18148729873604,0.111773391100233,0.259425026723589,0.230619317790814,-1.74541544391922,0.786154058979195,2,0.0680463999186093,-0.0428347371309934,1.58496250072116,0.146287816061673,0.139333400242033,0,0.0218285555185404,0.0207477565337358,0,4.24792751344359,5.20945336562895,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-024TK",1,0.19233,0.303864,54.5,1,0,13,24,"blank","GMP-","180823TK20",1.08496322653362,0.126696878113556,0.112173153518465,0.0961883120610577,0.132594838951127,0.11652102416965,0.1720226,-0.963523492930435,-0.741896026801843,1.44363014869252,4,1,1,1,0.0106764246593571,-0.0278115619818885,1,0.0695128391283591,0.0139025678256718,24,0,0,31.1824104234528,0,0,36.6363636363636,-0.9734448594922,0.172099430981783,0.153381417805298,0.132495657367664,0.179631860828492,0.159010417465554,0.229000389379242,-0.800658512516541,1.28902594513011,2.32192809488736,0.0153211819498241,-0.0395757864054559,1,0.0969538016573581,0,0,0.0199190215045806,0,0,4.64385618977472,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-025TK",1,0.149639,0.315067,26,1,0,13,25,"blank","GMP-","180823TK20",0.883725119567587,0.1338926272672,0.174817582855227,0.137414948982009,0.14263826267482,0.175382567346128,0.1440673,0.668001025297139,2.49338974941596,-0.362684059709293,4,1,1,1,0.0859389795778836,-0.0251594941719402,1,0.0961194574887118,0.013731351069816,35,0,0,31.1824104234528,0,0,36.6363636363636,0.738120175587519,0.181284032305504,0.232436762968299,0.185758670788824,0.192368746295623,0.233130406306577,0.19417192145234,1.80462760986182,-0.446451109959615,2.32192809488736,0.118943038378272,-0.0358483814872136,1,0.132405034918135,0,0,0.0196753744015454,0,0,5.16992500144231,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-026TK",1,0.215251,0.322004,56.5,1,0,13,26,"blank","GMP-","180823TK20",1.11016345444448,0.163746596742972,0.158084621479397,0.109352259858984,0.130503879946929,0.173412230347619,0.1677769,-1.41309373832082,0.538177627306779,-0.662841987547485,2,1,1,1,0.0378734804030403,-0.0397237948528285,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-1.27088395914417,0.218776948777223,0.211740675199564,0.149717546614613,0.176965943500842,0.230709934253246,0.223764678321249,0.621222113987384,-0.733651082267702,1.58496250072116,0.0536305859693396,-0.0562003238279365,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-027TK",1,0.141923,0.242204,47,1,0,13,27,"blank","GMP-","180823TK20",1.03620304184293,0.142313629248881,0.154300647253306,0.10973970587625,0.0898914595552745,0.131081492971602,0.1251729,-2.77433966954037,-1.46305694704975,1.35690354266749,0,1,1,1,0.0296172167265596,-0.0202101894483277,1,0.424552809549367,0.0471725343943741,35,0,0,31.1824104234528,0,0,36.6363636363636,-1.91622426329616,0.191958805903865,0.207019034911118,0.150221326054161,0.124184466600012,0.177702877400704,0.170146710603471,-1.30044998401897,1.23689271685588,0,0.0421080828732323,-0.0288664149762539,1,0.510509104752521,0,0,0.0664991633844569,0,0,5.16992500144231,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-028TK",1,0.390542,0.272088,52,1,0,13,28,"blank","GMP-","180823TK20",1.45082455998081,0.296555925937884,0.249587055369689,0.0604139884338226,0.125738778202417,0.170267200728038,0.272266,-4.82304716721592,-2.9833630808371,0.849143136450022,4,1,1,1,0.00359942390612242,-0.0189306264953317,1,0.296462499982003,0.0370578124977504,21,0,0,31.1824104234528,0,0,36.6363636363636,-2.54177430478216,0.374684437069028,0.321451413609587,0.0846276067314234,0.170872096411789,0.226837970110896,0.34740033474251,-1.99398698636786,0.886856903624781,2.32192809488736,0.00518354771303234,-0.0270558295035356,1,0.374580477018494,0,0,0.0524963218068431,0,0,4.4594316186373,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-029TK",1,0.160447,0.320346,75.5,1,0,13,29,"blank","GMP-","180823TK20",0.835468088461715,0.162907303365219,0.136979173898007,0.251548585828693,0.209994980902733,0.212643249653602,0.168953,-0.10671445037489,-0.614440676078285,0.111437428283181,3,1,1,1,-0.0183935997871576,-0.0254276927430788,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-0.146283032264274,0.217736102567653,0.185205828558008,0.323714298356281,0.275001063167841,0.278155183058668,0.22521692471127,-0.691034428935719,0.15242672978949,2,-0.0262952575958765,-0.0362257648564558,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-030TK",1,0.17133,0.322734,56.5,1,0,13,30,"blank","GMP-","180823TK20",1.041549437674,0.162529836709291,0.156059868631428,0.169060846010556,0.110441245645814,0.209940744807055,0.1470951,-0.548782824467252,-0.809757630849914,-1.14929524602781,1,1,1,1,0.0771987081031045,-0.030968786041411,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-0.631134858762519,0.217267743936918,0.209216112320563,0.225350019649938,0.151133060730136,0.274936395213685,0.197985003045919,-0.855796499416757,-1.10386367761107,1,0.107284404712376,-0.044000653845729,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-031TK",1,0.309494,0.376161,27.5,1,0,13,31,"blank","GMP-","180823TK20",1.12329026361365,0.17789881132163,0.214877892382549,0.0954261019681412,0.0892377303196441,0.184539535730816,0.2295326,-5.23588195016356,-2.94340157644665,1.09574305759919,2,1,1,1,0.0316487706265101,-0.0236340225195205,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-2.64059361701491,0.236215608205068,0.280811315553692,0.131492162630212,0.123318862156729,0.244326351428217,0.29810998726,-1.97944063483019,1.0674618503438,1.58496250072116,0.0449518824641141,-0.0337000041356371,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-034TK",1,0.14643,0.363448,41,1,0,13,34,"blank","GMP-","180823TK20",1.08201182255646,0.230981434671561,0.36386211366534,0.298682251420555,0.200815494027576,0.304773142827708,0.1321883,4.39595003909629,5.00893461393413,0.213861440463598,1,1,1,1,0.0479203759823992,-0.0244202048989761,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,2.4318769904875,0.299809003650765,0.447697795398245,0.377048489773205,0.264014497171619,0.383798991340813,0.17911392008182,2.58710922330859,0.279603750617796,1,0.0675291009026383,-0.0348076129680611,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"transient",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-035TK",1,0.272252,0.30612,50,1,0,13,35,"blank","GMP-","180823TK20",1.09321997489072,0.21068078967843,0.188815093898837,0.0631254870670435,0.0432733722302906,0.158447122649985,0.2435247,-4.62045633967179,-2.22828987532727,1.35754903757169,3,1,1,1,0.11591288034,-0.0245775251258693,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-2.49068727141662,0.275818531544394,0.249524338414079,0.0883118968542544,0.0611172413518784,0.212192193851719,0.314435163938901,-1.69077012722813,1.23728777960694,2,0.158224399920206,-0.0350291506577232,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
"180823TK20_p0013-036TK",1,0.348663,0.30303,43,1,0,13,36,"blank","GMP-","180823TK20",1.75284942973237,0.374712213028753,0.22472202080034,0.0982413889595945,0.123831200607123,0.212019126059911,0.1837708,-1.40834470234314,-1.43500417593389,-0.351362931133232,2,1,1,1,0.0515689854135092,-0.0347286590440644,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-1.26804189740096,0.459129631516027,0.292454333128276,0.135195187658316,0.168425359104308,0.27741246519211,0.243389775466174,-1.28392424647351,-0.434415186602289,1.58496250072116,0.0725434973824429,-0.0492524937396986,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"non-responsive",0.958955223880597,0.00373134328358209,0.0373134328358209,0,0.974358974358974,0,0.0256410256410256,0
