threshold,f1,tp,fp,fn,merges,splits,val
0.5,0.8934010152238914,88,19,2,0,0,15
0.55,0.8832487309599836,87,20,3,0,0,15
0.6,0.8730964466960757,86,21,4,0,0,15
0.65,0.8426395939043522,83,24,7,0,0,15
0.7,0.781725888320905,77,30,13,0,0,15
0.75,0.6903553299457342,68,39,22,0,0,15
0.8,0.5177664974593007,51,56,39,0,0,15
0.85,0.3045685279172357,30,77,60,0,0,15
0.9,0.1015228426390785,10,97,80,0,0,15
0.5,0.9666666666626388,116,5,3,1,0,15
0.55,0.9583333333293405,115,6,4,1,0,15
0.6,0.89999999999625,108,13,11,1,0,15
0.65,0.8416666666631598,101,20,18,1,0,15
0.7,0.8166666666632639,98,23,21,1,0,15
0.75,0.7583333333301736,91,30,28,1,0,15
0.8,0.5333333333311111,64,57,55,1,0,15
0.85,0.29999999999875,36,85,83,1,0,15
0.9,0.1166666666661805,14,107,105,1,0,15
0.5,0.90109890109395,82,11,7,1,0,15
0.55,0.8901098901049994,81,12,8,1,0,15
0.6,0.8791208791160489,80,13,9,1,0,15
0.65,0.8571428571381476,78,15,11,1,0,15
0.7,0.7692307692265428,70,23,19,1,0,15
0.75,0.648351648348086,59,34,30,1,0,15
0.8,0.4945054945027775,45,48,44,1,0,15
0.85,0.2857142857127159,26,67,63,1,0,15
0.9,0.0329670329668518,3,90,86,1,0,15
0.5,0.9281045751573328,71,9,2,0,0,15
0.55,0.9281045751573328,71,9,2,0,0,15
0.6,0.9150326797325816,70,10,3,0,0,15
0.65,0.8496732026088257,65,15,8,0,0,15
0.7,0.78431372548507,60,20,13,0,0,15
0.75,0.6666666666623094,51,29,22,0,0,15
0.8,0.5490196078395491,42,38,31,0,0,15
0.85,0.3529411764682814,27,53,46,0,0,15
0.9,0.0653594771237558,5,75,68,0,0,15
0.5,0.9333333333288888,98,14,0,0,0,15
0.55,0.9142857142813606,96,16,2,0,0,15
0.6,0.9142857142813606,96,16,2,0,0,15
0.65,0.8952380952338322,94,18,4,0,0,15
0.7,0.8761904761863039,92,20,6,0,0,15
0.75,0.8095238095199547,85,27,13,0,0,15
0.8,0.6190476190446712,65,47,33,0,0,15
0.85,0.4190476190456236,44,68,54,0,0,15
0.9,0.1333333333326984,14,98,84,0,0,15
0.5,0.9142857142824492,128,16,8,1,0,15
0.55,0.9142857142824492,128,16,8,1,0,15
0.6,0.8999999999967857,126,18,10,1,0,15
0.65,0.8785714285682908,123,21,13,1,0,15
0.7,0.8214285714256377,115,29,21,1,0,15
0.75,0.7071428571403316,99,45,37,1,0,15
0.8,0.5714285714265306,80,64,56,1,0,15
0.85,0.34999999999875,49,95,87,1,0,15
0.9,0.0857142857139796,12,132,124,1,0,15
0.5,0.9121338912095728,109,16,5,1,0,15
0.55,0.9037656903727876,108,17,6,1,0,15
0.6,0.8786610878624325,105,20,9,1,0,15
0.65,0.8619246861888623,103,22,11,1,0,15
0.7,0.7698744769842265,92,33,22,1,0,15
0.75,0.6610878661060205,79,46,35,1,0,15
0.8,0.4937238493703191,59,66,55,1,0,15
0.85,0.2845188284506924,34,91,80,1,0,15
0.9,0.1087866108782059,13,112,101,1,0,15
0.5,0.9457364341048616,122,10,4,0,1,15
0.55,0.9224806201514631,119,13,7,0,1,15
0.6,0.8914728682135992,115,17,11,0,1,15
0.65,0.8372093023223365,108,24,18,0,1,15
0.7,0.7906976744155401,102,30,24,0,1,15
0.75,0.6899224806174811,89,43,37,0,1,15
0.8,0.5813953488349558,75,57,51,0,1,15
0.85,0.3565891472854396,46,86,80,0,1,15
0.9,0.1240310077514572,16,116,110,0,1,15
0.5,0.913978494618742,85,14,2,0,0,16
0.55,0.9032258064467568,84,15,3,0,0,16
0.6,0.8709677419308013,81,18,6,0,0,16
0.65,0.8172043010708753,76,23,11,0,0,16
0.7,0.7741935483829345,72,27,15,0,0,16
0.75,0.591397849459186,55,44,32,0,0,16
0.8,0.3870967741914672,36,63,51,0,0,16
0.85,0.2365591397836744,22,77,65,0,0,16
0.9,0.0967741935478668,9,90,78,0,0,16
0.5,0.9368421052582272,89,8,4,0,1,16
0.55,0.9368421052582272,89,8,4,0,1,16
0.6,0.9263157894688088,88,9,5,0,1,16
0.65,0.8736842105217175,83,14,10,0,1,16
0.7,0.7684210526275347,73,24,20,0,1,16
0.75,0.7052631578910251,67,30,26,0,1,16
0.8,0.5157894736814959,49,48,44,0,1,16
0.85,0.3473684210508033,33,64,60,0,1,16
0.9,0.0631578947365096,6,91,87,0,1,16
0.5,0.8923076923031165,87,18,3,0,0,16
0.55,0.8820512820467588,86,19,4,0,0,16
0.6,0.8615384615340435,84,21,6,0,0,16
0.65,0.8205128205086129,80,25,10,0,0,16
0.7,0.7384615384577515,72,33,18,0,0,16
0.75,0.6358974358941749,62,43,28,0,0,16
0.8,0.4717948717924524,46,59,44,0,0,16
0.85,0.2358974358962262,23,82,67,0,0,16
0.9,0.0615384615381459,6,99,84,0,0,16
0.5,0.9666666666626388,116,5,3,1,0,16
0.55,0.9583333333293405,115,6,4,1,0,16
0.6,0.89999999999625,108,13,11,1,0,16
0.65,0.8333333333298611,100,21,19,1,0,16
0.7,0.7416666666635764,89,32,30,1,0,16
0.75,0.5999999999975,72,49,47,1,0,16
0.8,0.449999999998125,54,67,65,1,0,16
0.85,0.2916666666654514,35,86,84,1,0,16
0.9,0.1083333333328819,13,108,106,1,0,16
0.5,0.9130434782559074,84,11,5,1,0,16
0.55,0.8913043478212429,82,13,7,1,0,16
0.6,0.8586956521692463,79,16,10,1,0,16
0.65,0.8260869565172496,76,19,13,1,0,16
0.7,0.7173913043439273,66,29,23,1,0,16
0.75,0.5760869565186083,53,42,36,1,0,16
0.8,0.3586956521719636,33,62,56,1,0,16
0.85,0.239130434781309,22,73,67,1,0,16
0.9,0.0652173913039933,6,89,83,1,0,16
0.5,0.9542483660068348,73,7,0,0,0,16
0.55,0.9281045751573328,71,9,2,0,0,16
0.6,0.8627450980335769,66,14,7,0,0,16
0.65,0.7973856209098209,61,19,12,0,0,16
0.7,0.6666666666623094,51,29,22,0,0,16
0.75,0.5751633986890513,44,36,29,0,0,16
0.8,0.4967320261405443,38,42,35,0,0,16
0.85,0.2875816993445256,22,58,51,0,0,16
0.9,0.1176470588227604,9,71,64,0,0,16
0.5,0.942307692303162,98,12,0,0,0,16
0.55,0.9230769230724852,96,14,2,0,0,16
0.6,0.9230769230724852,96,14,2,0,0,16
0.65,0.9134615384571468,95,15,3,0,0,16
0.7,0.865384615380455,90,20,8,0,0,16
0.75,0.7596153846117326,79,31,19,0,0,16
0.8,0.6057692307663185,63,47,35,0,0,16
0.85,0.29807692307549,31,79,67,0,0,16
0.9,0.0961538461533838,10,100,88,0,0,16
0.5,0.9395017793560873,132,13,4,0,0,16
0.55,0.889679715299325,125,20,11,0,0,16
0.6,0.8754448398545358,123,22,13,0,0,16
0.65,0.8042704626305898,113,32,23,0,0,16
0.7,0.7402135231290384,104,41,32,0,0,16
0.75,0.640569395015514,90,55,46,0,0,16
0.8,0.4697508896780436,66,79,70,0,0,16
0.85,0.2419928825614164,34,111,102,0,0,16
0.9,0.0782918149463406,11,134,125,0,0,16
0.5,0.9276595744641376,109,12,5,1,0,16
0.55,0.9021276595706292,106,15,8,1,0,16
0.6,0.8936170212727932,105,16,9,1,0,16
0.65,0.8510638297836125,100,21,14,1,0,16
0.7,0.7489361702095791,88,33,26,1,0,16
0.75,0.6553191489333816,77,44,37,1,0,16
0.8,0.4851063829766591,57,64,57,1,0,16
0.85,0.2638297872329199,31,90,83,1,0,16
0.9,0.0765957446805251,9,112,105,1,0,16
0.5,0.9649805447433272,124,7,2,0,0,16
0.55,0.9338521400741874,120,11,6,0,0,16
0.6,0.887159533070478,114,17,12,0,0,16
0.65,0.8482490272340535,109,22,17,0,0,16
0.7,0.7392996108920649,95,36,31,0,0,16
0.75,0.6147859922155067,79,52,47,0,0,16
0.8,0.4747081712043786,61,70,65,0,0,16
0.85,0.2723735408549713,35,96,91,0,0,16
0.9,0.0622568093382791,8,123,118,0,0,16
0.5,0.9239130434732395,85,12,2,0,0,17
0.55,0.9021739130385752,83,14,4,0,0,17
0.6,0.8913043478212429,82,15,5,0,0,17
0.65,0.8804347826039107,81,16,6,0,0,17
0.7,0.7934782608652529,73,24,14,0,0,17
0.75,0.6521739130399339,60,37,27,0,0,17
0.8,0.4891304347799504,45,52,42,0,0,17
0.85,0.2608695652159735,24,73,63,0,0,17
0.9,0.09782608695599,9,88,78,0,0,17
0.5,0.93193717276999,89,9,4,0,1,17
0.55,0.93193717276999,89,9,4,0,1,17
0.6,0.9214659685815628,88,10,5,0,1,17
0.65,0.9005235602047094,86,12,7,0,1,17
0.7,0.8272251308857214,79,19,14,0,1,17
0.75,0.7225130890014528,69,29,24,0,1,17
0.8,0.5654450261750501,54,44,39,0,1,17
0.85,0.3141361256528056,30,68,63,0,1,17
0.9,0.1047120418842685,10,88,83,0,1,17
0.5,0.902564102559474,88,17,2,0,1,17
0.55,0.8820512820467588,86,19,4,0,1,17
0.6,0.8717948717904009,85,20,5,0,1,17
0.65,0.8512820512776857,83,22,7,0,1,17
0.7,0.7897435897395398,77,28,13,0,1,17
0.75,0.6564102564068902,64,41,26,0,1,17
0.8,0.512820512817883,50,55,40,0,1,17
0.85,0.2974358974343721,29,76,61,0,1,17
0.9,0.1025641025635766,10,95,80,0,1,17
0.5,0.9749999999959376,117,4,2,1,0,17
0.55,0.9666666666626388,116,5,3,1,0,17
0.6,0.9166666666628472,110,11,9,1,0,17
0.65,0.8833333333296528,106,15,13,1,0,17
0.7,0.7999999999966667,96,25,23,1,0,17
0.75,0.6583333333305903,79,42,40,1,0,17
0.8,0.5083333333312153,61,60,58,1,0,17
0.85,0.2916666666654514,35,86,84,1,0,17
0.9,0.0916666666662847,11,110,108,1,0,17
0.5,0.9032258064467568,84,13,5,0,0,17
0.55,0.8817204301027864,82,15,7,0,0,17
0.6,0.8709677419308013,81,16,8,0,0,17
0.65,0.8602150537588161,80,17,9,0,0,17
0.7,0.7849462365549197,73,24,16,0,0,17
0.75,0.6344086021471269,59,38,30,0,0,17
0.8,0.4408602150513932,41,56,48,0,0,17
0.85,0.2580645161276448,24,73,65,0,0,17
0.9,0.0860215053758816,8,89,81,0,0,17
0.5,0.9473684210463992,72,7,1,0,0,17
0.55,0.921052631572888,70,9,3,0,0,17
0.6,0.8947368420993768,68,11,5,0,0,17
0.65,0.8421052631523547,64,15,9,0,0,17
0.7,0.7368421052583103,56,23,17,0,0,17
0.75,0.6578947368377771,50,29,23,0,0,17
0.8,0.5657894736804883,43,36,30,0,0,17
0.85,0.315789473682133,24,55,49,0,0,17
0.9,0.0789473684205332,6,73,67,0,0,17
0.5,0.937799043057714,98,13,0,0,0,17
0.55,0.9282296650673292,97,14,1,0,0,17
0.6,0.9186602870769442,96,15,2,0,0,17
0.65,0.9186602870769442,96,15,2,0,0,17
0.7,0.8899521531057898,93,18,5,0,0,17
0.75,0.8133971291827109,85,26,13,0,0,17
0.8,0.6124401913846295,64,47,34,0,0,17
0.85,0.4019138755961631,42,69,56,0,0,17
0.9,0.1244019138750028,13,98,85,0,0,17
0.5,0.935251798557787,130,12,6,1,0,17
0.55,0.9136690647449148,127,15,9,1,0,17
0.6,0.8633093525148802,120,22,16,1,0,17
0.65,0.8201438848891363,114,28,22,1,0,17
0.7,0.7625899280548109,106,36,30,1,0,17
0.75,0.7050359712204856,98,44,38,1,0,17
0.8,0.5539568345303815,77,65,59,1,0,17
0.85,0.2949640287759174,41,101,95,1,0,17
0.9,0.0791366906471973,11,131,125,1,0,17
0.5,0.9322033898265584,110,12,4,1,0,17
0.55,0.923728813555408,109,13,5,1,0,17
0.6,0.8983050847419564,106,16,8,1,0,17
0.65,0.8728813559285048,103,19,11,1,0,17
0.7,0.813559322030451,96,26,18,1,0,17
0.75,0.6779661016920425,80,42,34,1,0,17
0.8,0.5762711864382362,68,54,46,1,0,17
0.85,0.3220338983037202,38,84,76,1,0,17
0.9,0.0762711864403547,9,113,105,1,0,17
0.5,0.9649805447433272,124,7,2,0,0,17
0.55,0.9416342412414724,121,10,5,0,0,17
0.6,0.9027237354050478,116,15,10,0,0,17
0.65,0.8560311284013384,110,21,16,0,0,17
0.7,0.7548638132266348,97,34,29,0,0,17
0.75,0.669260700386501,86,45,40,0,0,17
0.8,0.5369649805426577,69,62,57,0,0,17
0.85,0.3735408560296749,48,83,78,0,0,17
0.9,0.1089494163419885,14,117,112,0,0,17
0.5,0.913978494618742,85,14,2,0,0,18
0.55,0.9032258064467568,84,15,3,0,0,18
0.6,0.8817204301027864,82,17,5,0,0,18
0.65,0.8602150537588161,80,19,7,0,0,18
0.7,0.7634408602109493,71,28,16,0,0,18
0.75,0.6666666666630825,62,37,25,0,0,18
0.8,0.4516129032233784,42,57,45,0,0,18
0.85,0.2365591397836744,22,77,65,0,0,18
0.9,0.0645161290319112,6,93,81,0,0,18
0.5,0.962962962957868,91,5,2,0,0,18
0.55,0.962962962957868,91,5,2,0,0,18
0.6,0.9417989417939588,89,7,4,0,0,18
0.65,0.910052910048095,86,10,7,0,0,18
0.7,0.8783068783022312,83,13,10,0,0,18
0.75,0.7936507936465945,75,21,18,0,0,18
0.8,0.6243386243353211,59,37,34,0,0,18
0.85,0.3492063492045015,33,63,60,0,0,18
0.9,0.1375661375654097,13,83,80,0,0,18
0.5,0.908163265301489,89,17,1,0,0,18
0.55,0.908163265301489,89,17,1,0,0,18
0.6,0.887755102036287,87,19,3,0,0,18
0.65,0.867346938771085,85,21,5,0,0,18
0.7,0.806122448975479,79,27,11,0,0,18
0.75,0.7448979591798729,73,33,17,0,0,18
0.8,0.5714285714256561,56,50,34,0,0,18
0.85,0.234693877549823,23,83,67,0,0,18
0.9,0.081632653060808,8,98,82,0,0,18
0.5,0.9749999999959376,117,4,2,1,0,18
0.55,0.9666666666626388,116,5,3,1,0,18
0.6,0.9499999999960416,114,7,5,1,0,18
0.65,0.8916666666629515,107,14,12,1,0,18
0.7,0.7833333333300695,94,27,25,1,0,18
0.75,0.6999999999970834,84,37,35,1,0,18
0.8,0.5166666666645139,62,59,57,1,0,18
0.85,0.29999999999875,36,85,83,1,0,18
0.9,0.1249999999994791,15,106,104,1,0,18
0.5,0.8961748633830809,82,12,7,1,0,18
0.55,0.8961748633830809,82,12,7,1,0,18
0.6,0.8524590163887844,78,16,11,1,0,18
0.65,0.8524590163887844,78,16,11,1,0,18
0.7,0.7868852458973394,72,22,17,1,0,18
0.75,0.6448087431658754,59,35,30,1,0,18
0.8,0.415300546445818,38,56,51,1,0,18
0.85,0.3060109289600765,28,66,61,1,0,18
0.9,0.0655737704914449,6,88,83,1,0,18
0.5,0.9403973509871496,71,7,2,0,0,18
0.55,0.9271523178746548,70,8,3,0,0,18
0.6,0.9271523178746548,70,8,3,0,0,18
0.65,0.8609271523121793,65,13,8,0,0,18
0.7,0.7682119205247139,58,20,15,0,0,18
0.75,0.7019867549622385,53,25,20,0,0,18
0.8,0.5298013244998027,40,38,33,0,0,18
0.85,0.3708609271498618,28,50,45,0,0,18
0.9,0.0927152317874654,7,71,66,0,0,18
0.5,0.942307692303162,98,12,0,0,0,18
0.55,0.9326923076878236,97,13,1,0,0,18
0.6,0.9134615384571468,95,15,3,0,0,18
0.65,0.9134615384571468,95,15,3,0,0,18
0.7,0.89423076922647,93,17,5,0,0,18
0.75,0.7788461538424094,81,29,17,0,0,18
0.8,0.6634615384583488,69,41,29,0,0,18
0.85,0.4519230769209042,47,63,51,0,0,18
0.9,0.1153846153840606,12,98,86,0,0,18
0.5,0.9280575539534962,129,13,7,1,0,18
0.55,0.9208633093492056,128,14,8,1,0,18
0.6,0.8992805755363336,125,17,11,1,0,18
0.65,0.8776978417234615,122,20,14,1,0,18
0.7,0.8129496402848455,113,29,23,1,0,18
0.75,0.6690647481990322,93,49,43,1,0,18
0.8,0.5179856115089281,72,70,64,1,0,18
0.85,0.302158273380208,42,100,94,1,0,18
0.9,0.1007194244600693,14,128,122,1,0,18
0.5,0.9451476793209066,112,11,2,0,0,18
0.55,0.9367088607555414,111,12,3,0,0,18
0.6,0.9282700421901762,110,13,4,0,0,18
0.65,0.9113924050594456,108,15,6,0,0,18
0.7,0.852320675101889,101,22,13,0,0,18
0.75,0.7763713080136019,92,31,22,0,0,18
0.8,0.5738396624448362,68,55,46,0,0,18
0.85,0.2953586497877833,35,88,79,0,0,18
0.9,0.109704641349748,13,110,101,0,0,18
0.5,0.9609374999962464,123,7,3,0,0,18
0.55,0.9453124999963074,121,9,5,0,0,18
0.6,0.937499999996338,120,10,6,0,0,18
0.65,0.890624999996521,114,16,12,0,0,18
0.7,0.8203124999967957,105,25,21,0,0,18
0.75,0.7031249999972534,90,40,36,0,0,18
0.8,0.5468749999978638,70,60,56,0,0,18
0.85,0.3281249999987183,42,88,84,0,0,18
0.9,0.0859374999996643,11,119,115,0,0,18
0.5,0.9239130434732395,85,12,2,0,0,19
0.55,0.9130434782559074,84,13,3,0,0,19
0.6,0.8804347826039107,81,16,6,0,0,19
0.65,0.8478260869519141,78,19,9,0,0,19
0.7,0.7608695652132562,70,27,17,0,0,19
0.75,0.5978260869532728,55,42,32,0,0,19
0.8,0.3804347826066281,35,62,52,0,0,19
0.85,0.2282608695639768,21,76,66,0,0,19
0.9,0.0434782608693289,4,93,83,0,0,19
0.5,0.9424083769584168,90,8,3,0,1,19
0.55,0.9424083769584168,90,8,3,0,1,19
0.6,0.9109947643931362,87,11,6,0,1,19
0.65,0.8900523560162825,85,13,8,0,1,19
0.7,0.8167539266972945,78,20,15,0,1,19
0.75,0.7434554973783065,71,27,22,0,1,19
0.8,0.5445026177981963,52,46,41,0,1,19
0.85,0.2931937172759519,28,70,65,0,1,19
0.9,0.0732984293189879,7,91,86,0,1,19
0.5,0.9128205128158318,89,16,1,0,0,19
0.55,0.902564102559474,88,17,2,0,0,19
0.6,0.8615384615340435,84,21,6,0,0,19
0.65,0.8512820512776857,83,22,7,0,0,19
0.7,0.7794871794831821,76,29,14,0,0,19
0.75,0.6051282051251019,59,46,31,0,0,19
0.8,0.4717948717924524,46,59,44,0,0,19
0.85,0.2666666666652991,26,79,64,0,0,19
0.9,0.0512820512817883,5,100,85,0,0,19
0.5,0.9792531120291318,118,4,1,0,0,19
0.55,0.9626556016557568,116,6,3,0,0,19
0.6,0.9045643153489438,109,13,10,0,0,19
0.65,0.8713692946021935,105,17,14,0,0,19
0.7,0.7468879668018802,90,32,29,0,0,19
0.75,0.6390041493749419,77,45,42,0,0,19
0.8,0.4398340248944405,53,69,66,0,0,19
0.85,0.2406639004139391,29,93,90,0,0,19
0.9,0.074688796680188,9,113,110,0,0,19
0.5,0.9297297297247042,86,10,3,0,0,19
0.55,0.9189189189139518,85,11,4,0,0,19
0.6,0.8756756756709423,81,15,8,0,0,19
0.65,0.8108108108064281,75,21,14,0,0,19
0.7,0.724324324320409,67,29,22,0,0,19
0.75,0.5513513513483711,51,45,38,0,0,19
0.8,0.3783783783763331,35,61,54,0,0,19
0.85,0.2486486486473046,23,73,66,0,0,19
0.9,0.0864864864860189,8,88,81,0,0,19
0.5,0.948051948045792,73,8,0,0,0,19
0.55,0.9350649350588632,72,9,1,0,0,19
0.6,0.9220779220719346,71,10,2,0,0,19
0.65,0.8701298701242199,67,14,6,0,0,19
0.7,0.7142857142810761,55,26,18,0,0,19
0.75,0.5844155844117895,45,36,28,0,0,19
0.8,0.4415584415555743,34,47,39,0,0,19
0.85,0.2987012986993591,23,58,50,0,0,19
0.9,0.0519480519477146,4,77,69,0,0,19
0.5,0.9333333333288888,98,14,0,0,0,19
0.55,0.9238095238051248,97,15,1,0,0,19
0.6,0.9047619047575964,95,17,3,0,0,19
0.65,0.885714285710068,93,19,5,0,0,19
0.7,0.8571428571387756,90,22,8,0,0,19
0.75,0.7619047619011339,80,32,18,0,0,19
0.8,0.5714285714258504,60,52,38,0,0,19
0.85,0.3523809523792744,37,75,61,0,0,19
0.9,0.0952380952376417,10,102,88,0,0,19
0.5,0.9318996415737208,130,13,6,0,0,19
0.55,0.9175627240110482,128,15,8,0,0,19
0.6,0.910394265229712,127,16,9,0,0,19
0.65,0.8315412186350124,116,27,20,0,0,19
0.7,0.7240143369149677,101,42,35,0,0,19
0.75,0.6379928315389319,89,54,47,0,0,19
0.8,0.5089605734748783,71,72,65,0,0,19
0.85,0.2150537634400894,30,113,106,0,0,19
0.9,0.0716845878133631,10,133,126,0,0,19
0.5,0.9367088607555414,111,12,3,0,0,19
0.55,0.9282700421901762,110,13,4,0,0,19
0.6,0.8691983122326195,103,20,11,0,0,19
0.65,0.8438818565365237,100,23,14,0,0,19
0.7,0.8016877637096975,95,28,19,0,0,19
0.75,0.6919831223599495,82,41,32,0,0,19
0.8,0.5147679324872795,61,62,53,0,0,19
0.85,0.2869198312224181,34,89,80,0,0,19
0.9,0.1350210970458438,16,107,98,0,0,19
0.5,0.9805447470778968,126,5,0,0,0,19
0.55,0.9416342412414724,121,10,5,0,0,19
0.6,0.9105058365723327,117,14,9,0,0,19
0.65,0.8326848248994837,107,24,19,0,0,19
0.7,0.7548638132266348,97,34,29,0,0,19
0.75,0.6381322957173614,82,49,44,0,0,19
0.8,0.4980544747062332,64,67,62,0,0,19
0.85,0.3190661478586807,41,90,85,0,0,19
0.9,0.0622568093382791,8,123,118,0,0,19
0.5,0.9247311827907272,86,13,1,0,0,2
0.55,0.913978494618742,85,14,2,0,0,2
0.6,0.8817204301027864,82,17,5,0,0,2
0.65,0.8494623655868309,79,20,8,0,0,2
0.7,0.8064516128988901,75,24,12,0,0,2
0.75,0.6236559139751416,58,41,29,0,0,2
0.8,0.430107526879408,40,59,47,0,0,2
0.85,0.3010752688155856,28,71,59,0,0,2
0.9,0.053763440859926,5,94,82,0,0,2
0.5,0.9417989417939588,89,7,4,0,1,2
0.55,0.9417989417939588,89,7,4,0,1,2
0.6,0.9312169312120042,88,8,5,0,1,2
0.65,0.910052910048095,86,10,7,0,1,2
0.7,0.8571428571383221,81,15,12,0,1,2
0.75,0.7407407407368215,70,26,23,0,1,2
0.8,0.5820105820075027,55,41,38,0,1,2
0.85,0.3174603174586378,30,66,63,0,1,2
0.9,0.1164021164015005,11,85,82,0,1,2
0.5,0.8756218905429074,88,23,2,0,0,2
0.55,0.8656716417867379,87,24,3,0,0,2
0.6,0.8557213930305686,86,25,4,0,0,2
0.65,0.815920398005891,82,29,8,0,0,2
0.7,0.7562189054688746,76,35,14,0,0,2
0.75,0.6169154228825029,62,49,28,0,0,2
0.8,0.5174129353208089,52,59,38,0,0,2
0.85,0.2786069651727432,28,83,62,0,0,2
0.9,0.0597014925370164,6,105,84,0,0,2
0.5,0.9707112970670682,116,4,3,1,0,2
0.55,0.953974895393498,114,6,5,1,0,2
0.6,0.9205020920463578,110,10,9,1,0,2
0.65,0.8702928870256473,104,16,15,1,0,2
0.7,0.8200836820049371,98,22,21,1,0,2
0.75,0.6527196652692355,78,42,41,1,0,2
0.8,0.5020920502071042,60,60,59,1,0,2
0.85,0.234309623429982,28,92,91,1,0,2
0.9,0.0836820083678507,10,110,109,1,0,2
0.5,0.8864864864816947,82,14,7,1,0,2
0.55,0.8756756756709423,81,15,8,1,0,2
0.6,0.86486486486019,80,16,9,1,0,2
0.65,0.8216216216171804,76,20,13,1,0,2
0.7,0.778378378374171,72,24,17,1,0,2
0.75,0.605405405402133,56,40,33,1,0,2
0.8,0.4108108108085902,38,58,51,1,0,2
0.85,0.2702702702688093,25,71,64,1,0,2
0.9,0.0972972972967713,9,87,80,1,0,2
0.5,0.9350649350588632,72,9,1,0,0,2
0.55,0.9220779220719346,71,10,2,0,0,2
0.6,0.909090909085006,70,11,3,0,0,2
0.65,0.8181818181765054,63,18,10,0,0,2
0.7,0.7402597402549335,57,24,16,0,0,2
0.75,0.6493506493464328,50,31,23,0,0,2
0.8,0.4805194805163603,37,44,36,0,0,2
0.85,0.2597402597385731,20,61,53,0,0,2
0.9,0.1038961038954292,8,73,65,0,0,2
0.5,0.937799043057714,98,13,0,0,0,2
0.55,0.9186602870769442,96,15,2,0,0,2
0.6,0.9186602870769442,96,15,2,0,0,2
0.65,0.9090909090865594,95,16,3,0,0,2
0.7,0.87081339712502,91,20,7,0,0,2
0.75,0.8229665071730959,86,25,12,0,0,2
0.8,0.6507177033461689,68,43,30,0,0,2
0.85,0.4019138755961631,42,69,56,0,0,2
0.9,0.114832535884618,12,99,86,0,0,2
0.5,0.9386281588413768,130,11,6,0,0,2
0.55,0.9169675090219604,127,14,9,0,0,2
0.6,0.902527075809016,125,16,11,0,0,2
0.65,0.8592057761701835,119,22,17,0,0,2
0.7,0.7581227436795736,105,36,31,0,0,2
0.75,0.6859205776148523,95,46,41,0,0,2
0.8,0.5126353790595212,71,70,65,0,0,2
0.85,0.2743682310459409,38,103,98,0,0,2
0.9,0.057761732851777,8,133,128,0,0,2
0.5,0.9451476793209066,112,11,2,0,0,2
0.55,0.9367088607555414,111,12,3,0,0,2
0.6,0.9113924050594456,108,15,6,0,0,2
0.65,0.852320675101889,101,22,13,0,0,2
0.7,0.8101265822750628,96,27,18,0,0,2
0.75,0.7341772151867757,87,36,27,0,0,2
0.8,0.5316455696180099,63,60,51,0,0,2
0.85,0.3459915611799747,41,82,73,0,0,2
0.9,0.1012658227843828,12,111,102,0,0,2
0.5,0.9609374999962464,123,7,3,0,0,2
0.55,0.9453124999963074,121,9,5,0,0,2
0.6,0.937499999996338,120,10,6,0,0,2
0.65,0.890624999996521,114,16,12,0,0,2
0.7,0.7968749999968873,102,28,24,0,0,2
0.75,0.6718749999973755,86,44,40,0,0,2
0.8,0.5312499999979249,68,62,58,0,0,2
0.85,0.3828124999985046,49,81,77,0,0,2
0.9,0.1093749999995727,14,116,112,0,0,2
0.5,0.913978494618742,85,14,2,0,0,20
0.55,0.9032258064467568,84,15,3,0,0,20
0.6,0.8709677419308013,81,18,6,0,0,20
0.65,0.8709677419308013,81,18,6,0,0,20
0.7,0.7741935483829345,72,27,15,0,0,20
0.75,0.6236559139751416,58,41,29,0,0,20
0.8,0.4838709677393341,45,54,42,0,0,20
0.85,0.2795698924716152,26,73,61,0,0,20
0.9,0.0860215053758816,8,91,79,0,0,20
0.5,0.9263157894688088,88,9,5,0,1,20
0.55,0.9263157894688088,88,9,5,0,1,20
0.6,0.9157894736793908,87,10,6,0,1,20
0.65,0.8736842105217175,83,14,10,0,1,20
0.7,0.8526315789428809,81,16,12,0,1,20
0.75,0.7157894736804432,68,29,25,0,1,20
0.8,0.4947368421026593,47,50,46,0,1,20
0.85,0.2842105263142936,27,70,66,0,1,20
0.9,0.0736842105259279,7,90,86,0,1,20
0.5,0.8832487309599836,87,20,3,0,1,20
0.55,0.8730964466960757,86,21,4,0,1,20
0.6,0.8730964466960757,86,21,4,0,1,20
0.65,0.8426395939043522,83,24,7,0,1,20
0.7,0.7512690355291815,74,33,16,0,1,20
0.75,0.6395939086261949,63,44,27,0,1,20
0.8,0.5380710659871164,53,54,37,0,1,20
0.85,0.213197969542065,21,86,69,0,1,20
0.9,0.0710659898473549,7,100,83,0,1,20
0.5,0.9709543568424442,117,5,2,1,0,20
0.55,0.9626556016557568,116,6,3,1,0,20
0.6,0.9211618257223188,111,11,8,1,0,20
0.65,0.8796680497888811,106,16,13,1,0,20
0.7,0.8132780082953807,98,24,21,1,0,20
0.75,0.6804979253083797,82,40,37,1,0,20
0.8,0.4979253112012534,60,62,59,1,0,20
0.85,0.2572614107873143,31,91,88,1,0,20
0.9,0.0912863070535631,11,111,108,1,0,20
0.5,0.9180327868802294,84,10,5,1,0,20
0.55,0.8961748633830809,82,12,7,1,0,20
0.6,0.8852459016345069,81,13,8,1,0,20
0.65,0.8633879781373586,79,15,10,1,0,20
