loss_test_step,f1_step,tp_step,fp_step,fn_step,splits_step,merges_step,inaccurate_masks_step,iou_step,iou_big_step,iou_small_step,z,z_um
0.0263811834156513,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0189017374068498,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0244358237832784,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0252862386405468,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0077145611867308,0.0,0.0077145611867308,z101,10.0
0.0288787428289651,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0255225207656621,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0142228351905941,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0319396965205669,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0273682866245508,0.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0028770079370588,0.0,0.0028770079370588,z101,10.0
0.0374114476144313,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0273917280137538,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0329790636897087,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0355859361588954,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,z101,10.0
0.0267707742750644,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0012297602370381,0.0,0.0012297602370381,z101,10.0
0.0115461219102144,0.0,0.0,2.0,21.0,0.0,0.0,1.0,0.0123527767136693,0.0,0.0123527767136693,z11,-8.0
0.0157739073038101,0.0384615398943424,1.0,5.0,44.0,0.0,0.0,1.0,0.0281382519751787,0.0,0.0281382519751787,z11,-8.0
0.0126863494515419,0.0,0.0,4.0,28.0,0.0,0.0,2.0,0.0193736441433429,0.0,0.0193736441433429,z11,-8.0
0.0122410496696829,0.0,0.0,1.0,22.0,0.0,0.0,3.0,0.0197311099618673,0.0,0.0197311099618673,z11,-8.0
0.0153487203642725,0.0,0.0,1.0,27.0,0.0,0.0,4.0,0.0240989103913307,0.0,0.0240989103913307,z11,-8.0
0.0124700935557484,0.0,0.0,6.0,40.0,0.0,0.0,5.0,0.0303021296858787,0.0,0.0303021296858787,z11,-8.0
0.0116712162271142,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0040135825984179,0.0,0.0040135825984179,z11,-8.0
0.0167348440736532,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0008693132549524,0.0,0.0008693132549524,z11,-8.0
0.0191012304276227,0.0,0.0,1.0,34.0,0.0,0.0,2.0,0.0078547718003392,0.0,0.0078547718003392,z11,-8.0
0.0101954080164432,0.0,0.0,2.0,27.0,0.0,0.0,1.0,0.01459651440382,0.0,0.01459651440382,z11,-8.0
0.0126866661012172,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0128537258133292,0.0,0.0128537258133292,z11,-8.0
0.0082043632864952,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0009090909152291,0.0,0.0009090909152291,z11,-8.0
0.0148653928190469,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,z11,-8.0
0.0165489390492439,0.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0183085817843675,0.0,0.0183085817843675,z11,-8.0
0.0163238141685724,0.0465116277337074,1.0,3.0,33.0,0.0,0.0,5.0,0.0466339699923992,0.0,0.0466339699923992,z11,-8.0
0.0158426016569137,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,z11,-8.0
0.01055792812258,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0043473094701766,0.0,0.0043473094701766,z11,-8.0
0.0168713666498661,0.0,0.0,5.0,40.0,0.0,0.0,6.0,0.033598393201828,0.0,0.033598393201828,z11,-8.0
0.0163992829620838,0.0,0.0,3.0,41.0,0.0,0.0,2.0,0.0133784795179963,0.0,0.0133784795179963,z11,-8.0
0.0244885049760341,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0004221190465614,0.0,0.0004221190465614,z11,-8.0
0.0138039970770478,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,z11,-8.0
0.013344058766961,0.039215687662363,1.0,1.0,44.0,0.0,0.0,4.0,0.0377078615128994,0.0,0.0377078615128994,z11,-8.0
0.0190694723278284,0.0,0.0,1.0,37.0,0.0,0.0,3.0,0.0123866563662886,0.0,0.0123866563662886,z11,-8.0
0.0166123155504465,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,z11,-8.0
0.011678971350193,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0008983111474663,0.0,0.0008983111474663,z12,-7.8
0.0157561004161834,0.0,0.0,2.0,41.0,0.0,0.0,5.0,0.025006603449583,0.0,0.025006603449583,z12,-7.8
0.0115253524854779,0.0,0.0,3.0,25.0,0.0,0.0,5.0,0.0362635590136051,0.0,0.0362635590136051,z12,-7.8
0.0123407077044248,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0028572285082191,0.0,0.0028572285082191,z12,-7.8
0.0145245920866727,0.0606060624122619,1.0,1.0,29.0,0.0,0.0,1.0,0.0252702087163925,0.0,0.0252702087163925,z12,-7.8
0.0116843534633517,0.0,0.0,5.0,38.0,0.0,0.0,7.0,0.0436073839664459,0.0,0.0436073839664459,z12,-7.8
0.0114499144256114,0.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0072278911247849,0.0,0.0072278911247849,z12,-7.8
0.0167292170226573,0.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0063257310539484,0.0,0.0063257310539484,z12,-7.8
0.0196039602160453,0.0,0.0,4.0,35.0,0.0,0.0,1.0,0.0041021672077476,0.0,0.0041021672077476,z12,-7.8
0.0104009313508868,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0159554034471511,0.0,0.0159554034471511,z12,-7.8
0.0108793945983052,0.0,0.0,2.0,20.0,0.0,0.0,5.0,0.0458312407135963,0.0,0.0458312407135963,z12,-7.8
0.0080377701669931,0.0,0.0,2.0,19.0,0.0,0.0,1.0,0.022142007946968,0.0,0.022142007946968,z12,-7.8
0.0143658155575394,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0094627598300576,0.0,0.0094627598300576,z12,-7.8
0.0155037809163331,0.0,0.0,1.0,32.0,0.0,0.0,2.0,0.0204400960355997,0.0,0.0204400960355997,z12,-7.8
0.0165267549455165,0.0,0.0,2.0,35.0,0.0,0.0,4.0,0.0242169555276632,0.0,0.0242169555276632,z12,-7.8
0.0155468108132481,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,z12,-7.8
0.0111233498901128,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0134575571864843,0.0,0.0134575571864843,z12,-7.8
0.0166567359119653,0.0,0.0,4.0,42.0,0.0,0.0,4.0,0.0225917715579271,0.0,0.0225917715579271,z12,-7.8
0.0167748760432004,0.0,0.0,4.0,42.0,0.0,0.0,1.0,0.008629260584712,0.0,0.008629260584712,z12,-7.8
0.0244908723980188,0.0,0.0,4.0,46.0,0.0,0.0,0.0,0.0012006324250251,0.0,0.0012006324250251,z12,-7.8
0.0126627422869205,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0109560452401638,0.0,0.0109560452401638,z12,-7.8
0.0130439130589365,0.0370370373129844,1.0,4.0,45.0,0.0,0.0,3.0,0.0410653688013553,0.0,0.0410653688013553,z12,-7.8
0.0185663327574729,0.0,0.0,3.0,39.0,0.0,0.0,1.0,0.0066073443740606,0.0,0.0066073443740606,z12,-7.8
0.0167767219245433,0.0,0.0,1.0,33.0,0.0,0.0,1.0,0.0054347827099263,0.0,0.0054347827099263,z12,-7.8
0.011418922804296,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0038249753415584,0.0,0.0038249753415584,z13,-7.6
0.0153869381174445,0.0416666679084301,1.0,1.0,41.0,0.0,0.0,4.0,0.0336534716188907,0.0,0.0336534716188907,z13,-7.6
