threshold,f1,tp,fp,fn,splits,merges,inaccurate_masks,val
0.75,0.6293103448248737,73,16,10,0,1,60,2
0.8,0.40999999999795,41,16,10,0,1,92,2
0.85,0.233333333332037,21,16,10,0,1,112,2
0.9,0.0609756097557257,5,16,10,0,1,128,2
0.5,0.9550561797725982,170,8,4,0,1,4,2
0.55,0.9431818181791388,166,8,4,0,1,8,2
0.6,0.934097421200762,163,8,4,0,1,11,2
0.65,0.9058823529385122,154,8,4,0,1,20,2
0.7,0.8518518518492227,138,8,4,0,1,36,2
0.75,0.7763157894711306,118,8,4,0,1,56,2
0.8,0.6119402985051794,82,8,4,0,1,92,2
0.85,0.2452830188667675,26,8,4,0,1,148,2
0.9,0.0923076923072189,9,8,4,0,1,165,2
0.5,0.87081339712502,91,13,10,0,0,4,2
0.55,0.859903381638358,89,13,10,0,0,6,2
0.6,0.8374384236411949,85,13,10,0,0,10,2
0.65,0.8140703517547032,81,13,10,0,0,14,2
0.7,0.7578947368381164,72,13,10,0,0,23,2
0.75,0.6741573033669992,60,13,10,0,0,35,2
0.8,0.515723270437008,41,13,10,0,0,54,2
0.85,0.3142857142834694,22,13,10,0,0,73,2
0.9,0.0813008130074691,5,13,10,0,0,90,2
0.5,0.807692307689719,126,34,13,0,0,13,2
0.55,0.7882736156326116,121,34,13,0,0,18,2
0.6,0.7432432432407323,110,34,13,0,0,29,2
0.65,0.6993006992982542,100,34,13,0,0,39,2
0.7,0.5855513307962527,77,34,13,0,0,62,2
0.75,0.4435146443496087,53,34,13,0,0,86,2
0.8,0.3013698630123225,33,34,13,0,0,106,2
0.85,0.1584158415833741,16,34,13,0,0,123,2
0.9,0.0421052631576731,4,34,13,0,0,135,2
0.5,0.7980769230730862,83,21,13,0,2,8,2
0.55,0.774509803917772,79,21,13,0,2,12,2
0.6,0.74999999999625,75,21,13,0,2,16,2
0.65,0.7113402061819003,69,21,13,0,2,22,2
0.7,0.6408839778970117,58,21,13,0,3,31,2
0.75,0.4999999999969512,41,21,13,0,3,48,2
0.8,0.3034482758599762,22,21,13,0,3,67,2
0.85,0.1641791044763867,11,21,13,0,3,78,2
0.9,0.0161290322579344,1,21,13,0,3,88,2
0.5,0.8934010152238914,88,11,7,0,0,3,2
0.55,0.887755102036287,87,11,7,0,0,4,2
0.6,0.8645833333288303,83,11,7,0,0,8,2
0.65,0.8404255319104234,79,11,7,0,0,12,2
0.7,0.775280898872049,69,11,7,0,0,22,2
0.75,0.678787878783765,56,11,7,0,0,35,2
0.8,0.5562913907247928,42,11,7,0,0,49,2
0.85,0.3100775193774412,20,11,7,0,0,71,2
0.9,0.0535714285709502,3,11,7,0,0,88,2
0.5,0.885350318468518,139,22,8,0,0,6,2
0.55,0.8709677419326743,135,22,8,0,0,10,2
0.6,0.8599348534173944,132,22,8,0,0,13,2
0.65,0.8410596026462217,127,22,8,0,0,18,2
0.7,0.7804878048753293,112,22,8,0,0,33,2
0.75,0.6988847583617143,94,22,8,0,0,51,2
0.8,0.5042735042713493,59,22,8,0,0,86,2
0.85,0.2843137254888024,29,22,8,0,0,116,2
0.9,0.09782608695599,9,22,8,0,0,136,2
0.5,0.8557919621729178,181,13,28,0,3,20,20
0.55,0.8195121951199524,168,13,28,0,3,33,20
0.6,0.7589743589724129,148,13,28,0,3,53,20
0.65,0.6775956284134492,124,13,28,0,3,77,20
0.7,0.6011560693624244,104,13,28,0,3,97,20
0.75,0.4536741214043013,71,13,28,0,3,130,20
0.8,0.258992805754464,36,13,28,0,3,165,20
0.85,0.1384615384610059,18,13,28,0,3,183,20
0.9,0.0244897959182673,3,13,28,0,3,198,20
0.5,0.8901098901049994,81,2,14,0,0,4,20
0.55,0.8839779005476024,80,2,14,0,0,5,20
0.6,0.8390804597652927,73,2,14,0,0,12,20
0.65,0.7453416149022029,60,2,14,0,0,25,20
0.7,0.5874125874084797,42,2,14,0,0,43,20
0.75,0.4341085271284178,28,2,14,0,0,57,20
0.8,0.2881355932178971,17,2,14,0,0,68,20
0.85,0.1801801801785569,10,2,14,0,0,75,20
0.9,0.0196078431370626,1,2,14,0,0,84,20
0.5,0.871794871790401,85,6,12,0,1,7,20
0.55,0.8571428571383221,81,6,12,0,2,9,20
0.6,0.8260869565172496,76,6,12,0,2,14,20
0.65,0.7586206896508125,66,6,12,0,2,24,20
0.7,0.6415094339582296,51,6,12,0,2,39,20
0.75,0.5405405405368883,40,6,12,0,2,50,20
0.8,0.3255813953463133,21,6,12,0,2,69,20
0.85,0.0884955752204557,5,6,12,0,2,85,20
0.9,0.0183486238530426,1,6,12,0,2,89,20
0.5,0.8999999999967857,126,11,13,0,1,4,20
0.55,0.888086642596072,123,11,13,0,1,7,20
0.6,0.8676470588203395,118,11,13,0,1,12,20
0.65,0.8153846153814793,106,11,13,0,1,24,20
0.7,0.7058823529382106,84,11,13,0,1,46,20
0.75,0.5402843601870129,57,11,13,0,1,73,20
0.8,0.3789473684190582,36,11,13,0,1,94,20
0.85,0.1556886227535587,13,11,13,0,1,117,20
0.9,0.0506329113920846,4,11,13,0,1,126,20
0.5,0.9485714285687185,166,8,4,0,2,6,20
0.55,0.9302325581368308,160,8,4,0,2,12,20
0.6,0.9080118694335074,153,8,4,0,2,19,20
0.65,0.8814589665626704,145,8,4,0,2,27,20
0.7,0.8242811501571109,129,8,4,0,2,43,20
0.75,0.6903914590722762,97,8,4,0,2,75,20
0.8,0.4666666666647222,56,8,4,0,2,116,20
0.85,0.2723004694822897,29,8,4,0,2,143,20
0.9,0.0631578947365096,6,8,4,0,2,166,20
0.5,0.8476190476150114,89,16,10,0,0,6,20
0.55,0.8365384615344398,87,16,10,0,0,8,20
0.6,0.8019801980158319,81,16,10,0,0,14,20
0.65,0.7899999999960501,79,16,10,0,0,16,20
0.7,0.7263157894698615,69,16,10,0,0,26,20
0.75,0.5680473372747453,48,16,10,0,0,47,20
0.8,0.4487179487150723,35,16,10,0,0,60,20
0.85,0.2714285714266327,19,16,10,0,0,76,20
0.9,0.063999999999488,4,16,10,0,0,91,20
0.5,0.7987012986987055,123,33,10,0,0,19,20
0.55,0.7748344370835271,117,33,10,0,0,25,20
0.6,0.728522336767256,106,33,10,0,0,36,20
0.65,0.6642599277954359,92,33,10,0,0,50,20
0.7,0.5433070866120342,69,33,10,0,0,73,20
0.75,0.4453781512586329,53,33,10,0,0,89,20
0.8,0.254716981130874,27,33,10,0,0,115,20
0.85,0.1025641025635766,10,33,10,0,0,132,20
0.9,0.0107526881719852,1,33,10,0,0,141,20
0.5,0.8151658767733879,86,21,12,0,2,6,20
0.55,0.7684729064001553,78,21,12,0,2,14,20
0.6,0.7309644670013657,72,21,12,0,2,20,20
0.65,0.6631016042745289,62,21,12,0,2,30,20
0.7,0.5795454545421617,51,21,12,0,2,41,20
0.75,0.4331210191055215,34,21,12,0,3,56,20
0.8,0.315068493148527,23,21,12,0,3,67,20
0.85,0.1221374045792203,8,21,12,0,3,82,20
0.9,0.0161290322579344,1,21,12,0,3,89,20
0.5,0.8823529411721454,90,16,6,0,0,2,20
0.55,0.8656716417867379,87,16,6,0,0,5,20
0.6,0.8484848484805633,84,16,6,0,0,8,20
0.65,0.8062827225088677,77,16,6,0,0,15,20
0.7,0.7807486630974292,73,16,6,0,0,19,20
0.75,0.6588235294078894,56,16,6,0,0,36,20
0.8,0.4900662251623174,37,16,6,0,0,55,20
0.85,0.2595419847308432,17,16,6,0,0,75,20
0.9,0.0677966101689169,4,16,6,0,0,88,20
0.5,0.8983606557347595,137,15,10,0,0,6,20
0.55,0.8874172185401079,134,15,10,0,0,9,20
0.6,0.8837209302296222,133,15,10,0,0,10,20
0.65,0.845360824739363,123,15,10,0,0,20,20
0.7,0.7999999999971429,112,15,10,0,0,31,20
0.75,0.661354581670672,83,15,10,0,0,60,20
0.8,0.458715596328171,50,15,10,0,0,93,20
0.85,0.2944162436533278,29,15,10,0,0,114,20
0.9,0.0465116279067063,4,15,10,0,0,139,20
0.5,0.8456057007105805,178,16,28,0,4,21,21
0.55,0.8029556650226528,163,16,28,0,4,36,21
0.6,0.744186046509705,144,16,28,0,4,55,21
0.65,0.6648351648333384,121,16,28,0,4,78,21
0.7,0.5663716814142585,96,16,28,0,4,103,21
0.75,0.4472843450464943,70,16,28,0,4,129,21
0.8,0.294736842104229,42,16,28,0,4,157,21
0.85,0.1450381679383777,19,16,28,0,4,180,21
0.9,0.055999999999776,7,16,28,0,4,192,21
0.5,0.9021739130385752,83,2,14,0,0,2,21
0.55,0.8901098901049994,81,2,14,0,0,4,21
0.6,0.8390804597652927,73,2,14,0,0,12,21
0.65,0.7976190476142999,67,2,14,0,0,18,21
0.7,0.6710526315745325,51,2,14,0,0,34,21
0.75,0.5467625899241241,38,2,14,0,0,47,21
0.8,0.3839999999969279,24,2,14,0,0,61,21
0.85,0.1296296296284293,7,2,14,0,0,78,21
0.9,0.0196078431370626,1,2,14,0,0,84,21
0.5,0.8601036269385487,83,6,14,0,1,7,21
0.55,0.8196721311430619,75,6,14,0,2,13,21
0.6,0.7999999999955556,72,6,14,0,2,16,21
0.65,0.7065868263430743,59,6,14,0,2,29,21
0.7,0.5974025973987183,46,6,14,0,2,42,21
0.75,0.468085106379659,33,6,14,0,2,55,21
0.8,0.271999999997824,17,6,14,0,2,71,21
0.85,0.1379310344815695,8,6,14,0,2,80,21
0.9,0.054054054053567,3,6,14,0,2,85,21
0.5,0.9136690647449148,127,8,13,0,1,3,21
0.55,0.8978102189748255,123,8,13,0,1,7,21
0.6,0.8773234200710881,118,8,13,0,1,12,21
0.65,0.7723577235740962,95,8,13,0,1,35,21
0.7,0.6982758620659557,81,8,13,0,1,49,21
0.75,0.526829268290113,54,8,13,0,1,76,21
0.8,0.3222222222204321,29,8,13,0,1,101,21
0.85,0.1358024691349642,11,8,13,0,1,119,21
0.9,0.0261437908495023,2,8,13,0,1,128,21
0.5,0.9359331476297048,168,13,5,0,1,5,21
0.55,0.9239436619692284,164,13,5,0,1,9,21
0.6,0.8979591836708515,154,13,5,0,2,17,21
0.65,0.8369230769205018,136,13,5,0,2,35,21
0.7,0.7524752475222691,114,13,5,0,2,57,21
0.75,0.5461538461517456,71,13,5,0,2,100,21
0.8,0.3565217391288847,41,13,5,0,2,130,21
0.85,0.1650485436885191,17,13,5,0,2,154,21
0.9,0.0312499999998372,3,13,5,0,2,168,21
0.5,0.8834951456267792,91,10,9,0,0,5,21
0.55,0.8613861386095971,87,10,9,0,0,9,21
0.6,0.8383838383796042,83,10,9,0,0,13,21
0.65,0.7958115183204408,76,10,9,0,0,20,21
0.7,0.7005649717474545,62,10,9,0,0,34,21
0.75,0.6227544910142351,52,10,9,0,0,44,21
0.8,0.4353741496569022,32,10,9,0,0,64,21
0.85,0.1889763779512679,12,10,9,0,0,84,21
0.9,0.0833333333326388,5,10,9,0,0,91,21
0.5,0.8428093645456762,126,21,14,0,0,12,21
0.55,0.8150684931478936,119,21,14,0,0,19,21
0.6,0.7686832740186168,108,21,14,0,0,30,21
0.65,0.6743295019131252,88,21,14,0,0,50,21
0.7,0.5643153526947539,68,21,14,0,0,70,21
0.75,0.4128440366953539,45,21,14,0,0,93,21
0.8,0.26999999999865,27,21,14,0,0,111,21
0.85,0.1397849462358076,13,21,14,0,0,125,21
0.9,0.0340909090907153,3,21,14,0,0,135,21
0.5,0.8059701492497215,81,16,12,0,2,11,21
0.55,0.7368421052592798,70,16,12,0,2,22,21
0.6,0.7027027026989043,65,16,12,0,2,27,21
0.65,0.6206896551688467,54,16,12,0,2,38,21
0.7,0.5365853658503867,44,16,12,0,2,48,21
0.75,0.3611111111086034,26,16,12,0,3,64,21
0.8,0.2647058823509948,18,16,12,0,3,72,21
0.85,0.0813008130074691,5,16,12,0,3,85,21
0.9,0.0,0,16,12,0,3,90,21
0.5,0.8865979381397598,86,10,8,0,0,4,21
0.55,0.8808290155394776,85,10,8,0,0,5,21
0.6,0.8631578947322992,82,10,8,0,0,8,21
0.65,0.8260869565172496,76,10,8,0,0,14,21
0.7,0.7727272727228823,68,10,8,0,0,22,21
0.75,0.6064516128993133,47,10,8,0,0,43,21
0.8,0.4117647058793253,28,10,8,0,0,62,21
0.85,0.2295081967194302,14,10,8,0,0,76,21
0.9,0.1052631578938134,6,10,8,0,0,84,21
0.5,0.9013157894707194,137,14,11,0,0,5,21
0.55,0.8903654485020254,134,14,11,0,0,8,21
0.6,0.871621621618677,129,14,11,0,0,13,21
0.65,0.8156028368765404,115,14,11,0,0,27,21
0.7,0.7054263565864131,91,14,11,0,0,51,21
0.75,0.5286343612311514,60,14,11,0,0,82,21
0.8,0.3216080401993889,32,14,11,0,0,110,21
0.85,0.144444444443642,13,14,11,0,0,129,21
0.9,0.0467836257307205,4,14,11,0,0,138,21
0.5,0.8271028037363853,177,24,25,0,4,25,22
0.55,0.7815533980563555,161,24,25,0,4,41,22
0.6,0.7386934673348274,147,24,25,0,4,55,22
0.65,0.6541554959767986,122,24,25,0,4,80,22
0.7,0.5616045845256115,98,24,25,0,4,104,22
0.75,0.4361370716497317,70,24,25,0,4,132,22
0.8,0.238596491227233,34,24,25,0,4,168,22
0.85,0.1056603773580918,14,24,25,0,4,188,22
0.9,0.0236220472440014,3,24,25,0,4,199,22
0.5,0.8901098901049994,81,2,13,0,0,5,22
0.55,0.858757062142041,76,2,13,0,0,10,22
0.6,0.7757575757528743,64,2,13,0,0,22,22
0.65,0.6710526315745325,51,2,13,0,0,35,22
0.7,0.5467625899241241,38,2,13,0,0,48,22
0.75,0.3709677419324922,23,2,13,0,0,63,22
0.8,0.1964285714268176,11,2,13,0,0,75,22
0.85,0.0761904761897505,4,2,13,0,0,82,22
0.9,0.0196078431370626,1,2,13,0,0,85,22
0.5,0.85279187816826,84,9,13,0,1,7,22
0.55,0.8253968253924583,78,9,13,0,2,11,22
0.6,0.7666666666624075,69,9,13,0,2,20,22
0.65,0.7017543859608085,60,9,13,0,2,29,22
0.7,0.5949367088569941,47,9,13,0,2,42,22
0.75,0.4583333333301504,33,9,13,0,2,56,22
0.8,0.223999999998208,14,9,13,0,2,75,22
0.85,0.1025641025632259,6,9,13,0,2,83,22
0.9,0.0353982300881823,2,9,13,0,2,87,22
0.5,0.8802816901377455,125,16,13,0,1,5,22
0.55,0.8642857142826276,121,16,13,0,1,9,22
0.6,0.8089887640419139,108,16,13,0,1,22,22
0.65,0.7626459143939197,98,16,13,0,1,32,22
0.7,0.6113537117877234,70,16,13,0,1,60,22
0.75,0.4487804878026889,46,16,13,0,1,84,22
0.8,0.233333333332037,21,16,13,0,1,109,22
0.85,0.1294117647051211,11,16,13,0,1,119,22
0.9,0.0370370370368084,3,16,13,0,1,127,22
0.5,0.9435028248560918,167,11,6,0,2,3,22
0.55,0.9252873563191802,161,11,6,0,2,9,22
0.6,0.8835820895496013,148,11,6,0,2,22,22
0.65,0.8126984126958328,128,11,6,0,2,42,22
0.7,0.6968641114958297,100,11,6,0,2,70,22
0.75,0.5833333333311238,77,11,6,0,2,93,22
0.8,0.3524229074874342,40,11,6,0,2,130,22
0.85,0.157635467979519,16,11,6,0,2,154,22
0.9,0.0211640211639091,2,11,6,0,2,168,22
0.5,0.8792270531358491,91,11,9,0,0,5,22
0.55,0.8627450980349866,88,11,9,0,0,8,22
0.6,0.8457711442743991,85,11,9,0,0,11,22
0.65,0.7659574468044364,72,11,9,0,0,24,22
0.7,0.6511627906938886,56,11,9,0,0,40,22
0.75,0.5766871165608792,47,11,9,0,0,49,22
0.8,0.421768707480124,31,11,9,0,0,65,22
0.85,0.2556390977424388,17,11,9,0,0,79,22
0.9,0.0983606557368986,6,11,9,0,0,90,22
0.5,0.8079470198648744,122,28,11,0,0,19,22
0.55,0.7628865979355227,111,28,11,0,0,30,22
0.6,0.7003610108277966,97,28,11,0,0,44,22
0.65,0.6415094339598434,85,28,11,0,0,56,22
0.7,0.4873949579811454,58,28,11,0,0,83,22
0.75,0.3561643835600175,39,28,11,0,0,102,22
0.8,0.252427184464794,26,28,11,0,0,115,22
0.85,0.1347150259060377,13,28,11,0,0,128,22
0.9,0.0327868852457224,3,28,11,0,0,138,22
0.5,0.7804878048742415,80,21,10,0,2,14,22
0.55,0.7437185929610869,74,21,10,0,2,20,22
0.6,0.677248677245094,64,21,10,0,2,30,22
0.65,0.6111111111077161,55,21,10,0,2,39,22
0.7,0.5207100591685165,44,21,10,0,2,50,22
0.75,0.3378378378355551,25,21,10,0,3,67,22
0.8,0.1777777777764609,12,21,10,0,3,80,22
0.85,0.0781249999993896,5,21,10,0,3,87,22
0.9,0.0161290322579344,1,21,10,0,3,91,22
0.5,0.902564102559474,88,9,6,0,0,4,22
0.55,0.8854166666620552,85,9,6,0,0,7,22
0.6,0.8556149732574566,80,9,6,0,0,12,22
0.65,0.7977528089842824,71,9,6,0,0,21,22
0.7,0.7108433734896937,59,9,6,0,0,33,22
0.75,0.6013071895385536,46,9,6,0,0,46,22
0.8,0.4379562043763653,30,9,6,0,0,62,22
0.85,0.2314049586757735,14,9,6,0,0,78,22
0.9,0.0720720720714227,4,9,6,0,0,88,22
0.5,0.8910256410227853,139,20,10,0,0,4,22
0.55,0.8655737704889653,132,20,10,0,0,11,22
0.6,0.8231292516978805,121,20,10,0,0,22,22
0.65,0.7773851590078538,110,20,10,0,0,33,22
0.7,0.6536964980519312,84,20,10,0,0,59,22
0.75,0.5150214592252574,60,20,10,0,0,83,22
0.8,0.2786069651727432,28,20,10,0,0,115,22
0.85,0.1497326203200549,14,20,10,0,0,129,22
0.9,0.045197740112739,4,20,10,0,0,139,22
0.5,0.8398058252406801,173,12,24,0,4,30,23
0.55,0.8138957816356975,164,12,24,0,4,39,23
0.6,0.7320954907142385,138,12,24,0,4,65,23
0.65,0.6023391812847885,103,12,24,0,4,100,23
0.7,0.4530744336554916,70,12,24,0,4,133,23
0.75,0.3344947735179983,48,12,24,0,4,155,23
0.8,0.1615384615378402,21,12,24,0,4,182,23
0.85,0.0956175298800971,12,12,24,0,4,191,23
0.9,0.0247933884296496,3,12,24,0,4,200,23
0.5,0.86033519552592,77,3,14,0,0,8,23
0.55,0.8275862068917955,72,3,14,0,0,13,23
0.6,0.7560975609709994,62,3,14,0,0,23,23
0.65,0.6122448979550188,45,3,14,0,0,40,23
0.7,0.4661654135303296,31,3,14,0,0,54,23
0.75,0.3548387096745577,22,3,14,0,0,63,23
0.8,0.1785714285698341,10,3,14,0,0,75,23
0.85,0.0754716981124955,4,3,14,0,0,81,23
0.9,0.0,0,3,14,0,0,85,23
0.5,0.8723404255272749,82,4,11,0,2,9,23
0.55,0.837988826810961,75,4,11,0,3,14,23
0.6,0.7393939393894583,61,4,11,0,3,28,23
0.65,0.631578947364266,48,4,11,0,3,41,23
0.7,0.4705882352906574,32,4,11,0,3,57,23
0.75,0.3225806451586888,20,4,11,0,3,69,23
0.8,0.1261261261249898,7,4,11,0,3,82,23
0.85,0.0740740740733882,4,4,11,0,3,85,23
0.9,0.0190476190474376,1,4,11,0,3,88,23
0.5,0.9032258064483756,126,10,11,0,1,6,23
0.55,0.8708487084838714,118,10,11,0,1,14,23
0.6,0.8093385213976291,104,10,11,0,1,28,23
0.65,0.7355371900796053,89,10,11,0,1,43,23
0.7,0.5428571428545579,57,10,11,0,1,75,23
0.75,0.4226804123689552,41,10,11,0,1,91,23
0.8,0.1893491124249151,16,10,11,0,1,116,23
0.85,0.1111111111104252,9,10,11,0,1,123,23
0.9,0.0129870129869286,1,10,11,0,1,131,23
0.5,0.936416184968392,162,8,6,0,2,8,23
0.55,0.898203592811682,150,8,6,0,2,20,23
0.6,0.8571428571401952,138,8,6,0,2,32,23
0.65,0.7894736842079294,120,8,6,0,2,50,23
0.7,0.6520146520122637,89,8,6,0,2,81,23
0.75,0.4855967078169317,59,8,6,0,2,111,23
0.8,0.2962962962949245,32,8,6,0,2,138,23
0.85,0.1599999999992,16,8,6,0,2,154,23
0.9,0.0320855614971546,3,8,6,0,2,167,23
0.5,0.8317757009306926,89,20,10,0,0,6,23
0.55,0.8095238095199547,85,20,10,0,0,10,23
0.6,0.7437185929610869,74,20,10,0,0,21,23
0.65,0.6910994764361723,66,20,10,0,0,29,23
0.7,0.5795454545421617,51,20,10,0,0,44,23
0.75,0.427672955972153,34,20,10,0,0,61,23
0.8,0.2993197278891203,22,20,10,0,0,73,23
0.85,0.2014388489194141,14,20,10,0,0,81,23
0.9,0.1060606060598025,7,20,10,0,0,88,23
0.5,0.7947882736130463,122,34,12,1,0,17,23
0.55,0.7414965986369337,109,34,12,1,0,30,23
0.6,0.6925795052979061,98,34,12,1,0,41,23
0.65,0.576923076920858,75,34,12,1,0,64,23
0.7,0.4647302904545032,56,34,12,1,0,83,23
0.75,0.2949308755746777,32,34,12,1,0,107,23
0.8,0.1592039800987104,16,34,12,1,0,123,23
0.85,0.0526315789470914,5,34,12,1,0,134,23
0.9,0.0213903743314364,2,34,12,1,0,137,23
0.5,0.74999999999625,75,23,13,0,3,14,23
0.55,0.7113402061819003,69,23,13,0,3,20,23
0.6,0.677248677245094,64,23,13,0,3,25,23
0.65,0.5795454545421617,51,23,13,0,3,38,23
0.7,0.4756097560946609,39,23,13,0,3,50,23
0.75,0.3489932885882618,26,23,13,0,4,61,23
0.8,0.1911764705868296,13,23,13,0,4,74,23
0.85,0.031999999999744,2,23,13,0,4,85,23
0.9,0.0,0,23,13,0,4,87,23
0.5,0.867346938771085,85,13,5,0,0,8,23
0.55,0.8497409326380843,82,13,5,0,0,11,23
0.6,0.8128342245945838,76,13,5,0,0,17,23
0.65,0.7597765363086046,68,13,5,0,0,25,23
0.7,0.6463414634106931,53,13,5,0,0,40,23
0.75,0.4475524475493178,32,13,5,0,0,61,23
0.8,0.3555555555529218,24,13,5,0,0,69,23
0.85,0.1951219512179258,12,13,5,0,0,81,23
0.9,0.0695652173906994,4,13,5,0,0,89,23
0.5,0.8774193548358793,136,21,10,0,0,7,23
0.55,0.8627450980363963,132,21,10,0,0,11,23
0.6,0.8203389830480666,121,21,10,0,0,22,23
0.65,0.7205882352914684,98,21,10,0,0,45,23
0.7,0.5795918367323282,71,21,10,0,0,72,23
0.75,0.3584905660360449,38,21,10,0,0,105,23
0.8,0.2335025380698807,23,21,10,0,0,120,23
0.85,0.0983606557371674,9,21,10,0,0,134,23
0.9,0.0227272727271435,2,21,10,0,0,141,23
0.5,0.8345323740987182,174,16,27,0,4,26,24
0.55,0.7788944723598521,155,16,27,0,4,45,24
0.6,0.7108753315631011,134,16,27,0,4,66,24
0.65,0.5994236311221919,104,16,27,0,4,96,24
0.7,0.5137614678883371,84,16,27,0,4,116,24
0.75,0.3412969283264802,50,16,27,0,4,150,24
0.8,0.2132352941168631,29,16,27,0,4,171,24
0.85,0.1015624999996032,13,16,27,0,4,187,24
0.9,0.0403225806449987,5,16,27,0,4,195,24
0.5,0.8764044943770989,78,1,14,0,0,7,24
0.55,0.8165680473324464,69,1,14,0,0,16,24
0.6,0.7096774193502602,55,1,14,0,0,30,24
0.65,0.5507246376771687,38,1,14,0,0,47,24
0.7,0.4848484848448118,32,1,14,0,0,53,24
0.75,0.2456140350855647,14,1,14,0,0,71,24
0.8,0.1308411214941043,7,1,14,0,0,78,24
0.85,0.0392156862741253,2,1,14,0,0,83,24
0.9,0.0,0,1,14,0,0,85,24
0.5,0.848167539262575,81,6,13,0,1,10,24
0.55,0.8172043010708753,76,6,13,0,1,15,24
0.6,0.7514450867008587,65,6,13,0,2,24,24
0.65,0.6153846153806707,48,6,13,0,2,41,24
0.7,0.4460431654644169,31,6,13,0,2,58,24
0.75,0.2992125984228408,19,6,13,0,2,70,24
0.8,0.1379310344815695,8,6,13,0,2,81,24
0.85,0.0884955752204557,5,6,13,0,2,84,24
0.9,0.0183486238530426,1,6,13,0,2,88,24
0.5,0.8591549295744396,122,19,13,0,1,8,24
0.55,0.8303249097442948,115,19,13,0,1,15,24
0.6,0.7633587786230407,100,19,13,0,1,30,24
0.65,0.6556016597483171,79,19,13,0,1,51,24
0.7,0.5339366515812944,59,19,13,0,1,71,24
0.75,0.3384615384598027,33,19,13,0,1,97,24
0.8,0.2197802197790122,20,19,13,0,1,110,24
0.85,0.0828402366859003,7,19,13,0,1,123,24
0.9,0.0243902439022903,2,19,13,0,1,128,24
0.5,0.9169054441234472,160,13,5,0,2,11,24
0.55,0.8882352941150347,151,13,5,0,2,20,24
0.6,0.8614457831299355,143,13,5,0,2,28,24
0.65,0.7884615384590113,123,13,5,0,2,48,24
0.7,0.6548042704603032,92,13,5,0,2,79,24
0.75,0.4940239043805019,62,13,5,0,2,109,24
0.8,0.2660550458703392,29,13,5,0,2,142,24
0.85,0.1287128712864915,13,13,5,0,2,158,24
0.9,0.0209424083768537,2,13,5,0,2,169,24
0.5,0.859903381638358,89,13,12,0,0,4,24
0.55,0.8316831683127145,84,13,12,0,0,9,24
0.6,0.7835051546351366,76,13,12,0,0,17,24
0.65,0.6741573033669992,60,13,12,0,0,33,24
0.7,0.569696969693517,47,13,12,0,0,46,24
0.75,0.4054054054026662,30,13,12,0,0,63,24
0.8,0.277372262771698,19,13,12,0,0,74,24
0.85,0.1846153846139645,12,13,12,0,0,81,24
0.9,0.0967741935476066,6,13,12,0,0,87,24
0.5,0.7866666666640445,118,30,12,0,0,22,24
0.55,0.7137809187253931,101,30,12,0,0,39,24
0.6,0.6468401486964802,87,30,12,0,0,53,24
0.65,0.5203252032499174,64,30,12,0,0,76,24
0.7,0.4035087719280548,46,30,12,0,0,94,24
0.75,0.2330097087367329,24,30,12,0,0,116,24
0.8,0.1522842639586178,15,30,12,0,0,125,24
0.85,0.053475935828591,5,30,12,0,0,135,24
0.9,0.0217391304346644,2,30,12,0,0,138,24
0.5,0.76999999999615,77,19,11,0,2,16,24
0.55,0.6984126984090031,66,19,11,0,2,27,24
0.6,0.6408839778970117,58,19,11,0,2,35,24
0.65,0.5180722891535057,43,19,11,0,2,50,24
0.7,0.4025974025947884,31,19,11,0,2,62,24
0.75,0.2836879432603994,20,19,11,0,3,71,24
0.8,0.0944881889756339,6,19,11,0,3,85,24
0.85,0.063999999999488,4,19,11,0,3,87,24
0.9,0.0,0,19,11,0,3,91,24
0.5,0.8888888888843997,88,12,8,0,0,2,24
0.55,0.854166666662218,82,12,8,0,0,8,24
0.6,0.8172043010708753,76,12,8,0,0,14,24
0.65,0.7428571428528981,65,12,8,0,0,25,24
0.7,0.6163522012539853,49,12,8,0,0,41,24
0.75,0.4931506849281291,36,12,8,0,0,54,24
0.8,0.3582089552212074,24,12,8,0,0,66,24
0.85,0.1512605042004095,9,12,8,0,0,81,24
0.9,0.0530973451322734,3,12,8,0,0,87,24
0.5,0.878688524587283,134,18,10,0,0,9,24
0.55,0.8561872909670362,128,18,10,0,0,15,24
0.6,0.8166089965369668,118,18,10,0,0,25,24
0.65,0.756363636360886,104,18,10,0,0,39,24
0.7,0.6482213438709556,82,18,10,0,0,61,24
0.75,0.4594594594573898,51,18,10,0,0,92,24
0.8,0.2639593908616043,26,18,10,0,0,117,24
0.85,0.1513513513505332,14,18,10,0,0,129,24
0.9,0.0457142857140244,4,18,10,0,0,139,24
0.5,0.8436018957325981,178,17,21,0,4,28,25
0.55,0.7830423940130099,157,17,21,0,4,49,25
0.6,0.7089947089928333,134,17,21,0,4,72,25
0.65,0.6214689265519168,110,17,21,0,4,96,25
0.7,0.4984615384600047,81,17,21,0,4,125,25
0.75,0.3401360544206118,50,17,21,0,4,156,25
0.8,0.1992619926191909,27,17,21,0,4,179,25
0.85,0.0711462450590073,9,17,21,0,4,197,25
0.9,0.047999999999808,6,17,21,0,4,200,25
0.5,0.8618784530339123,78,4,14,0,0,7,25
0.55,0.8361581920856714,74,4,14,0,0,11,25
0.6,0.7439024390198543,61,4,14,0,0,24,25
