loss_test_step,f1_step,tp_step,fp_step,fn_step,splits_step,merges_step,inaccurate_masks_step,iou_step,iou_big_step,iou_small_step,step,loss_test_epoch,f1_epoch,tp_epoch,fp_epoch,fn_epoch,splits_epoch,merges_epoch,inaccurate_masks_epoch,iou_epoch,iou_big_epoch,iou_small_epoch,epoch
0.004828175995498896,0.43478259444236755,10.0,4.0,3.0,0.0,0.0,19.0,0.48931801319122314,0.0,0.48931801319122314,34,,,,,,,,,,,,
0.004079713951796293,0.5,12.0,7.0,1.0,0.0,0.0,16.0,0.5448979139328003,0.0,0.5448979139328003,35,,,,,,,,,,,,
0.00472760247066617,0.4000000059604645,9.0,6.0,3.0,0.0,0.0,18.0,0.47762179374694824,0.0,0.47762179374694824,36,,,,,,,,,,,,
0.004630889743566513,0.5199999809265137,13.0,6.0,3.0,0.0,0.0,15.0,0.5148584842681885,0.0,0.5148584842681885,37,,,,,,,,,,,,
0.004801301285624504,0.4528301954269409,12.0,11.0,6.0,0.0,0.0,12.0,0.45033398270606995,0.0,0.45033398270606995,38,,,,,,,,,,,,
0.005655557382851839,0.3913043439388275,9.0,6.0,6.0,0.0,0.0,16.0,0.41409730911254883,0.0,0.41409730911254883,39,,,,,,,,,,,,
0.0058741336688399315,0.5283018946647644,14.0,8.0,5.0,0.0,0.0,12.0,0.4716741144657135,0.0,0.4716741144657135,40,,,,,,,,,,,,
0.006464970298111439,0.4444444477558136,10.0,4.0,4.0,0.0,0.0,17.0,0.45954594016075134,0.0,0.45954594016075134,41,,,,,,,,,,,,
0.005214982200413942,0.47826087474823,11.0,5.0,5.0,1.0,0.0,14.0,0.44727131724357605,0.0,0.44727131724357605,42,,,,,,,,,,,,
0.00552102318033576,0.47999998927116394,12.0,7.0,7.0,0.0,0.0,12.0,0.4241379201412201,0.0,0.4241379201412201,43,,,,,,,,,,,,
0.004366320092231035,0.42553192377090454,10.0,6.0,4.0,0.0,0.0,17.0,0.4808177947998047,0.0,0.4808177947998047,44,,,,,,,,,,,,
0.005009562708437443,0.2916666567325592,7.0,12.0,4.0,0.0,0.0,18.0,0.41699862480163574,0.0,0.41699862480163574,45,,,,,,,,,,,,
0.004170983098447323,0.5714285969734192,14.0,6.0,4.0,0.0,0.0,11.0,0.5195546746253967,0.0,0.5195546746253967,46,,,,,,,,,,,,
0.004522155504673719,0.5090909004211426,14.0,11.0,4.0,0.0,0.0,12.0,0.5127355456352234,0.0,0.5127355456352234,47,,,,,,,,,,,,
0.004246158059686422,0.4680851101875305,11.0,7.0,3.0,0.0,0.0,15.0,0.5091524124145508,0.0,0.5091524124145508,48,,,,,,,,,,,,
0.005921010859310627,0.2857142984867096,6.0,6.0,5.0,0.0,0.0,19.0,0.3907143175601959,0.0,0.3907143175601959,49,,,,,,,,,,,,
0.00460825627669692,0.36000001430511475,9.0,12.0,5.0,0.0,0.0,15.0,0.4360343813896179,0.0,0.4360343813896179,50,,,,,,,,,,,,
0.00022525040549226105,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.6204545497894287,0.0,0.6204545497894287,51,,,,,,,,,,,,
0.00017715879948809743,0.2857142984867096,1.0,5.0,0.0,0.0,0.0,0.0,0.698051929473877,0.0,0.698051929473877,52,,,,,,,,,,,,
0.00018468218331690878,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.7098121047019958,0.0,0.7098121047019958,53,,,,,,,,,,,,
0.00022425834322348237,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.6570743322372437,0.0,0.6570743322372437,54,,,,,,,,,,,,
0.00017954374197870493,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.6385869383811951,0.0,0.6385869383811951,55,,,,,,,,,,,,
0.00015658917254768312,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,56,,,,,,,,,,,,
0.00018832573550753295,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.6584158539772034,0.0,0.6584158539772034,57,,,,,,,,,,,,
0.00017802939692046493,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5880681872367859,0.0,0.5880681872367859,58,,,,,,,,,,,,
0.00013783093891106546,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.8053333163261414,0.0,0.8053333163261414,59,,,,,,,,,,,,
0.00013804652553517371,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.6727748513221741,0.0,0.6727748513221741,60,,,,,,,,,,,,
0.00018774528871290386,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.6905370950698853,0.0,0.6905370950698853,61,,,,,,,,,,,,
0.0001779150334186852,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.6331775784492493,0.0,0.6331775784492493,62,,,,,,,,,,,,
0.00015299531514756382,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.738095223903656,0.0,0.738095223903656,63,,,,,,,,,,,,
0.0001850572880357504,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.6457286477088928,0.0,0.6457286477088928,64,,,,,,,,,,,,
0.00012349461030680686,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.7161125540733337,0.0,0.7161125540733337,65,,,,,,,,,,,,
0.00015111133689060807,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.7535816431045532,0.0,0.7535816431045532,66,,,,,,,,,,,,
0.00017389844288118184,0.2222222238779068,1.0,7.0,0.0,0.0,0.0,0.0,0.6712328791618347,0.0,0.6712328791618347,67,,,,,,,,,,,,
0.00012290081940591335,0.25,1.0,6.0,0.0,0.0,0.0,0.0,0.8338461518287659,0.0,0.8338461518287659,68,,,,,,,,,,,,
0.00015994645946193486,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.7437325716018677,0.0,0.7437325716018677,69,,,,,,,,,,,,
0.00015163117495831102,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.8015666007995605,0.0,0.8015666007995605,70,,,,,,,,,,,,
0.00017305018263868988,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.8408408164978027,0.0,0.8408408164978027,71,,,,,,,,,,,,
0.00017197028500959277,0.2857142984867096,1.0,5.0,0.0,0.0,0.0,0.0,0.7762430906295776,0.0,0.7762430906295776,72,,,,,,,,,,,,
0.00016996094200294465,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.7799443006515503,0.0,0.7799443006515503,73,,,,,,,,,,,,
0.00020616891561076045,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.7651715278625488,0.0,0.7651715278625488,74,,,,,,,,,,,,
0.0001552452886244282,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.8323529362678528,0.0,0.8323529362678528,75,,,,,,,,,,,,
0.00017348432447761297,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.7409470677375793,0.0,0.7409470677375793,76,,,,,,,,,,,,
0.00023466961283702403,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.6910112500190735,0.0,0.6910112500190735,77,,,,,,,,,,,,
0.00013210883480496705,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.8353511095046997,0.0,0.8353511095046997,78,,,,,,,,,,,,
0.00017062955885194242,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.7259036302566528,0.0,0.7259036302566528,79,,,,,,,,,,,,
0.00019359368889126927,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.6366047859191895,0.0,0.6366047859191895,80,,,,,,,,,,,,
0.00019144505495205522,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.6808510422706604,0.0,0.6808510422706604,81,,,,,,,,,,,,
0.00024950437364168465,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.6094069480895996,0.0,0.6094069480895996,82,,,,,,,,,,,,
0.00017298148304689676,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.732300877571106,0.0,0.732300877571106,83,,,,,,,,,,,,
0.00025588335120119154,0.2222222238779068,1.0,7.0,0.0,0.0,0.0,0.0,0.6312625408172607,0.0,0.6312625408172607,84,,,,,,,,,,,,
0.00015906391490716487,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.7637231349945068,0.0,0.7637231349945068,85,,,,,,,,,,,,
0.0002181546005886048,0.3333333432674408,1.0,4.0,0.0,0.0,0.0,0.0,0.6829897165298462,0.0,0.6829897165298462,86,,,,,,,,,,,,
0.0001445495872758329,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.7311320900917053,0.0,0.7311320900917053,87,,,,,,,,,,,,
0.0006859001005068421,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88,,,,,,,,,,,,
0.00018270022701472044,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.5577395558357239,0.0,0.5577395558357239,89,,,,,,,,,,,,
0.0002554641687311232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27163460850715637,0.0,0.27163460850715637,90,,,,,,,,,,,,
0.0001510604633949697,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.6883116960525513,0.0,0.6883116960525513,91,,,,,,,,,,,,
0.00016767597116995603,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.6322188377380371,0.0,0.6322188377380371,92,,,,,,,,,,,,
0.00015079922741279006,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.6131805181503296,0.0,0.6131805181503296,93,,,,,,,,,,,,
0.00014190262299962342,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.7282913327217102,0.0,0.7282913327217102,94,,,,,,,,,,,,
0.0001249471097253263,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.6657142639160156,0.0,0.6657142639160156,95,,,,,,,,,,,,
0.0002537603722885251,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3936781585216522,0.0,0.3936781585216522,96,,,,,,,,,,,,
0.00038765897625125945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12903225421905518,0.0,0.12903225421905518,97,,,,,,,,,,,,
0.00023416156182065606,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.01552795059978962,0.0,0.01552795059978962,98,,,,,,,,,,,,
0.0001425271766493097,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.8088235259056091,0.0,0.8088235259056091,99,,,,,,,,,,,,
0.00013808891526423395,0.4000000059604645,1.0,3.0,0.0,0.0,0.0,0.0,0.7522658705711365,0.0,0.7522658705711365,100,,,,,,,,,,,,
0.00013220003165770322,0.6666666865348816,1.0,1.0,0.0,0.0,0.0,0.0,0.6619318127632141,0.0,0.6619318127632141,101,,,,,,,,,,,,
0.0006063742330297828,0.5714285969734192,2.0,1.0,0.0,0.0,0.0,2.0,0.4978947639465332,0.0,0.4978947639465332,102,,,,,,,,,,,,
0.0005999277345836163,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.5387108325958252,0.0,0.5387108325958252,103,,,,,,,,,,,,
0.00038152921479195356,0.8888888955116272,4.0,1.0,0.0,0.0,0.0,0.0,0.6891477108001709,0.0,0.6891477108001709,104,,,,,,,,,,,,
0.00048131862422451377,0.6666666865348816,3.0,2.0,0.0,0.0,0.0,1.0,0.5494034290313721,0.0,0.5494034290313721,105,,,,,,,,,,,,
0.0005075453082099557,0.5714285969734192,2.0,1.0,0.0,0.0,0.0,2.0,0.5125543475151062,0.0,0.5125543475151062,106,,,,,,,,,,,,
0.00043604394886642694,0.75,3.0,1.0,0.0,0.0,0.0,1.0,0.6101074814796448,0.0,0.6101074814796448,107,,,,,,,,,,,,
0.0006149350083433092,0.5714285969734192,2.0,1.0,0.0,0.0,0.0,2.0,0.6200974583625793,0.0,0.6200974583625793,108,,,,,,,,,,,,
0.0006340157124213874,0.2857142984867096,1.0,2.0,0.0,0.0,0.0,3.0,0.530982255935669,0.0,0.530982255935669,109,,,,,,,,,,,,
0.0005660710157826543,0.5714285969734192,2.0,1.0,0.0,0.0,0.0,2.0,0.561695396900177,0.0,0.561695396900177,110,,,,,,,,,,,,
0.0004487798432819545,0.6666666865348816,3.0,2.0,0.0,0.0,0.0,1.0,0.6934814453125,0.0,0.6934814453125,111,,,,,,,,,,,,
0.00048348313430324197,0.75,3.0,1.0,0.0,0.0,0.0,1.0,0.6064310073852539,0.0,0.6064310073852539,112,,,,,,,,,,,,
0.0004821457259822637,0.8571428656578064,3.0,0.0,0.0,0.0,0.0,1.0,0.612379252910614,0.0,0.612379252910614,113,,,,,,,,,,,,
0.0003138309402856976,0.8571428656578064,3.0,0.0,0.0,0.0,0.0,1.0,0.6560953259468079,0.0,0.6560953259468079,114,,,,,,,,,,,,
0.00044785396312363446,0.6666666865348816,2.0,0.0,0.0,0.0,0.0,2.0,0.6040028929710388,0.0,0.6040028929710388,115,,,,,,,,,,,,
0.0003246631531510502,0.6666666865348816,2.0,0.0,0.0,0.0,0.0,2.0,0.6980395913124084,0.0,0.6980395913124084,116,,,,,,,,,,,,
0.0003995632869191468,0.4000000059604645,1.0,0.0,0.0,0.0,0.0,3.0,0.573861837387085,0.0,0.573861837387085,117,,,,,,,,,,,,
0.00044637417886406183,0.5714285969734192,2.0,1.0,0.0,0.0,0.0,2.0,0.6185826659202576,0.0,0.6185826659202576,118,,,,,,,,,,,,
0.00031514684087596834,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7158700227737427,0.0,0.7158700227737427,119,,,,,,,,,,,,
0.00047824898501858115,0.6666666865348816,2.0,0.0,0.0,0.0,0.0,2.0,0.6295443177223206,0.0,0.6295443177223206,120,,,,,,,,,,,,
0.00028023950289934874,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7042814493179321,0.0,0.7042814493179321,121,,,,,,,,,,,,
0.0004137206415180117,0.6666666865348816,2.0,0.0,0.0,0.0,0.0,2.0,0.6612797975540161,0.0,0.6612797975540161,122,,,,,,,,,,,,
0.00035751168616116047,0.8571428656578064,3.0,0.0,0.0,0.0,0.0,1.0,0.6992027163505554,0.0,0.6992027163505554,123,,,,,,,,,,,,
0.00031389709329232574,0.8571428656578064,3.0,0.0,0.0,0.0,0.0,1.0,0.6676577925682068,0.0,0.6676577925682068,124,,,,,,,,,,,,
0.0003412697114981711,0.6666666865348816,2.0,0.0,0.0,0.0,0.0,2.0,0.6469599604606628,0.0,0.6469599604606628,125,,,,,,,,,,,,
0.0003893983375746757,0.8571428656578064,3.0,0.0,0.0,0.0,0.0,1.0,0.6542282104492188,0.0,0.6542282104492188,126,,,,,,,,,,,,
0.00030637963209301233,0.8571428656578064,3.0,0.0,0.0,0.0,0.0,1.0,0.7329655289649963,0.0,0.7329655289649963,127,,,,,,,,,,,,
0.00065268250182271,0.5714285969734192,2.0,1.0,1.0,0.0,0.0,1.0,0.4563901722431183,0.0,0.4563901722431183,128,,,,,,,,,,,,
0.00043421334703452885,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.5494120121002197,0.0,0.5494120121002197,129,,,,,,,,,,,,
0.00041984044946730137,0.6666666865348816,2.0,0.0,0.0,0.0,0.0,2.0,0.6138745546340942,0.0,0.6138745546340942,130,,,,,,,,,,,,
0.0003382512368261814,0.8888888955116272,4.0,1.0,0.0,0.0,0.0,0.0,0.7002494931221008,0.0,0.7002494931221008,131,,,,,,,,,,,,
0.0003560287004802376,0.6666666865348816,3.0,2.0,0.0,0.0,0.0,1.0,0.6794622540473938,0.0,0.6794622540473938,132,,,,,,,,,,,,
0.0004629054747056216,0.5,2.0,2.0,1.0,0.0,0.0,1.0,0.5040732622146606,0.0,0.5040732622146606,133,,,,,,,,,,,,
0.0007713275263085961,0.5,2.0,2.0,1.0,0.0,0.0,1.0,0.4855789840221405,0.0,0.4855789840221405,134,,,,,,,,,,,,
0.00042146872146986425,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.6269333958625793,0.0,0.6269333958625793,135,,,,,,,,,,,,
0.00043875910341739655,0.5714285969734192,2.0,1.0,0.0,0.0,0.0,2.0,0.5903160572052002,0.0,0.5903160572052002,136,,,,,,,,,,,,
0.0004816777945961803,0.5,2.0,2.0,0.0,0.0,0.0,2.0,0.585928201675415,0.0,0.585928201675415,137,,,,,,,,,,,,
0.0005611247033812106,0.5714285969734192,2.0,1.0,0.0,0.0,0.0,2.0,0.6206152439117432,0.0,0.6206152439117432,138,,,,,,,,,,,,
0.0005816720658913255,0.5,2.0,2.0,0.0,0.0,0.0,2.0,0.5284931063652039,0.0,0.5284931063652039,139,,,,,,,,,,,,
0.0005917295929975808,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.5390424728393555,0.0,0.5390424728393555,140,,,,,,,,,,,,
0.0005212840042077005,0.75,3.0,1.0,0.0,0.0,0.0,1.0,0.6083579659461975,0.0,0.6083579659461975,141,,,,,,,,,,,,
0.0005499817198142409,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.48538658022880554,0.0,0.48538658022880554,142,,,,,,,,,,,,
0.0004811043036170304,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.578901469707489,0.0,0.578901469707489,143,,,,,,,,,,,,
0.000654897652566433,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.45403537154197693,0.0,0.45403537154197693,144,,,,,,,,,,,,
0.0005222997860983014,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,3.0,0.5658590197563171,0.0,0.5658590197563171,145,,,,,,,,,,,,
0.0007879624608904123,0.3333333432674408,1.0,1.0,1.0,0.0,0.0,2.0,0.32254576683044434,0.0,0.32254576683044434,146,,,,,,,,,,,,
0.0005110007477924228,0.7272727489471436,4.0,3.0,0.0,0.0,0.0,0.0,0.6495434641838074,0.0,0.6495434641838074,147,,,,,,,,,,,,
0.0004937459598295391,0.75,3.0,1.0,0.0,0.0,0.0,1.0,0.6445559859275818,0.0,0.6445559859275818,148,,,,,,,,,,,,
0.00046741479309275746,0.5,2.0,2.0,0.0,0.0,0.0,2.0,0.5370079278945923,0.0,0.5370079278945923,149,,,,,,,,,,,,
0.0006539865862578154,0.2857142984867096,1.0,2.0,1.0,0.0,0.0,2.0,0.49375784397125244,0.0,0.49375784397125244,150,,,,,,,,,,,,
0.001147404545918107,0.20000000298023224,1.0,5.0,2.0,0.0,0.0,1.0,0.336386114358902,0.0,0.336386114358902,151,,,,,,,,,,,,
0.0005781284999102354,0.6666666865348816,3.0,2.0,1.0,0.0,0.0,0.0,0.49483877420425415,0.0,0.49483877420425415,152,,,,,,,,,,,,
0.000933887786231935,0.4444444477558136,2.0,1.0,0.0,0.0,0.0,4.0,0.5397224426269531,0.0,0.5397224426269531,153,,,,,,,,,,,,
0.0016053719446063042,0.20000000298023224,1.0,3.0,2.0,0.0,0.0,3.0,0.34819167852401733,0.0,0.34819167852401733,154,,,,,,,,,,,,
0.0015421825228258967,0.4000000059604645,3.0,6.0,2.0,0.0,0.0,1.0,0.4450056850910187,0.0,0.4450056850910187,155,,,,,,,,,,,,
0.000669564469717443,0.6666666865348816,4.0,2.0,0.0,0.0,0.0,2.0,0.620829164981842,0.0,0.620829164981842,156,,,,,,,,,,,,
0.0010547582060098648,0.4615384638309479,3.0,4.0,1.0,0.0,0.0,2.0,0.5101340413093567,0.0,0.5101340413093567,157,,,,,,,,,,,,
0.0018992065452039242,0.5454545617103577,3.0,2.0,2.0,0.0,0.0,1.0,0.3724333643913269,0.0,0.3724333643913269,158,,,,,,,,,,,,
0.001050265971571207,0.3333333432674408,2.0,4.0,1.0,0.0,0.0,3.0,0.4322545528411865,0.0,0.4322545528411865,159,,,,,,,,,,,,
0.0019435766153037548,0.1818181872367859,1.0,4.0,2.0,0.0,0.0,3.0,0.4049699902534485,0.0,0.4049699902534485,160,,,,,,,,,,,,
0.0009255264885723591,0.375,3.0,7.0,1.0,0.0,0.0,2.0,0.5153941512107849,0.0,0.5153941512107849,161,,,,,,,,,,,,
0.0008367131231352687,0.5,3.0,3.0,1.0,0.0,0.0,2.0,0.48345205187797546,0.0,0.48345205187797546,162,,,,,,,,,,,,
0.0015985940117388964,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.35199499130249023,0.0,0.35199499130249023,163,,,,,,,,,,,,
0.0009579425095580518,0.4615384638309479,3.0,4.0,1.0,0.0,0.0,2.0,0.46534720063209534,0.0,0.46534720063209534,164,,,,,,,,,,,,
0.000821869820356369,0.4000000059604645,2.0,2.0,0.0,0.0,0.0,4.0,0.46168947219848633,0.0,0.46168947219848633,165,,,,,,,,,,,,
0.001477364799939096,0.1666666716337204,1.0,5.0,2.0,0.0,0.0,3.0,0.28353142738342285,0.0,0.28353142738342285,166,,,,,,,,,,,,
0.0022964966483414173,0.20000000298023224,1.0,3.0,2.0,0.0,0.0,3.0,0.3112733066082001,0.0,0.3112733066082001,167,,,,,,,,,,,,
0.001910683698952198,0.1538461595773697,1.0,6.0,2.0,0.0,0.0,3.0,0.33120641112327576,0.0,0.33120641112327576,168,,,,,,,,,,,,
0.0016012726118788123,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.3156018853187561,0.0,0.3156018853187561,169,,,,,,,,,,,,
0.0013778296997770667,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.2645025849342346,0.0,0.2645025849342346,170,,,,,,,,,,,,
0.0017562006833031774,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.29309260845184326,0.0,0.29309260845184326,171,,,,,,,,,,,,
0.0017340137856081128,0.1428571492433548,1.0,7.0,3.0,0.0,0.0,2.0,0.22300311923027039,0.0,0.22300311923027039,172,,,,,,,,,,,,
0.001486020628362894,0.13333334028720856,1.0,8.0,2.0,0.0,0.0,3.0,0.35336777567863464,0.0,0.35336777567863464,173,,,,,,,,,,,,
0.001168073620647192,0.20000000298023224,1.0,3.0,1.0,0.0,0.0,4.0,0.3736262619495392,0.0,0.3736262619495392,174,,,,,,,,,,,,
0.0018793167546391487,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.23198123276233673,0.0,0.23198123276233673,175,,,,,,,,,,,,
