f1,tp,fp,fn,splits,merges,inaccurate_masks
0.8292682926627009,17,1,1,0,0,5
0.7027027026837108,13,0,1,0,0,10
0.7368421052437674,14,1,1,0,0,8
0.7894736841897507,15,1,0,0,0,7
0.8780487804663891,18,0,0,0,0,5
0.7692307692110454,15,1,1,0,0,7
0.79999999998,16,1,1,0,0,6
0.8205128204917818,16,1,0,0,0,6
0.8292682926627009,17,1,1,0,0,5
0.7894736841897507,15,1,0,0,0,7
0.8205128204917818,16,1,0,0,0,6
0.7894736841897507,15,0,0,0,0,8
0.7567567567363039,14,1,0,0,0,8
0.685714285694694,12,1,0,0,0,10
0.7692307692110454,15,1,1,0,0,7
0.79999999998,16,1,1,0,0,6
0.79999999998,16,2,1,0,0,5
0.6666666666481482,12,2,1,0,0,9
0.7894736841897507,15,0,0,0,0,8
0.8823529411505191,15,1,0,0,0,3
0.8823529411505191,15,1,0,0,0,3
