f1_pretrained,f1_retrained
0.0176991149783134,0.9572107791900636
0.0123456791043281,0.9357495903968812
0.0213523134589195,0.9448819160461426
0.0104166669771075,0.9455587267875672
0.0,0.9247910976409912
0.0081300809979438,0.9110628962516784
0.0126984128728508,0.8892617225646973
0.0108108110725879,0.914956033229828
0.0,0.92946058511734
0.0239043831825256,0.8978723287582397
